date,time,cluster_size,address,day_type
2022-12-03,09:00:00,1,Silk Road of the Sea,weekend
2022-12-03,09:00:00,1,Universal Studios Singapore,weekend
2022-12-03,09:00:00,1,Serapong Course,weekend
2022-12-03,09:00:00,2,Ironside Link,weekend
2022-12-03,09:01:00,1,Silk Road of the Sea,weekend
2022-12-03,09:01:00,2,Gateway Avenue,weekend
2022-12-03,09:01:00,2,Ironside Link,weekend
2022-12-03,09:02:00,3,Gateway Avenue,weekend
2022-12-03,09:02:00,1,Gateway Avenue,weekend
2022-12-03,09:02:00,1,Artillery Avenue,weekend
2022-12-03,09:02:00,2,Serapong Course,weekend
2022-12-03,09:02:00,1,Ironside Link,weekend
2022-12-03,09:03:00,1,Sentosa Gateway,weekend
2022-12-03,09:03:00,1,Sentosa Boardwalk,weekend
2022-12-03,09:03:00,2,Gateway Avenue,weekend
2022-12-03,09:03:00,2,Serapong Course,weekend
2022-12-03,09:03:00,1,Wok° 15,weekend
2022-12-03,09:04:00,1,Silk Road of the Sea,weekend
2022-12-03,09:04:00,1,Sentosa Gateway,weekend
2022-12-03,09:04:00,1,Resorts World Sentosa,weekend
2022-12-03,09:04:00,1,Gateway Avenue,weekend
2022-12-03,09:04:00,1,Serapong Course,weekend
2022-12-03,09:04:00,2,Serapong Course,weekend
2022-12-03,09:04:00,3,Ironside Link,weekend
2022-12-03,09:04:00,1,Gateway Avenue,weekend
2022-12-03,09:04:00,1,Ocean Drive,weekend
2022-12-03,09:04:00,1,Sentosa Gateway,weekend
2022-12-03,09:05:00,1,Silk Road of the Sea,weekend
2022-12-03,09:05:00,1,Sentosa Gateway,weekend
2022-12-03,09:05:00,1,Sentosa Gateway,weekend
2022-12-03,09:05:00,1,Artillery Avenue,weekend
2022-12-03,09:05:00,1,Gateway Avenue,weekend
2022-12-03,09:05:00,1,Serapong Course,weekend
2022-12-03,09:05:00,2,Ironside Link,weekend
2022-12-03,09:05:00,1,Sentosa Cove,weekend
2022-12-03,09:06:00,1,Resorts World Sentosa,weekend
2022-12-03,09:06:00,1,Silk Road of the Sea,weekend
2022-12-03,09:06:00,1,Sentosa Gateway,weekend
2022-12-03,09:06:00,1,Artillery Avenue,weekend
2022-12-03,09:06:00,1,Resorts World Sentosa,weekend
2022-12-03,09:06:00,1,Gateway Avenue,weekend
2022-12-03,09:06:00,1,Serapong Course,weekend
2022-12-03,09:06:00,2,Ironside Link,weekend
2022-12-03,09:06:00,1,Artillery Avenue,weekend
2022-12-03,09:06:00,1,Sentosa Cove,weekend
2022-12-03,09:07:00,1,Subway,weekend
2022-12-03,09:07:00,1,Sentosa Nature Discovery,weekend
2022-12-03,09:07:00,1,Beach Arrival Plaza,weekend
2022-12-03,09:07:00,1,Silk Road of the Sea,weekend
2022-12-03,09:07:00,1,Artillery Avenue,weekend
2022-12-03,09:07:00,2,Sentosa Gateway,weekend
2022-12-03,09:07:00,1,Ironside Road,weekend
2022-12-03,09:07:00,1,Resorts World Sentosa,weekend
2022-12-03,09:07:00,1,Gateway Avenue,weekend
2022-12-03,09:07:00,1,Serapong Course,weekend
2022-12-03,09:07:00,2,Ironside Link,weekend
2022-12-03,09:07:00,1,Artillery Avenue South,weekend
2022-12-03,09:08:00,1,Siloso Road,weekend
2022-12-03,09:08:00,1,Subway,weekend
2022-12-03,09:08:00,1,Beach Arrival Plaza,weekend
2022-12-03,09:08:00,1,Silk Road of the Sea,weekend
2022-12-03,09:08:00,1,Artillery Avenue,weekend
2022-12-03,09:08:00,1,Sentosa Gateway,weekend
2022-12-03,09:08:00,1,Gateway Avenue,weekend
2022-12-03,09:08:00,1,Ironside Road,weekend
2022-12-03,09:08:00,1,Resorts World Sentosa,weekend
2022-12-03,09:08:00,1,Gateway Avenue,weekend
2022-12-03,09:08:00,1,Serapong Course,weekend
2022-12-03,09:08:00,2,Ironside Link,weekend
2022-12-03,09:09:00,1,Siloso Road,weekend
2022-12-03,09:09:00,1,Siloso Road,weekend
2022-12-03,09:09:00,1,Silk Road of the Sea,weekend
