date,time,address,frequency
2023-01-24,00,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",261
2023-01-24,00,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",199
2023-01-24,00,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",195
2023-01-24,00,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",164
2023-01-24,00,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",138
2023-01-24,01,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",200
2023-01-24,01,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",152
2023-01-24,01,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",129
2023-01-24,01,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",113
2023-01-24,01,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",101
2023-01-24,02,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",196
2023-01-24,02,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",138
2023-01-24,02,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",99
2023-01-24,02,"Airport Boulevard, Changi, Southeast, 819658, Singapore",84
2023-01-24,02,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",76
2023-01-24,03,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",171
2023-01-24,03,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",123
2023-01-24,03,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",98
2023-01-24,03,"T3 Arrival Drive, Changi, Southeast, 818937, Singapore",92
2023-01-24,03,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",65
2023-01-24,04,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",199
2023-01-24,04,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",184
2023-01-24,04,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",179
2023-01-24,04,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",158
2023-01-24,04,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",120
2023-01-24,05,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",547
2023-01-24,05,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",378
