date,time,address,frequency
2023-07-29,00,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",906
2023-07-29,00,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",680
2023-07-29,00,"Changi Airport Terminal 3, 65, Airport Boulevard, Changi, Singapore, Southeast, 819663, Singapore",617
2023-07-29,00,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",467
2023-07-29,00,"Terminal 3, T3 Basement Drive, Changi, Southeast, 819663, Singapore",397
2023-07-29,01,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",637
2023-07-29,01,"Changi Airport Terminal 3, 65, Airport Boulevard, Changi, Singapore, Southeast, 819663, Singapore",496
2023-07-29,01,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",446
2023-07-29,01,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",429
2023-07-29,01,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",357
2023-07-29,02,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",659
2023-07-29,02,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",630
2023-07-29,02,"Changi Airport Connector, Changi, Southeast, 819658, Singapore",527
2023-07-29,02,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 207663, Singapore",436
2023-07-29,02,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",385
2023-07-29,03,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",621
2023-07-29,03,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",544
2023-07-29,03,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 207663, Singapore",431
2023-07-29,03,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",355
2023-07-29,03,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",353
2023-07-29,04,"T3 Arrival Drive, Changi, Southeast, 819661, Singapore",461
2023-07-29,04,"Changi Airport Terminal 1, 80, T1 Boulevard, Changi, Singapore, Southeast, 819642, Singapore",404
2023-07-29,04,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",391
2023-07-29,04,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",388
2023-07-29,04,"T3 Basement Drive, Changi, Southeast, 819664, Singapore",346
2023-07-29,05,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",827
2023-07-29,05,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",496
2023-07-29,05,"T3 Basement Drive, Changi, Southeast, 819664, Singapore",397
