date,time,address,frequency
2023-06-29,00,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1045
2023-06-29,00,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",788
2023-06-29,00,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",555
2023-06-29,00,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",546
2023-06-29,00,"Changi Airport Aircraft Flyover, T4 Way, Changi, Southeast, 819659, Singapore",451
2023-06-29,01,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",616
2023-06-29,01,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",329
2023-06-29,01,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",324
2023-06-29,01,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",277
2023-06-29,01,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",269
2023-06-29,02,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",358
2023-06-29,02,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",284
2023-06-29,02,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",241
2023-06-29,02,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",209
2023-06-29,02,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",178
2023-06-29,03,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",268
2023-06-29,03,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",240
2023-06-29,03,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",208
2023-06-29,03,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",170
2023-06-29,03,"The Coffee Bean & Tea Leaf, #02-44, T1 Basement Drive, Changi, Singapore, Southeast, 819642, Singapore",135
2023-06-29,04,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",486
2023-06-29,04,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",316
2023-06-29,04,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",290
2023-06-29,04,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",274
2023-06-29,04,"T1 Basement Drive, Changi, Southeast, 819642, Singapore",266
2023-06-29,05,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",922
2023-06-29,05,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",698
2023-06-29,05,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",414
