date,time,address,frequency
2018-11-25,00,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",1455
2018-11-25,00,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1419
2018-11-25,00,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",1168
2018-11-25,00,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",785
2018-11-25,00,"T2 Departure Drive, Changi, Southeast, 918141, Singapore",651
2018-11-25,01,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",465
2018-11-25,01,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",412
2018-11-25,01,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",299
2018-11-25,01,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",180
2018-11-25,01,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",169
2018-11-25,02,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",148
2018-11-25,02,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",76
2018-11-25,02,"T2 Departure Drive, Changi, Southeast, 918141, Singapore",70
2018-11-25,02,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",57
2018-11-25,02,"Car Park 2B, T2 Departure Drive, Changi, Southeast, 918141, Singapore",35
2018-11-25,03,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",266
2018-11-25,03,"T2 Departure Drive, Changi, Southeast, 918141, Singapore",131
2018-11-25,03,"Car Park 2B, T2 Departure Drive, Changi, Southeast, 918141, Singapore",104
2018-11-25,03,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",103
2018-11-25,03,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",102
2018-11-25,04,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",1001
2018-11-25,04,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",890
2018-11-25,04,"T2 Departure Drive, Changi, Southeast, 918141, Singapore",665
2018-11-25,04,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",564
2018-11-25,04,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",482
2018-11-25,05,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",1160
2018-11-25,05,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1083
2018-11-25,05,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",1074
2018-11-25,05,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",916
2018-11-25,05,"T2 Departure Drive, Changi, Southeast, 918141, Singapore",668
2018-11-25,06,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",1611
2018-11-25,06,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",1375
2018-11-25,06,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",1324
2018-11-25,06,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1186
2018-11-25,06,"T2 Departure Drive, Changi, Southeast, 918141, Singapore",729
2018-11-25,07,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",1452
2018-11-25,07,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",1288
2018-11-25,07,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",1262
2018-11-25,07,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1223
2018-11-25,07,"T2 Departure Drive, Changi, Southeast, 918141, Singapore",865
2018-11-25,08,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",1195
2018-11-25,08,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1149
2018-11-25,08,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",926
2018-11-25,08,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",859
2018-11-25,08,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",609
2018-11-25,09,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",1536
2018-11-25,09,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",977
2018-11-25,09,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",935
2018-11-25,09,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",879
2018-11-25,09,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",645
2018-11-25,10,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",1353
