date,time,address,frequency
2022-12-22,00,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1151
2022-12-22,00,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",682
2022-12-22,00,"Changi Airport Terminal 3, 65, Airport Boulevard, Changi, Singapore, Southeast, 819663, Singapore",539
2022-12-22,00,"T3 Arrival Drive, Changi, Southeast, 819661, Singapore",534
2022-12-22,00,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",499
2022-12-22,01,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",596
2022-12-22,01,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",359
2022-12-22,01,"T3 Arrival Drive, Changi, Southeast, 819661, Singapore",322
2022-12-22,01,"Changi Airport Terminal 1, 80, T1 Boulevard, Changi, Singapore, Southeast, 819642, Singapore",293
2022-12-22,01,"Changi Airport Terminal 3, 65, Airport Boulevard, Changi, Singapore, Southeast, 819663, Singapore",292
2022-12-22,02,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",786
2022-12-22,02,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 207663, Singapore",318
2022-12-22,02,"Changi Airport Terminal 3, 65, Airport Boulevard, Changi, Singapore, Southeast, 819663, Singapore",246
2022-12-22,02,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",240
2022-12-22,02,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",218
2022-12-22,03,"Changi Airport Terminal 1, 80, T1 Boulevard, Changi, Singapore, Southeast, 819642, Singapore",406
2022-12-22,03,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 207663, Singapore",392
2022-12-22,03,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",385
2022-12-22,03,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",380
2022-12-22,03,"T3 Basement Drive, Changi, Southeast, 819664, Singapore",229
2022-12-22,04,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 207663, Singapore",443
2022-12-22,04,"Changi Airport Terminal 1, 80, T1 Boulevard, Changi, Singapore, Southeast, 819642, Singapore",427
2022-12-22,04,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",396
2022-12-22,04,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",336
2022-12-22,04,"T1 Basement Drive, Changi, Southeast, 819642, Singapore",209
2022-12-22,05,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",915
2022-12-22,05,"T2 Departure Drive, Changi, Southeast, 918141, Singapore",468
2022-12-22,05,"Changi Airport Terminal 1, 80, T1 Boulevard, Changi, Singapore, Southeast, 819642, Singapore",355
2022-12-22,05,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 207663, Singapore",348
2022-12-22,05,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",345
2022-12-22,06,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",1281
2022-12-22,06,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1075
2022-12-22,06,"Changi Airport Terminal 3, 65, Airport Boulevard, Changi, Singapore, Southeast, 819663, Singapore",473
2022-12-22,06,"T2 Departure Drive, Changi, Southeast, 918141, Singapore",371
2022-12-22,06,"Changi Airport Terminal 2, 60, T1 Boulevard, Changi, Singapore, Southeast, 819643, Singapore",359
2022-12-22,07,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",1433
2022-12-22,07,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",890
2022-12-22,07,"Terminal 3, T3 Basement Drive, Changi, Southeast, 819663, Singapore",549
2022-12-22,07,"Changi Airport Terminal 3, 65, Airport Boulevard, Changi, Singapore, Southeast, 819663, Singapore",493
2022-12-22,07,"T2 Departure Drive, Changi, Southeast, 918141, Singapore",394
2022-12-22,08,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",1447
2022-12-22,08,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",885
2022-12-22,08,"Changi Airport Terminal 3, 65, Airport Boulevard, Changi, Singapore, Southeast, 819663, Singapore",731
2022-12-22,08,"Terminal 3, T3 Basement Drive, Changi, Southeast, 819663, Singapore",521
2022-12-22,08,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",395
2022-12-22,09,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",809
2022-12-22,09,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",789
2022-12-22,09,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",479
2022-12-22,09,"Terminal 3, T3 Basement Drive, Changi, Southeast, 819663, Singapore",412
2022-12-22,09,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",411
