date,time,address,frequency
2023-05-01,00,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1036
2023-05-01,00,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",612
2023-05-01,00,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",407
2023-05-01,00,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",355
2023-05-01,00,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",324
2023-05-01,01,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",543
2023-05-01,01,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",436
2023-05-01,01,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",278
2023-05-01,01,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",268
2023-05-01,01,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",246
2023-05-01,02,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",307
2023-05-01,02,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",272
2023-05-01,02,"T1 Basement Drive, Changi, Southeast, 819642, Singapore",221
2023-05-01,02,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",211
2023-05-01,02,"The Coffee Bean & Tea Leaf, #02-44, T1 Basement Drive, Changi, Singapore, Southeast, 819642, Singapore",199
2023-05-01,03,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",448
2023-05-01,03,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",355
2023-05-01,03,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",292
2023-05-01,03,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",286
2023-05-01,03,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",270
2023-05-01,04,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",698
2023-05-01,04,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",408
2023-05-01,04,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",391
2023-05-01,04,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",363
2023-05-01,04,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",276
2023-05-01,05,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",897
2023-05-01,05,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",481
2023-05-01,05,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",442
