date,time,cluster_size,address,day_type
2023-01-22,12:00:00,1,Siloso Road,holiday
2023-01-22,12:00:00,1,Village Hotel @ Sentosa,holiday
2023-01-22,12:00:00,1,Artillery Avenue,holiday
2023-01-22,12:00:00,1,Resorts World Sentosa,holiday
2023-01-22,12:00:00,1,Sentosa Gateway,holiday
2023-01-22,12:00:00,2,Gateway Avenue,holiday
2023-01-22,12:00:00,1,Gateway Avenue,holiday
2023-01-22,12:00:00,1,Ocean Drive,holiday
2023-01-22,12:01:00,1,Siloso Road,holiday
2023-01-22,12:01:00,1,Siloso Road,holiday
2023-01-22,12:01:00,1,Resorts World Sentosa,holiday
2023-01-22,12:01:00,1,Mess Hall,holiday
2023-01-22,12:01:00,1,Resorts World Sentosa,holiday
2023-01-22,12:01:00,1,Sentosa Gateway,holiday
2023-01-22,12:01:00,1,Ironside Road,holiday
2023-01-22,12:01:00,1,Resorts World Sentosa,holiday
2023-01-22,12:01:00,1,Gateway Avenue,holiday
2023-01-22,12:01:00,1,Sentosa Gateway,holiday
2023-01-22,12:02:00,1,Imbiah Trail,holiday
2023-01-22,12:02:00,2,Siloso Road,holiday
2023-01-22,12:02:00,1,Resorts World Sentosa,holiday
2023-01-22,12:02:00,1,Sentosa Boardwalk,holiday
2023-01-22,12:02:00,1,Sentosa Boardwalk,holiday
2023-01-22,12:02:00,4,Gateway Avenue,holiday
2023-01-22,12:02:00,1,Resorts World Sentosa,holiday
2023-01-22,12:02:00,1,Gateway Avenue,holiday
2023-01-22,12:03:00,1,Imbiah Trail,holiday
2023-01-22,12:03:00,1,Beach Arrival Plaza,holiday
2023-01-22,12:03:00,1,Beach View,holiday
2023-01-22,12:03:00,1,Resorts World Sentosa,holiday
2023-01-22,12:03:00,1,Sentosa Gateway,holiday
2023-01-22,12:03:00,1,Resorts World Sentosa,holiday
2023-01-22,12:03:00,1,Artillery Avenue,holiday
2023-01-22,12:03:00,3,Gateway Avenue,holiday
2023-01-22,12:03:00,1,Resorts World Sentosa,holiday
2023-01-22,12:03:00,1,The Berth by the Cove,holiday
2023-01-22,12:03:00,1,Sentosa Gateway,holiday
2023-01-22,12:04:00,1,Imbiah Walk,holiday
2023-01-22,12:04:00,1,Beach Arrival Plaza,holiday
2023-01-22,12:04:00,1,Beach View,holiday
2023-01-22,12:04:00,1,Sentosa Gateway,holiday
2023-01-22,12:04:00,1,Resorts World Sentosa,holiday
2023-01-22,12:04:00,1,Artillery Avenue,holiday
