date,day_of_week,day_type,hour,queue_start,minutes,taxi_count,taxi_count_start,taxi_count_avg,sum
2023-11-07,Tuesday,weekday,15,109.33383301725716,"['15.53.00', '15.54.00']","[17, 17]",17,17.0,2
2023-11-07,Tuesday,weekday,16,129.07019544793786,"['16.01.00', '16.02.00']","[15, 14]",15,14.5,2
2023-11-07,Tuesday,weekday,16,186.49294788065805,"['16.19.00', '16.20.00', '16.21.00']","[14, 15, 13]",14,14.0,3
2023-11-07,Tuesday,weekday,16,135.86747253703396,"['16.35.00', '16.36.00']","[15, 12]",15,13.5,2
2023-11-07,Tuesday,weekday,17,157.06232639077916,"['17.20.00', '17.21.00', '17.22.00']","[16, 16, 15]",16,15.67,3
2023-11-07,Tuesday,weekday,17,131.9664289955808,"['17.36.00', '17.37.00']","[17, 16]",17,16.5,2
2023-11-07,Tuesday,weekday,17,182.90914491201053,"['17.44.00', '17.45.00', '17.46.00', '17.47.00', '17.48.00']","[25, 15, 19, 17, 17]",25,18.6,5
2023-11-07,Tuesday,weekday,21,112.32117712839197,"['21.29.00', '21.30.00']","[15, 15]",15,15.0,2
2023-11-07,Tuesday,weekday,22,164.92220310735473,"['22.04.00', '22.05.00', '22.06.00']","[15, 17, 18]",15,16.67,3
2023-11-07,Tuesday,weekday,22,121.66641265575493,"['22.19.00', '22.20.00', '22.21.00']","[16, 21, 21]",16,19.33,3
2023-11-07,Tuesday,weekday,22,104.65703335120104,"['22.30.00', '22.31.00']","[13, 17]",13,15.0,2
2023-10-17,Tuesday,weekday,00,101.5005152565328,"['00.00.00', '00.01.00', '00.02.00', '00.03.00']","[14, 24, 15, 19]",14,18.0,4
2023-10-17,Tuesday,weekday,00,100.14072537540542,"['00.07.00', '00.08.00', '00.09.00']","[12, 15, 12]",12,13.0,3
2023-10-17,Tuesday,weekday,00,185.6013691628167,"['00.41.00', '00.42.00']","[16, 18]",16,17.0,2
2023-10-17,Tuesday,weekday,00,137.29588288861495,"['00.44.00', '00.45.00', '00.46.00']","[17, 17, 17]",17,17.0,3
2023-10-17,Tuesday,weekday,00,115.53243238080202,"['00.51.00', '00.52.00']","[15, 22]",15,18.5,2
2023-10-17,Tuesday,weekday,00,100.4218047549135,"['00.54.00', '00.55.00', '00.56.00', '00.57.00']","[14, 22, 21, 24]",14,20.25,4
2023-10-17,Tuesday,weekday,06,103.24352641975396,"['06.01.00', '06.02.00']","[12, 17]",12,14.5,2
2023-10-17,Tuesday,weekday,07,124.13402945225428,"['07.37.00', '07.38.00']","[15, 16]",15,15.5,2
2023-10-17,Tuesday,weekday,10,135.23701946665338,"['10.00.00', '10.01.00']","[17, 18]",17,17.5,2
2023-10-17,Tuesday,weekday,10,184.58076777187196,"['10.09.00', '10.10.00', '10.11.00']","[14, 15, 17]",14,15.33,3
2023-10-17,Tuesday,weekday,10,152.06263393540914,"['10.15.00', '10.16.00']","[19, 20]",19,19.5,2
2023-10-17,Tuesday,weekday,11,165.85355656480132,"['11.10.00', '11.11.00']","[17, 19]",17,18.0,2
2023-10-17,Tuesday,weekday,11,109.19574056447512,"['11.14.00', '11.15.00']","[14, 17]",14,15.5,2
2023-10-17,Tuesday,weekday,11,131.7096088880169,"['11.41.00', '11.42.00', '11.43.00']","[16, 15, 15]",16,15.33,3
2023-10-17,Tuesday,weekday,11,139.36418001036992,"['11.46.00', '11.47.00', '11.48.00']","[16, 19, 17]",16,17.33,3
2023-10-17,Tuesday,weekday,12,208.6578460033954,"['12.06.00', '12.07.00']","[16, 16]",16,16.0,2
2023-10-17,Tuesday,weekday,12,208.80770697932513,"['12.10.00', '12.11.00', '12.12.00']","[17, 16, 14]",17,15.67,3
2023-10-17,Tuesday,weekday,14,180.0721760954834,"['14.39.00', '14.40.00']","[20, 17]",20,18.5,2
2023-09-26,Tuesday,weekday,00,211.75555142682015,"['00.00.00', '00.01.00']","[18, 17]",18,17.5,2
2023-09-26,Tuesday,weekday,09,129.49650171098256,"['09.43.00', '09.44.00', '09.45.00']","[16, 19, 16]",16,17.0,3
2023-09-26,Tuesday,weekday,10,109.58468015119716,"['10.05.00', '10.06.00', '10.07.00', '10.08.00', '10.09.00', '10.10.00', '10.11.00', '10.12.00', '10.13.00', '10.14.00']","[16, 16, 13, 21, 20, 20, 20, 22, 20, 22]",16,19.0,10
2023-09-26,Tuesday,weekday,10,138.84823218039438,"['10.43.00', '10.44.00']","[19, 18]",19,18.5,2
2023-09-26,Tuesday,weekday,10,134.43656730364327,"['10.47.00', '10.48.00', '10.49.00', '10.50.00', '10.51.00', '10.52.00', '10.53.00']","[20, 26, 13, 17, 22, 18, 18]",20,19.14,7
2023-09-26,Tuesday,weekday,10,149.4180973939682,"['10.58.00', '10.59.00']","[16, 14]",16,15.0,2
2023-09-26,Tuesday,weekday,13,211.77249089802348,"['13.09.00', '13.10.00']","[16, 17]",16,16.5,2
2023-09-26,Tuesday,weekday,14,137.92568673667435,"['14.50.00', '14.51.00', '14.52.00', '14.53.00', '14.54.00']","[17, 19, 19, 20, 22]",17,19.4,5
2023-09-26,Tuesday,weekday,14,107.8990331090726,"['14.58.00', '14.59.00', '15.00.00']","[18, 20, 17]",18,18.33,3
2023-09-26,Tuesday,weekday,15,127.4599407918602,"['15.25.00', '15.26.00']","[18, 17]",18,17.5,2
2023-09-26,Tuesday,weekday,18,108.72234477906538,"['18.21.00', '18.22.00']","[15, 16]",15,15.5,2
2023-09-26,Tuesday,weekday,18,203.04877713277057,"['18.29.00', '18.30.00']","[19, 15]",19,17.0,2
2023-09-26,Tuesday,weekday,19,191.40922603984816,"['19.03.00', '19.04.00']","[19, 16]",19,17.5,2
2023-09-26,Tuesday,weekday,19,193.0803786084405,"['19.35.00', '19.36.00']","[17, 16]",17,16.5,2
2023-09-26,Tuesday,weekday,20,123.6291280915898,"['20.12.00', '20.13.00']","[15, 15]",15,15.0,2
2023-09-26,Tuesday,weekday,20,113.23917630329328,"['20.55.00', '20.56.00', '20.57.00']","[14, 18, 19]",14,17.0,3
2023-09-26,Tuesday,weekday,21,183.56115101611724,"['21.36.00', '21.37.00']","[25, 15]",25,20.0,2
2023-09-26,Tuesday,weekday,21,174.27874250707978,"['21.39.00', '21.40.00']","[18, 18]",18,18.0,2
2023-09-26,Tuesday,weekday,22,103.18945647553592,"['22.20.00', '22.21.00', '22.22.00']","[12, 16, 25]",12,17.67,3
2023-09-26,Tuesday,weekday,22,172.52088589644725,"['22.25.00', '22.26.00']","[18, 17]",18,17.5,2
2023-09-26,Tuesday,weekday,23,213.54938463919623,"['23.31.00', '23.32.00']","[22, 15]",22,18.5,2
2023-09-26,Tuesday,weekday,23,133.29709531089662,"['23.34.00', '23.35.00']","[15, 11]",15,13.0,2
2023-08-01,Tuesday,weekday,00,152.03906320574004,"['00.37.00', '00.38.00', '00.39.00']","[18, 18, 14]",18,16.67,3
2023-08-01,Tuesday,weekday,01,139.86923000088674,"['01.30.00', '01.31.00']","[15, 15]",15,15.0,2
2023-08-01,Tuesday,weekday,01,139.37743635584943,"['01.34.00', '01.35.00']","[18, 18]",18,18.0,2
2023-08-01,Tuesday,weekday,04,132.5407478957706,"['04.10.00', '04.11.00']","[15, 15]",15,15.0,2
2023-08-01,Tuesday,weekday,04,110.7722673587564,"['04.21.00', '04.22.00']","[13, 18]",13,15.5,2
2023-08-01,Tuesday,weekday,04,129.36133072587128,"['04.34.00', '04.35.00']","[15, 20]",15,17.5,2
2023-08-01,Tuesday,weekday,04,156.56627623683966,"['04.47.00', '04.48.00', '04.49.00', '04.50.00']","[18, 17, 15, 17]",18,16.75,4
2023-08-01,Tuesday,weekday,04,142.2883945221952,"['04.52.00', '04.53.00']","[18, 18]",18,18.0,2
2023-08-01,Tuesday,weekday,04,108.13016093220588,"['04.57.00', '04.58.00']","[15, 15]",15,15.0,2
2023-08-01,Tuesday,weekday,05,190.40588966844427,"['05.02.00', '05.03.00', '05.04.00', '05.05.00', '05.06.00', '05.07.00', '05.08.00', '05.09.00', '05.10.00', '05.11.00', '05.12.00']","[27, 27, 25, 23, 20, 26, 15, 15, 15, 19, 16]",27,20.73,11
2023-08-01,Tuesday,weekday,05,142.62708368786858,"['05.17.00', '05.18.00', '05.19.00']","[16, 17, 16]",16,16.33,3
2023-08-01,Tuesday,weekday,05,127.44792965901132,"['05.21.00', '05.22.00', '05.23.00']","[17, 17, 19]",17,17.67,3
2023-08-01,Tuesday,weekday,05,133.22180880441002,"['05.40.00', '05.41.00', '05.42.00']","[17, 15, 16]",17,16.0,3
2023-08-01,Tuesday,weekday,05,169.14424349427108,"['05.44.00', '05.45.00']","[18, 19]",18,18.5,2
2023-08-01,Tuesday,weekday,06,193.7627115599297,"['06.10.00', '06.11.00', '06.12.00', '06.13.00']","[21, 18, 19, 19]",21,19.25,4
2023-08-01,Tuesday,weekday,06,108.93095440991128,"['06.17.00', '06.18.00', '06.19.00']","[15, 16, 16]",15,15.67,3
2023-08-01,Tuesday,weekday,06,153.76578093037725,"['06.22.00', '06.23.00']","[18, 18]",18,18.0,2
2023-08-01,Tuesday,weekday,06,162.78418222381092,"['06.26.00', '06.27.00']","[16, 14]",16,15.0,2
2023-08-01,Tuesday,weekday,06,112.63831491999952,"['06.51.00', '06.52.00']","[16, 15]",16,15.5,2
2023-08-01,Tuesday,weekday,08,139.54626051434403,"['08.26.00', '08.27.00']","[17, 15]",17,16.0,2
2023-08-01,Tuesday,weekday,08,111.4931199221173,"['08.34.00', '08.35.00', '08.36.00']","[14, 15, 18]",14,15.67,3
2023-08-01,Tuesday,weekday,08,139.75908514875834,"['08.40.00', '08.41.00']","[15, 16]",15,15.5,2
2023-08-01,Tuesday,weekday,09,112.95376059075733,"['09.02.00', '09.03.00']","[15, 15]",15,15.0,2
2023-08-01,Tuesday,weekday,10,129.52244120741136,"['10.02.00', '10.03.00', '10.04.00']","[15, 18, 19]",15,17.33,3
2023-08-01,Tuesday,weekday,10,114.68220937793912,"['10.07.00', '10.08.00', '10.09.00', '10.10.00', '10.11.00']","[16, 15, 22, 16, 16]",16,17.0,5
2023-08-01,Tuesday,weekday,10,147.55886097414668,"['10.14.00', '10.15.00', '10.16.00', '10.17.00']","[20, 27, 19, 20]",20,21.5,4
2023-08-01,Tuesday,weekday,10,157.42611707708804,"['10.19.00', '10.20.00']","[18, 15]",18,16.5,2
2023-08-01,Tuesday,weekday,10,100.29436620202686,"['10.25.00', '10.26.00', '10.27.00']","[14, 19, 20]",14,17.67,3
2023-08-01,Tuesday,weekday,10,183.31834703812487,"['10.30.00', '10.31.00', '10.32.00']","[19, 15, 16]",19,16.67,3
2023-08-01,Tuesday,weekday,11,162.3613705695356,"['11.06.00', '11.07.00', '11.08.00', '11.09.00']","[15, 19, 22, 25]",15,20.25,4
2023-08-01,Tuesday,weekday,13,130.82388965522009,"['13.21.00', '13.22.00', '13.23.00', '13.24.00', '13.25.00', '13.26.00', '13.27.00', '13.28.00', '13.29.00', '13.30.00', '13.31.00', '13.32.00', '13.33.00', '13.34.00', '13.35.00', '13.36.00', '13.37.00']","[20, 22, 19, 25, 21, 26, 30, 30, 30, 30, 27, 30, 17, 22, 19, 14, 22]",20,23.76,17
2023-08-01,Tuesday,weekday,13,167.72272125987968,"['13.39.00', '13.40.00', '13.41.00', '13.42.00', '13.43.00', '13.44.00', '13.45.00']","[25, 25, 22, 20, 22, 20, 19]",25,21.86,7
2023-08-01,Tuesday,weekday,13,134.53729396455725,"['13.47.00', '13.48.00']","[17, 16]",17,16.5,2
2023-08-01,Tuesday,weekday,15,109.01991025429932,"['15.25.00', '15.26.00']","[18, 18]",18,18.0,2
2023-08-01,Tuesday,weekday,15,189.2782691252431,"['15.43.00', '15.44.00', '15.45.00']","[17, 18, 14]",17,16.33,3
2023-08-01,Tuesday,weekday,16,160.31521491242344,"['16.32.00', '16.33.00', '16.34.00', '16.35.00']","[16, 21, 18, 18]",16,18.25,4
2023-08-01,Tuesday,weekday,16,123.71928072247518,"['16.45.00', '16.46.00']","[20, 18]",20,19.0,2
2023-08-01,Tuesday,weekday,19,122.4901716924752,"['19.27.00', '19.28.00']","[16, 18]",16,17.0,2
2023-08-01,Tuesday,weekday,22,217.14048417188965,"['22.33.00', '22.34.00', '22.35.00']","[20, 17, 17]",20,18.0,3
2023-08-01,Tuesday,weekday,22,146.53196057331073,"['22.41.00', '22.42.00', '22.43.00']","[18, 19, 16]",18,17.67,3
2023-08-01,Tuesday,weekday,22,198.9692610574448,"['22.49.00', '22.50.00']","[18, 19]",18,18.5,2
2023-07-04,Tuesday,weekday,09,102.7624886980238,"['09.35.00', '09.36.00', '09.37.00', '09.38.00']","[12, 13, 14, 13]",12,13.0,4
2023-06-13,Tuesday,weekday,00,172.07881518381149,"['00.16.00', '00.17.00', '00.18.00', '00.19.00']","[16, 17, 16, 16]",16,16.25,4
2023-06-13,Tuesday,weekday,00,189.09186561009696,"['00.26.00', '00.27.00', '00.28.00']","[22, 21, 21]",22,21.33,3
2023-06-13,Tuesday,weekday,00,203.05676571983904,"['00.30.00', '00.31.00', '00.32.00']","[23, 22, 14]",23,19.67,3
2023-06-13,Tuesday,weekday,00,207.57315007210096,"['00.36.00', '00.37.00']","[18, 19]",18,18.5,2
2023-06-13,Tuesday,weekday,02,107.11335734688797,"['02.04.00', '02.05.00']","[14, 14]",14,14.0,2
2023-06-13,Tuesday,weekday,02,125.42930282608894,"['02.09.00', '02.10.00']","[16, 13]",16,14.5,2
2023-06-13,Tuesday,weekday,04,167.72272287827292,"['04.44.00', '04.45.00']","[16, 17]",16,16.5,2
2023-06-13,Tuesday,weekday,04,169.34601949868693,"['04.49.00', '04.50.00']","[16, 18]",16,17.0,2
2023-06-13,Tuesday,weekday,06,130.09395946988568,"['06.06.00', '06.07.00']","[18, 19]",18,18.5,2
2023-06-13,Tuesday,weekday,07,168.93515615225874,"['07.51.00', '07.52.00']","[17, 16]",17,16.5,2
2023-06-13,Tuesday,weekday,07,179.82492177532436,"['07.57.00', '07.58.00']","[19, 15]",19,17.0,2
2023-06-13,Tuesday,weekday,08,183.8814760664689,"['08.20.00', '08.21.00']","[19, 21]",19,20.0,2
2023-06-13,Tuesday,weekday,08,168.15415008439416,"['08.33.00', '08.34.00']","[15, 15]",15,15.0,2
2023-06-13,Tuesday,weekday,08,158.86948477254205,"['08.37.00', '08.38.00']","[21, 19]",21,20.0,2
2023-06-13,Tuesday,weekday,09,175.26588732642236,"['09.29.00', '09.30.00', '09.31.00']","[20, 14, 15]",20,16.33,3
2023-06-13,Tuesday,weekday,09,145.5269088552189,"['09.33.00', '09.34.00', '09.35.00', '09.36.00', '09.37.00', '09.38.00']","[20, 22, 21, 15, 16, 15]",20,18.17,6
2023-06-13,Tuesday,weekday,09,201.2953368168495,"['09.52.00', '09.53.00']","[22, 22]",22,22.0,2
2023-06-13,Tuesday,weekday,10,192.36818817585927,"['10.12.00', '10.13.00', '10.14.00']","[24, 17, 17]",24,19.33,3
2023-06-13,Tuesday,weekday,10,133.34280612378885,"['10.20.00', '10.21.00', '10.22.00', '10.23.00', '10.24.00']","[18, 16, 14, 13, 20]",18,16.2,5
2023-06-13,Tuesday,weekday,10,210.47355364791457,"['10.39.00', '10.40.00']","[24, 24]",24,24.0,2
2023-06-13,Tuesday,weekday,10,128.7164905630178,"['10.42.00', '10.43.00', '10.44.00']","[15, 19, 15]",15,16.33,3
2023-06-13,Tuesday,weekday,11,153.76577819667645,"['11.20.00', '11.21.00']","[21, 17]",21,19.0,2
2023-06-13,Tuesday,weekday,11,120.22558777767811,"['11.24.00', '11.25.00']","[16, 21]",16,18.5,2
2023-06-13,Tuesday,weekday,11,117.00170729939391,"['11.29.00', '11.30.00', '11.31.00']","[12, 12, 13]",12,12.33,3
2023-06-13,Tuesday,weekday,11,132.76349679646992,"['11.57.00', '11.58.00', '11.59.00', '12.00.00', '12.01.00', '12.02.00', '12.03.00', '12.04.00']","[20, 22, 20, 21, 21, 18, 24, 22]",20,21.0,8
2023-06-13,Tuesday,weekday,12,100.67286883238052,"['12.06.00', '12.07.00']","[14, 18]",14,16.0,2
2023-06-13,Tuesday,weekday,12,177.35842523078048,"['12.11.00', '12.12.00']","[22, 25]",22,23.5,2
2023-06-13,Tuesday,weekday,12,191.82821980980836,"['12.40.00', '12.41.00']","[22, 16]",22,19.0,2
2023-06-13,Tuesday,weekday,14,103.52609511101988,"['14.11.00', '14.12.00']","[15, 19]",15,17.0,2
2023-06-13,Tuesday,weekday,14,163.6492331220211,"['14.16.00', '14.17.00', '14.18.00']","[15, 15, 20]",15,16.67,3
2023-06-13,Tuesday,weekday,14,210.8703784324284,"['14.20.00', '14.21.00', '14.22.00', '14.23.00', '14.24.00']","[26, 27, 22, 19, 14]",26,21.6,5
2023-06-13,Tuesday,weekday,15,124.3746026757581,"['15.11.00', '15.12.00']","[17, 15]",17,16.0,2
2023-06-13,Tuesday,weekday,15,121.66641234860498,"['15.36.00', '15.37.00']","[15, 17]",15,16.0,2
2023-06-13,Tuesday,weekday,16,104.11094180091573,"['16.34.00', '16.35.00']","[12, 12]",12,12.0,2
2023-06-13,Tuesday,weekday,17,189.24694632707715,"['17.53.00', '17.54.00']","[29, 15]",29,22.0,2
2023-06-13,Tuesday,weekday,18,132.51914320743847,"['18.50.00', '18.51.00']","[16, 16]",16,16.0,2
2023-06-13,Tuesday,weekday,18,110.39723269424692,"['18.54.00', '18.55.00', '18.56.00', '18.57.00']","[14, 21, 15, 13]",14,15.75,4
2023-06-13,Tuesday,weekday,19,144.1802835649339,"['19.04.00', '19.05.00', '19.06.00']","[17, 18, 19]",17,18.0,3
2023-06-13,Tuesday,weekday,19,190.1361795812736,"['19.14.00', '19.15.00', '19.16.00', '19.17.00', '19.18.00']","[23, 21, 19, 14, 14]",23,18.2,5
2023-06-13,Tuesday,weekday,23,136.7797579223936,"['23.26.00', '23.27.00', '23.28.00', '23.29.00', '23.30.00', '23.31.00', '23.32.00', '23.33.00', '23.34.00', '23.35.00']","[16, 23, 14, 19, 20, 23, 23, 24, 19, 15]",16,19.6,10
2023-06-13,Tuesday,weekday,23,138.36051216375802,"['23.38.00', '23.39.00', '23.40.00', '23.41.00']","[27, 19, 19, 20]",27,21.25,4
2023-06-13,Tuesday,weekday,23,142.8659290852357,"['23.46.00', '23.47.00', '23.48.00', '23.49.00', '23.50.00', '23.51.00', '23.52.00', '23.53.00']","[18, 22, 22, 19, 19, 22, 17, 17]",18,19.5,8
2023-05-23,Tuesday,weekday,06,118.78801033497462,"['06.06.00', '06.07.00']","[14, 14]",14,14.0,2
2023-05-23,Tuesday,weekday,11,105.6596805727502,"['11.24.00', '11.25.00', '11.26.00', '11.27.00']","[13, 14, 13, 13]",13,13.25,4
2023-05-23,Tuesday,weekday,11,204.38564446280168,"['11.29.00', '11.30.00']","[14, 15]",14,14.5,2
2023-05-23,Tuesday,weekday,11,182.5108965363606,"['11.35.00', '11.36.00']","[20, 20]",20,20.0,2
2023-05-23,Tuesday,weekday,23,181.49681204522497,"['23.04.00', '23.05.00', '23.06.00']","[16, 22, 22]",16,20.0,3
2023-05-23,Tuesday,weekday,23,216.260321984524,"['23.14.00', '23.15.00']","[24, 15]",24,19.5,2
2023-05-23,Tuesday,weekday,23,156.2101259274264,"['23.18.00', '23.19.00', '23.20.00', '23.21.00']","[27, 16, 17, 26]",27,21.5,4
2023-05-23,Tuesday,weekday,23,102.34584281291586,"['23.23.00', '23.24.00']","[12, 15]",12,13.5,2
2023-05-23,Tuesday,weekday,23,190.23526698907244,"['23.26.00', '23.27.00', '23.28.00', '23.29.00', '23.30.00', '23.31.00', '23.32.00', '23.33.00', '23.34.00', '23.35.00']","[22, 20, 23, 25, 24, 22, 15, 20, 22, 18]",22,21.1,10
2023-05-23,Tuesday,weekday,23,167.04837371850726,"['23.38.00', '23.39.00', '23.40.00', '23.41.00']","[21, 22, 27, 16]",21,21.5,4
2023-05-23,Tuesday,weekday,23,125.87778333680473,"['23.50.00', '23.51.00', '23.52.00']","[15, 24, 20]",15,19.67,3
2023-05-23,Tuesday,weekday,23,208.29620064613692,"['23.55.00', '23.56.00', '23.57.00', '23.58.00']","[15, 15, 24, 27]",15,20.25,4
2023-04-11,Tuesday,weekday,00,146.672362371432,"['00.58.00', '00.59.00']","[19, 14]",19,16.5,2
2023-04-11,Tuesday,weekday,05,205.31271763724993,"['05.00.00', '05.01.00', '05.02.00']","[18, 19, 22]",18,19.67,3
2023-04-11,Tuesday,weekday,05,213.16907284012152,"['05.05.00', '05.06.00', '05.07.00', '05.08.00', '05.09.00']","[22, 23, 14, 14, 14]",22,17.4,5
2023-04-11,Tuesday,weekday,06,141.05537868536004,"['06.23.00', '06.24.00']","[19, 15]",19,17.0,2
2023-04-11,Tuesday,weekday,07,154.3555098891863,"['07.02.00', '07.03.00', '07.04.00']","[18, 19, 20]",18,19.0,3
2023-04-11,Tuesday,weekday,07,213.95318991121337,"['07.48.00', '07.49.00']","[19, 20]",19,19.5,2
2023-04-11,Tuesday,weekday,08,159.47867707279318,"['08.07.00', '08.08.00']","[17, 17]",17,17.0,2
2023-04-11,Tuesday,weekday,08,160.73606966305672,"['08.11.00', '08.12.00']","[18, 17]",18,17.5,2
2023-04-11,Tuesday,weekday,08,197.9496404140442,"['08.29.00', '08.30.00']","[15, 15]",15,15.0,2
2023-04-11,Tuesday,weekday,09,110.77226516831004,"['09.05.00', '09.06.00', '09.07.00']","[16, 19, 27]",16,20.67,3
2023-04-11,Tuesday,weekday,09,188.0277687720808,"['09.16.00', '09.17.00', '09.18.00']","[18, 16, 16]",18,16.67,3
2023-04-11,Tuesday,weekday,11,144.76032489804035,"['11.07.00', '11.08.00']","[15, 17]",15,16.0,2
2023-04-11,Tuesday,weekday,11,148.9804716491428,"['11.43.00', '11.44.00']","[19, 24]",19,21.5,2
2023-04-11,Tuesday,weekday,11,161.76885753767354,"['11.47.00', '11.48.00']","[21, 23]",21,22.0,2
2023-04-11,Tuesday,weekday,12,164.66591484607795,"['12.13.00', '12.14.00']","[19, 21]",19,20.0,2
2023-04-11,Tuesday,weekday,12,164.23286551871308,"['12.16.00', '12.17.00']","[20, 17]",20,18.5,2
2023-04-11,Tuesday,weekday,13,173.60781062397805,"['13.28.00', '13.29.00', '13.30.00']","[19, 20, 15]",19,18.0,3
2023-04-11,Tuesday,weekday,13,162.36137347358456,"['13.57.00', '13.58.00', '13.59.00']","[20, 20, 14]",20,18.0,3
2023-04-11,Tuesday,weekday,14,152.03465602374223,"['14.01.00', '14.02.00']","[18, 18]",18,18.0,2
2023-04-11,Tuesday,weekday,15,113.27954067677764,"['15.07.00', '15.08.00']","[14, 15]",14,14.5,2
2023-04-11,Tuesday,weekday,17,149.8549327955182,"['17.48.00', '17.49.00', '17.50.00']","[19, 19, 19]",19,19.0,3
2023-04-11,Tuesday,weekday,19,106.54681454983717,"['19.00.00', '19.01.00']","[12, 12]",12,12.0,2
2023-04-11,Tuesday,weekday,20,125.4442586109545,"['20.48.00', '20.49.00', '20.50.00', '20.51.00', '20.52.00']","[16, 23, 19, 17, 14]",16,17.8,5
2023-04-11,Tuesday,weekday,21,146.04420208159607,"['21.27.00', '21.28.00']","[18, 19]",18,18.5,2
2023-04-11,Tuesday,weekday,21,151.37770105739585,"['21.31.00', '21.32.00', '21.33.00']","[19, 17, 15]",19,17.0,3
2023-04-11,Tuesday,weekday,22,144.21503110459184,"['22.16.00', '22.17.00']","[18, 18]",18,18.0,2
2023-04-11,Tuesday,weekday,22,101.9490083622218,"['22.28.00', '22.29.00']","[16, 14]",16,15.0,2
2023-04-11,Tuesday,weekday,22,174.30156251190704,"['22.56.00', '22.57.00', '22.58.00']","[16, 18, 14]",16,16.0,3
2023-04-11,Tuesday,weekday,23,162.7841853270109,"['23.36.00', '23.37.00']","[23, 16]",23,19.5,2
2023-04-11,Tuesday,weekday,23,165.10532936577192,"['23.39.00', '23.40.00', '23.41.00']","[21, 25, 22]",21,22.67,3
2023-03-14,Tuesday,weekday,06,100.29436835815088,"['06.47.00', '06.48.00']","[13, 17]",13,15.0,2
2023-02-07,Tuesday,weekday,00,155.42383485679457,"['00.26.00', '00.27.00']","[17, 26]",17,21.5,2
2023-02-07,Tuesday,weekday,01,106.077604078374,"['01.00.00', '01.01.00']","[13, 22]",13,17.5,2
2023-02-07,Tuesday,weekday,01,156.44494669873666,"['01.03.00', '01.04.00', '01.05.00']","[22, 20, 26]",22,22.67,3
2023-02-07,Tuesday,weekday,06,176.67316529761146,"['06.01.00', '06.02.00', '06.03.00']","[19, 21, 21]",19,20.33,3
2023-02-07,Tuesday,weekday,06,184.38946779093715,"['06.09.00', '06.10.00', '06.11.00']","[22, 28, 20]",22,23.33,3
2023-02-07,Tuesday,weekday,07,121.49007281002208,"['07.48.00', '07.49.00', '07.50.00', '07.51.00']","[15, 15, 15, 14]",15,14.75,4
