id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,20,148.82502115227743,"1.35282, 103.98586","1.35406, 103.98638",weekday
2,00.01.00,12,87.2159287922924,"1.35236, 103.98566","1.35308, 103.98598",weekday
3,00.02.00,9,74.15465437014734,"1.3535, 103.98613","1.35411983333333, 103.986384383333",weekday
4,00.03.00,0,0,0,0,weekday
5,00.04.00,0,0,0,0,weekday
6,00.05.00,0,0,0,0,weekday
7,00.06.00,0,0,0,0,weekday
8,00.07.00,0,0,0,0,weekday
9,00.08.00,10,65.98321484029162,"1.35249, 103.98572","1.35304, 103.98595",weekday
10,00.09.00,9,52.615485658927774,"1.35266, 103.98581","1.3531, 103.98599",weekday
11,00.10.00,0,0,0,0,weekday
12,00.11.00,8,48.642759122121056,"1.35365, 103.98622","1.35407, 103.98635",weekday
13,00.12.00,13,93.78781235318344,"1.35262, 103.9858","1.35342, 103.98608",weekday
14,00.13.00,0,0,0,0,weekday
15,00.14.00,0,0,0,0,weekday
16,00.15.00,7,48.55479677620582,"1.35374, 103.98622","1.35414, 103.9864",weekday
17,00.16.00,8,52.61548598900618,"1.35254, 103.98576","1.35298, 103.98594",weekday
18,00.17.00,0,0,0,0,weekday
19,00.18.00,7,49.35053163448056,"1.35326, 103.98606","1.35368, 103.98621",weekday
20,00.19.00,18,177.77343612088947,"1.35236, 103.9857","1.35385, 103.9863",weekday
21,00.20.00,16,131.11905027753113,"1.35232, 103.98567","1.35342, 103.98611",weekday
22,00.21.00,24,189.37992953387342,"1.35238, 103.98566","1.35395, 103.98634",weekday
23,00.22.00,17,189.5203929914032,"1.35247, 103.98571","1.35405, 103.98637",weekday
24,00.23.00,21,160.58794567517137,"1.35277, 103.9858","1.35410833333333, 103.986360333333",weekday
25,00.24.00,21,143.74745573346024,"1.35235, 103.98568","1.35354, 103.9862",weekday
26,00.25.00,16,108.93095455737566,"1.35233, 103.98567","1.35325, 103.98602",weekday
27,00.26.00,21,147.6817346635204,"1.35233, 103.98566","1.35355, 103.9862",weekday
28,00.27.00,22,148.69247297825714,"1.35233, 103.98566","1.35356, 103.9862",weekday
29,00.28.00,18,128.3507847449061,"1.3525, 103.98573","1.35356, 103.9862",weekday
30,00.29.00,22,150.5466937394121,"1.35233, 103.98562","1.35356, 103.9862",weekday
31,00.30.00,22,147.01150572494277,"1.35231, 103.98575","1.35356, 103.9862",weekday
32,00.31.00,22,145.6643995746866,"1.35233, 103.98566","1.35353, 103.9862",weekday
33,00.32.00,21,158.4518627872471,"1.35232, 103.98564","1.35365, 103.98617",weekday
34,00.33.00,0,0,0,0,weekday
35,00.34.00,0,0,0,0,weekday
36,00.35.00,0,0,0,0,weekday
37,00.36.00,0,0,0,0,weekday
38,00.37.00,0,0,0,0,weekday
39,00.38.00,0,0,0,0,weekday
40,00.39.00,0,0,0,0,weekday
41,00.40.00,0,0,0,0,weekday
42,00.41.00,8,48.106343886813136,"1.35343, 103.98613","1.35383, 103.9863",weekday
43,00.42.00,8,55.97658395486863,"1.35357, 103.98616","1.35403, 103.98637",weekday
44,00.43.00,7,35.37995704134021,"1.35271366666667, 103.9858315","1.3530175, 103.985931166667",weekday
45,00.44.00,0,0,0,0,weekday
46,00.45.00,0,0,0,0,weekday
47,00.46.00,7,55.229521001390175,"1.35307, 103.986","1.35353533333333, 103.986180333333",weekday
48,00.47.00,11,89.23373603694542,"1.35267, 103.98591","1.35344, 103.98615",weekday
49,00.48.00,11,88.5227462407001,"1.35307, 103.98595","1.35383, 103.9862",weekday
50,00.49.00,0,0,0,0,weekday
