date,day_of_week,day_type,hour,queue_start,minutes,taxi_count,taxi_count_start,taxi_count_avg,sum
2023-12-25,Monday,holiday,09,139.816602994561,"['09.11.00', '09.12.00', '09.13.00']","[16, 16, 23]",16,18.33,3
2023-12-25,Monday,holiday,09,204.92869201687697,"['09.15.00', '09.16.00', '09.17.00', '09.18.00']","[24, 18, 21, 17]",24,20.0,4
2023-12-25,Monday,holiday,09,136.4765256155733,"['09.22.00', '09.23.00']","[17, 17]",17,17.0,2
2023-12-25,Monday,holiday,09,145.33633609055178,"['09.27.00', '09.28.00', '09.29.00']","[19, 18, 16]",19,17.67,3
2023-12-25,Monday,holiday,10,123.34913676485404,"['10.25.00', '10.26.00']","[16, 21]",16,18.5,2
2023-12-25,Monday,holiday,10,112.99910494790872,"['10.46.00', '10.47.00', '10.48.00']","[13, 15, 19]",13,15.67,3
2023-12-25,Monday,holiday,11,160.04389414504976,"['11.49.00', '11.50.00', '11.51.00', '11.52.00', '11.53.00']","[16, 18, 16, 21, 14]",16,17.0,5
2023-12-25,Monday,holiday,13,113.6594793895132,"['13.15.00', '13.16.00', '13.17.00', '13.18.00']","[14, 15, 22, 14]",14,16.25,4
2023-12-25,Monday,holiday,14,120.70063376481318,"['14.12.00', '14.13.00']","[14, 12]",14,13.0,2
2023-12-25,Monday,holiday,14,131.1523957269667,"['14.15.00', '14.16.00']","[14, 15]",14,14.5,2
2023-12-25,Monday,holiday,14,104.00569404889038,"['14.35.00', '14.36.00', '14.37.00']","[13, 20, 20]",13,17.67,3
2023-12-25,Monday,holiday,15,151.31551925983243,"['15.00.00', '15.01.00']","[17, 18]",17,17.5,2
2023-12-25,Monday,holiday,15,209.10089072325255,"['15.35.00', '15.36.00', '15.37.00']","[24, 14, 15]",24,17.67,3
2023-12-25,Monday,holiday,19,110.36341227400568,"['19.13.00', '19.14.00']","[14, 15]",14,14.5,2
2023-12-24,Sunday,holiday,04,206.8135419969203,"['04.37.00', '04.38.00', '04.39.00']","[16, 16, 16]",16,16.0,3
2023-12-24,Sunday,holiday,05,104.20934400015508,"['05.01.00', '05.02.00']","[11, 13]",11,12.0,2
2023-12-24,Sunday,holiday,05,101.18919491238807,"['05.35.00', '05.36.00']","[14, 16]",14,15.0,2
2023-12-24,Sunday,holiday,05,153.18984657916988,"['05.48.00', '05.49.00']","[19, 19]",19,19.0,2
2023-12-24,Sunday,holiday,06,143.10682482298853,"['06.14.00', '06.15.00', '06.16.00', '06.17.00']","[17, 21, 20, 23]",17,20.25,4
2023-12-24,Sunday,holiday,06,120.64208584901256,"['06.21.00', '06.22.00']","[16, 16]",16,16.0,2
2023-12-24,Sunday,holiday,06,110.77226599001268,"['06.24.00', '06.25.00', '06.26.00']","[15, 15, 20]",15,16.67,3
2023-12-24,Sunday,holiday,06,151.05266891097668,"['06.29.00', '06.30.00', '06.31.00', '06.32.00']","[19, 18, 19, 17]",19,18.25,4
2023-12-24,Sunday,holiday,06,184.1541955694312,"['06.59.00', '07.00.00']","[14, 17]",14,15.5,2
2023-12-24,Sunday,holiday,07,156.8245471674021,"['07.02.00', '07.03.00']","[18, 16]",18,17.0,2
2023-12-24,Sunday,holiday,07,187.78146806854195,"['07.15.00', '07.16.00', '07.17.00', '07.18.00']","[26, 25, 24, 23]",26,24.5,4
2023-12-24,Sunday,holiday,07,143.30426298282248,"['07.41.00', '07.42.00']","[14, 20]",14,17.0,2
2023-12-24,Sunday,holiday,07,108.44310488919837,"['07.54.00', '07.55.00']","[14, 14]",14,14.0,2
2023-12-24,Sunday,holiday,07,177.08540511756544,"['07.58.00', '07.59.00']","[16, 16]",16,16.0,2
2023-12-24,Sunday,holiday,08,198.4034305297672,"['08.03.00', '08.04.00', '08.05.00']","[22, 17, 15]",22,18.0,3
2023-12-24,Sunday,holiday,08,113.23917811569083,"['08.40.00', '08.41.00', '08.42.00']","[15, 17, 18]",15,16.67,3
2023-12-24,Sunday,holiday,08,180.44415007331816,"['08.45.00', '08.46.00', '08.47.00', '08.48.00', '08.49.00']","[21, 21, 21, 18, 24]",21,21.0,5
2023-12-24,Sunday,holiday,09,175.89230657922909,"['09.30.00', '09.31.00', '09.32.00', '09.33.00', '09.34.00', '09.35.00', '09.36.00', '09.37.00', '09.38.00']","[21, 20, 18, 16, 19, 18, 23, 21, 14]",21,18.89,9
2023-12-24,Sunday,holiday,09,176.9068261993869,"['09.40.00', '09.41.00', '09.42.00', '09.43.00']","[24, 18, 18, 16]",24,19.0,4
2023-12-24,Sunday,holiday,09,164.24806316683998,"['09.57.00', '09.58.00', '09.59.00', '10.00.00']","[17, 20, 17, 17]",17,17.75,4
2023-12-24,Sunday,holiday,10,158.73494282138262,"['10.02.00', '10.03.00']","[18, 14]",18,16.0,2
2023-12-24,Sunday,holiday,10,165.95236636011404,"['10.05.00', '10.06.00', '10.07.00', '10.08.00', '10.09.00']","[16, 16, 18, 26, 18]",16,18.8,5
2023-12-24,Sunday,holiday,10,111.5298441663884,"['10.15.00', '10.16.00', '10.17.00', '10.18.00']","[15, 25, 22, 18]",15,20.0,4
2023-12-24,Sunday,holiday,10,115.58332774244089,"['10.21.00', '10.22.00', '10.23.00', '10.24.00']","[14, 18, 20, 26]",14,19.5,4
2023-12-24,Sunday,holiday,10,157.50554527727266,"['10.39.00', '10.40.00']","[16, 15]",16,15.5,2
2023-12-24,Sunday,holiday,10,208.7109646066652,"['10.44.00', '10.45.00']","[25, 16]",25,20.5,2
2023-12-24,Sunday,holiday,10,165.58294407362797,"['10.48.00', '10.49.00']","[21, 24]",21,22.5,2
2023-12-24,Sunday,holiday,10,133.9408588324737,"['10.51.00', '10.52.00', '10.53.00', '10.54.00', '10.55.00', '10.56.00', '10.57.00', '10.58.00', '10.59.00', '11.00.00']","[18, 26, 23, 20, 18, 21, 18, 27, 19, 27]",18,21.7,10
2023-12-24,Sunday,holiday,11,131.11904903221313,"['11.04.00', '11.05.00', '11.06.00']","[16, 17, 18]",16,17.0,3
2023-12-24,Sunday,holiday,11,167.2993673388056,"['11.11.00', '11.12.00', '11.13.00', '11.14.00']","[18, 21, 18, 17]",18,18.5,4
2023-12-24,Sunday,holiday,11,120.93211185988496,"['11.47.00', '11.48.00']","[16, 16]",16,16.0,2
2023-12-24,Sunday,holiday,11,113.998691645112,"['11.57.00', '11.58.00']","[14, 16]",14,15.0,2
2023-12-24,Sunday,holiday,12,104.20934344270268,"['12.07.00', '12.08.00']","[13, 18]",13,15.5,2
2023-12-24,Sunday,holiday,19,125.58713190915822,"['19.15.00', '19.16.00', '19.17.00', '19.18.00']","[17, 15, 18, 15]",17,16.25,4
2023-12-24,Sunday,holiday,21,127.21326404325222,"['21.27.00', '21.28.00']","[15, 19]",15,17.0,2
2023-12-16,Saturday,holiday,02,122.74414968272404,"['02.40.00', '02.41.00']","[16, 17]",16,16.5,2
2023-12-16,Saturday,holiday,03,116.1285027308198,"['03.04.00', '03.05.00']","[13, 12]",13,12.5,2
2023-12-16,Saturday,holiday,03,116.12850279250024,"['03.07.00', '03.08.00']","[13, 12]",13,12.5,2
2023-12-16,Saturday,holiday,04,131.38703227792348,"['04.47.00', '04.48.00', '04.49.00']","[18, 16, 18]",18,17.33,3
2023-12-16,Saturday,holiday,04,104.3108643572909,"['04.56.00', '04.57.00', '04.58.00', '04.59.00', '05.00.00']","[15, 16, 17, 14, 17]",15,15.8,5
2023-12-16,Saturday,holiday,05,121.50136828330275,"['05.16.00', '05.17.00']","[18, 14]",18,16.0,2
2023-12-16,Saturday,holiday,05,112.33155235693287,"['05.19.00', '05.20.00']","[17, 14]",17,15.5,2
2023-12-16,Saturday,holiday,05,182.97963641634257,"['05.30.00', '05.31.00']","[16, 15]",16,15.5,2
2023-12-16,Saturday,holiday,09,123.4725116779528,"['09.46.00', '09.47.00']","[18, 16]",18,17.0,2
2023-12-16,Saturday,holiday,10,194.67180181916407,"['10.18.00', '10.19.00']","[18, 21]",18,19.5,2
2023-12-16,Saturday,holiday,10,134.19583961627825,"['10.27.00', '10.28.00']","[16, 17]",16,16.5,2
2023-12-16,Saturday,holiday,10,115.76924309478602,"['10.31.00', '10.32.00', '10.33.00']","[16, 18, 17]",16,17.0,3
2023-12-16,Saturday,holiday,10,182.0106602013654,"['10.47.00', '10.48.00']","[16, 14]",16,15.0,2
2023-12-16,Saturday,holiday,11,186.7290722084892,"['11.54.00', '11.55.00']","[17, 19]",17,18.0,2
2023-12-16,Saturday,holiday,12,123.05373701124054,"['12.00.00', '12.01.00', '12.02.00']","[15, 19, 17]",15,17.0,3
2023-12-16,Saturday,holiday,14,185.3240738926967,"['14.28.00', '14.29.00']","[15, 13]",15,14.0,2
2023-11-11,Saturday,holiday,00,164.62808862047476,"['00.12.00', '00.13.00']","[16, 14]",16,15.0,2
2023-11-11,Saturday,holiday,02,135.79540373131212,"['02.06.00', '02.07.00']","[17, 13]",17,15.0,2
2023-11-11,Saturday,holiday,02,132.56185278748774,"['02.12.00', '02.13.00', '02.14.00', '02.15.00', '02.16.00', '02.17.00', '02.18.00', '02.19.00']","[17, 18, 23, 20, 18, 27, 22, 25]",17,21.25,8
2023-11-11,Saturday,holiday,02,199.95161530608476,"['02.21.00', '02.22.00', '02.23.00', '02.24.00', '02.25.00']","[23, 24, 18, 21, 18]",23,20.8,5
2023-11-11,Saturday,holiday,02,120.9170307189155,"['02.29.00', '02.30.00', '02.31.00', '02.32.00', '02.33.00', '02.34.00', '02.35.00', '02.36.00', '02.37.00', '02.38.00']","[16, 18, 16, 19, 18, 19, 25, 24, 22, 17]",16,19.4,10
2023-11-11,Saturday,holiday,02,118.68858079096808,"['02.41.00', '02.42.00', '02.43.00']","[15, 18, 17]",15,16.67,3
2023-11-11,Saturday,holiday,04,137.49849339728678,"['04.28.00', '04.29.00', '04.30.00', '04.31.00']","[15, 18, 19, 18]",15,17.5,4
2023-11-11,Saturday,holiday,04,150.8649342425672,"['04.33.00', '04.34.00', '04.35.00', '04.36.00', '04.37.00', '04.38.00']","[17, 16, 15, 16, 17, 18]",17,16.5,6
2023-11-11,Saturday,holiday,04,151.88669007742357,"['04.41.00', '04.42.00', '04.43.00']","[20, 18, 18]",20,18.67,3
2023-11-11,Saturday,holiday,05,111.16582991980306,"['05.01.00', '05.02.00', '05.03.00', '05.04.00']","[15, 16, 12, 12]",15,13.75,4
2023-11-11,Saturday,holiday,05,207.99337324096575,"['05.41.00', '05.42.00']","[21, 15]",21,18.0,2
2023-11-11,Saturday,holiday,05,185.78486295427624,"['05.48.00', '05.49.00']","[20, 20]",20,20.0,2
2023-11-11,Saturday,holiday,06,122.52727094539284,"['06.03.00', '06.04.00']","[14, 14]",14,14.0,2
2023-11-11,Saturday,holiday,06,104.44210357904328,"['06.14.00', '06.15.00']","[15, 12]",15,13.5,2
2023-11-11,Saturday,holiday,06,177.60195821256644,"['06.27.00', '06.28.00']","[21, 19]",21,20.0,2
2023-11-11,Saturday,holiday,06,122.08813589194214,"['06.44.00', '06.45.00', '06.46.00']","[16, 19, 15]",16,16.67,3
2023-11-11,Saturday,holiday,07,126.00723484610512,"['07.22.00', '07.23.00']","[16, 14]",16,15.0,2
2023-11-11,Saturday,holiday,07,162.93825044703996,"['07.53.00', '07.54.00']","[18, 19]",18,18.5,2
2023-11-11,Saturday,holiday,07,100.52407393673892,"['07.57.00', '07.58.00']","[12, 15]",12,13.5,2
2023-11-11,Saturday,holiday,08,102.5802673714358,"['08.07.00', '08.08.00']","[13, 13]",13,13.0,2
2023-11-11,Saturday,holiday,08,133.58631065978625,"['08.11.00', '08.12.00']","[14, 16]",14,15.0,2
2023-11-11,Saturday,holiday,08,110.16890391517794,"['08.15.00', '08.16.00']","[13, 14]",13,13.5,2
2023-11-11,Saturday,holiday,09,178.62136693432782,"['09.01.00', '09.02.00', '09.03.00']","[22, 13, 20]",22,18.33,3
2023-11-11,Saturday,holiday,09,147.21353972584544,"['09.11.00', '09.12.00', '09.13.00']","[20, 21, 21]",20,20.67,3
2023-11-11,Saturday,holiday,09,104.66578126549372,"['09.15.00', '09.16.00', '09.17.00', '09.18.00']","[12, 15, 15, 13]",12,13.75,4
2023-11-11,Saturday,holiday,09,197.85701751230565,"['09.58.00', '09.59.00', '10.00.00', '10.01.00', '10.02.00']","[17, 22, 21, 14, 21]",17,19.0,5
2023-11-11,Saturday,holiday,10,115.10800095919804,"['10.10.00', '10.11.00', '10.12.00', '10.13.00', '10.14.00']","[13, 14, 19, 19, 19]",13,16.8,5
2023-11-11,Saturday,holiday,10,116.13132232167727,"['10.17.00', '10.18.00']","[17, 19]",17,18.0,2
2023-11-11,Saturday,holiday,10,121.25343788182244,"['10.23.00', '10.24.00']","[16, 17]",16,16.5,2
2023-11-11,Saturday,holiday,10,191.8246082380359,"['10.47.00', '10.48.00']","[16, 17]",16,16.5,2
2023-11-11,Saturday,holiday,12,204.3427082353113,"['12.28.00', '12.29.00']","[17, 16]",17,16.5,2
2023-11-11,Saturday,holiday,13,174.99295318773602,"['13.06.00', '13.07.00']","[19, 19]",19,19.0,2
2023-11-11,Saturday,holiday,13,116.6007011637675,"['13.19.00', '13.20.00', '13.21.00']","[13, 17, 23]",13,17.67,3
2023-11-11,Saturday,holiday,14,132.80098696364598,"['14.46.00', '14.47.00', '14.48.00']","[16, 17, 16]",16,16.33,3
2023-11-11,Saturday,holiday,14,149.70455382973824,"['14.54.00', '14.55.00', '14.56.00']","[16, 18, 19]",16,17.67,3
2023-11-11,Saturday,holiday,14,189.57663852513372,"['14.58.00', '14.59.00']","[21, 18]",21,19.5,2
2023-11-11,Saturday,holiday,19,155.3779152678889,"['19.51.00', '19.52.00']","[17, 18]",17,17.5,2
2023-11-11,Saturday,holiday,20,124.98912888595343,"['20.35.00', '20.36.00']","[16, 18]",16,17.0,2
2023-11-11,Saturday,holiday,20,121.04065920265852,"['20.42.00', '20.43.00', '20.44.00', '20.45.00']","[18, 18, 18, 18]",18,18.0,4
2023-11-11,Saturday,holiday,20,188.3668187537731,"['20.57.00', '20.58.00', '20.59.00', '21.00.00']","[19, 19, 18, 17]",19,18.25,4
2023-10-21,Saturday,holiday,00,105.32771766341452,"['00.00.00', '00.01.00']","[16, 16]",16,16.0,2
2023-10-21,Saturday,holiday,00,171.81349412444456,"['00.03.00', '00.04.00', '00.05.00', '00.06.00']","[24, 18, 23, 21]",24,21.5,4
2023-10-21,Saturday,holiday,00,101.93964546588232,"['00.15.00', '00.16.00', '00.17.00']","[13, 17, 17]",13,15.67,3
2023-10-21,Saturday,holiday,00,127.02680459833913,"['00.19.00', '00.20.00', '00.21.00', '00.22.00', '00.23.00']","[16, 17, 16, 26, 24]",16,19.8,5
2023-10-21,Saturday,holiday,00,117.15055282631816,"['00.28.00', '00.29.00', '00.30.00']","[16, 16, 16]",16,16.0,3
2023-10-21,Saturday,holiday,00,209.01664777840935,"['00.35.00', '00.36.00']","[26, 18]",26,22.0,2
2023-10-21,Saturday,holiday,00,212.93067079969737,"['00.38.00', '00.39.00', '00.40.00', '00.41.00']","[25, 16, 23, 20]",25,21.0,4
2023-10-21,Saturday,holiday,00,208.9380006555869,"['00.43.00', '00.44.00', '00.45.00', '00.46.00', '00.47.00', '00.48.00']","[19, 23, 20, 17, 16, 16]",19,18.5,6
2023-10-21,Saturday,holiday,01,209.87785976046067,"['01.22.00', '01.23.00']","[16, 18]",16,17.0,2
2023-10-21,Saturday,holiday,06,138.36051239876912,"['06.12.00', '06.13.00', '06.14.00', '06.15.00']","[18, 19, 20, 19]",18,19.0,4
2023-10-21,Saturday,holiday,07,137.51266955889955,"['07.10.00', '07.11.00', '07.12.00']","[18, 17, 15]",18,16.67,3
2023-10-21,Saturday,holiday,07,177.02140873010458,"['07.24.00', '07.25.00']","[21, 19]",21,20.0,2
2023-10-21,Saturday,holiday,07,215.1734300023727,"['07.36.00', '07.37.00', '07.38.00']","[24, 25, 26]",24,25.0,3
2023-10-21,Saturday,holiday,07,213.42012583002804,"['07.46.00', '07.47.00', '07.48.00']","[23, 16, 16]",23,18.33,3
2023-10-21,Saturday,holiday,08,187.32999218528275,"['08.06.00', '08.07.00']","[16, 20]",16,18.0,2
2023-10-21,Saturday,holiday,08,194.89640774856923,"['08.09.00', '08.10.00', '08.11.00', '08.12.00', '08.13.00', '08.14.00']","[23, 23, 24, 25, 23, 15]",23,22.17,6
2023-10-21,Saturday,holiday,08,145.20879791929892,"['08.59.00', '09.00.00', '09.01.00', '09.02.00', '09.03.00']","[20, 20, 18, 18, 20]",20,19.2,5
2023-10-21,Saturday,holiday,09,118.02580147236218,"['09.08.00', '09.09.00']","[17, 14]",17,15.5,2
2023-10-21,Saturday,holiday,09,176.20367570886074,"['09.14.00', '09.15.00', '09.16.00', '09.17.00', '09.18.00', '09.19.00', '09.20.00', '09.21.00', '09.22.00', '09.23.00', '09.24.00', '09.25.00', '09.26.00']","[21, 22, 21, 26, 27, 19, 18, 20, 16, 20, 25, 19, 18]",21,20.92,13
2023-10-21,Saturday,holiday,09,189.82737933733455,"['09.32.00', '09.33.00']","[18, 19]",18,18.5,2
2023-10-21,Saturday,holiday,09,159.07043531034353,"['09.35.00', '09.36.00']","[21, 18]",21,19.5,2
2023-10-21,Saturday,holiday,09,108.5379895175702,"['09.56.00', '09.57.00']","[15, 15]",15,15.0,2
2023-10-21,Saturday,holiday,10,171.6428215603463,"['10.07.00', '10.08.00', '10.09.00', '10.10.00', '10.11.00', '10.12.00']","[21, 16, 22, 21, 21, 15]",21,19.33,6
2023-10-21,Saturday,holiday,10,143.65636798499895,"['10.14.00', '10.15.00', '10.16.00', '10.17.00', '10.18.00', '10.19.00']","[20, 20, 15, 15, 17, 24]",20,18.5,6
2023-10-21,Saturday,holiday,10,205.5249804800312,"['10.22.00', '10.23.00', '10.24.00', '10.25.00', '10.26.00', '10.27.00', '10.28.00', '10.29.00', '10.30.00', '10.31.00', '10.32.00', '10.33.00', '10.34.00']","[23, 19, 23, 15, 19, 17, 17, 22, 23, 18, 22, 24, 26]",23,20.62,13
2023-10-21,Saturday,holiday,10,156.0893399384572,"['10.36.00', '10.37.00', '10.38.00', '10.39.00']","[20, 16, 21, 18]",20,18.75,4
2023-10-21,Saturday,holiday,10,107.27921946829586,"['10.41.00', '10.42.00', '10.43.00', '10.44.00', '10.45.00', '10.46.00', '10.47.00', '10.48.00', '10.49.00', '10.50.00', '10.51.00', '10.52.00']","[15, 18, 23, 16, 16, 16, 20, 17, 17, 20, 20, 17]",15,17.92,12
2023-10-21,Saturday,holiday,11,132.50429795856294,"['11.24.00', '11.25.00']","[15, 18]",15,16.5,2
2023-10-21,Saturday,holiday,11,180.29342918389744,"['11.48.00', '11.49.00', '11.50.00', '11.51.00', '11.52.00', '11.53.00']","[24, 16, 17, 18, 15, 16]",24,17.67,6
2023-10-21,Saturday,holiday,11,195.85823061159724,"['11.56.00', '11.57.00', '11.58.00', '11.59.00', '12.00.00']","[24, 19, 15, 15, 27]",24,20.0,5
2023-10-21,Saturday,holiday,12,212.697074627734,"['12.02.00', '12.03.00', '12.04.00']","[21, 27, 13]",21,20.33,3
2023-10-21,Saturday,holiday,12,143.6563662925943,"['12.09.00', '12.10.00']","[18, 18]",18,18.0,2
2023-10-21,Saturday,holiday,12,128.77443183127403,"['12.16.00', '12.17.00', '12.18.00', '12.19.00']","[16, 14, 16, 17]",16,15.75,4
2023-10-21,Saturday,holiday,13,120.04811852104652,"['13.54.00', '13.55.00']","[15, 17]",15,16.0,2
2023-10-21,Saturday,holiday,18,212.33812809632445,"['18.20.00', '18.21.00']","[23, 15]",23,19.0,2
2023-10-21,Saturday,holiday,18,107.4745464338992,"['18.25.00', '18.26.00', '18.27.00', '18.28.00']","[13, 15, 15, 15]",13,14.5,4
2023-10-21,Saturday,holiday,19,150.3490134618165,"['19.55.00', '19.56.00', '19.57.00']","[16, 14, 20]",16,16.67,3
2023-10-21,Saturday,holiday,21,208.14768264507865,"['21.44.00', '21.45.00', '21.46.00']","[19, 17, 15]",19,17.0,3
2023-08-09,Wednesday,holiday,00,104.2093443902849,"['00.06.00', '00.07.00']","[13, 13]",13,13.0,2
2023-08-09,Wednesday,holiday,00,122.22329908835384,"['00.25.00', '00.26.00', '00.27.00', '00.28.00']","[16, 22, 18, 21]",16,19.25,4
2023-08-09,Wednesday,holiday,00,115.70646836610828,"['00.56.00', '00.57.00', '00.58.00', '00.59.00', '01.00.00', '01.01.00']","[15, 14, 18, 18, 19, 21]",15,17.5,6
2023-08-09,Wednesday,holiday,01,193.7998146254593,"['01.04.00', '01.05.00']","[21, 22]",21,21.5,2
2023-08-09,Wednesday,holiday,05,150.6462586172389,"['05.12.00', '05.13.00', '05.14.00']","[15, 14, 13]",15,14.0,3
2023-08-09,Wednesday,holiday,05,211.90898703087524,"['05.20.00', '05.21.00', '05.22.00', '05.23.00', '05.24.00', '05.25.00', '05.26.00']","[28, 18, 19, 13, 20, 18, 15]",28,18.71,7
2023-08-09,Wednesday,holiday,05,100.12034021901336,"['05.29.00', '05.30.00', '05.31.00', '05.32.00']","[14, 18, 17, 15]",14,16.0,4
2023-08-09,Wednesday,holiday,05,136.0538862457931,"['05.54.00', '05.55.00']","[14, 15]",14,14.5,2
2023-08-09,Wednesday,holiday,06,209.2844905727847,"['06.20.00', '06.21.00']","[22, 14]",22,18.0,2
2023-08-09,Wednesday,holiday,08,118.01427637210143,"['08.13.00', '08.14.00']","[15, 18]",15,16.5,2
2023-08-09,Wednesday,holiday,08,213.21124705011323,"['08.29.00', '08.30.00', '08.31.00']","[26, 28, 21]",26,25.0,3
2023-08-09,Wednesday,holiday,08,142.86592459782244,"['08.33.00', '08.34.00']","[16, 17]",16,16.5,2
2023-08-09,Wednesday,holiday,08,171.21295064268233,"['08.41.00', '08.42.00', '08.43.00', '08.44.00', '08.45.00', '08.46.00']","[24, 21, 23, 22, 23, 22]",24,22.5,6
