id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,15,126.80858928738112,"1.3524, 103.9857","1.35347, 103.98611",weekday
2,00.01.00,27,204.21337039003896,"1.35235, 103.98564","1.35404, 103.98638",weekday
3,00.02.00,8,61.930348013603556,"1.35252, 103.98572","1.35303, 103.98595",weekday
4,00.03.00,0,0,0,0,weekday
5,00.04.00,0,0,0,0,weekday
6,00.05.00,0,0,0,0,weekday
7,00.06.00,8,65.87419531802296,"1.35328, 103.98604","1.35382, 103.98629",weekday
8,00.07.00,10,65.87419531802296,"1.35328, 103.98604","1.35382, 103.98629",weekday
9,00.08.00,11,68.45345139611773,"1.35327, 103.98607","1.35384, 103.98631",weekday
10,00.09.00,17,155.55006581310178,"1.35266, 103.98617","1.35404783333333, 103.986398383333",weekday
11,00.10.00,0,0,0,0,weekday
12,00.11.00,7,44.439400918697224,"1.3524, 103.98568","1.35278, 103.98581",weekday
13,00.12.00,0,0,0,0,weekday
14,00.13.00,10,80.25373365616585,"1.35327, 103.98603","1.35393, 103.98633",weekday
15,00.14.00,23,193.60529758971802,"1.35231, 103.98567","1.35393, 103.98633",weekday
16,00.15.00,16,125.32877804040073,"1.35277, 103.98582","1.3538, 103.98629",weekday
17,00.16.00,21,159.0399336077807,"1.35236, 103.98564","1.35367, 103.98623",weekday
18,00.17.00,9,62.494565734534284,"1.35278, 103.98582","1.3533, 103.98604",weekday
19,00.18.00,0,0,0,0,weekday
20,00.19.00,0,0,0,0,weekday
21,00.20.00,20,179.8249222194874,"1.35247, 103.98575","1.35398, 103.98635",weekday
22,00.21.00,25,195.99322524423502,"1.35240066666667, 103.9857035","1.3540525, 103.986342166667",weekday
23,00.22.00,23,191.54056125782057,"1.352403, 103.985690166667","1.35399, 103.98638",weekday
24,00.23.00,11,61.47873420588998,"1.35249, 103.98568","1.353, 103.9859",weekday
25,00.24.00,21,192.32320734331714,"1.35239916666667, 103.985698166667","1.35401, 103.98635",weekday
26,00.25.00,19,183.87092183254506,"1.35249, 103.98568","1.35401, 103.98635",weekday
27,00.26.00,11,77.32462463427875,"1.35235, 103.98562","1.35299, 103.9859",weekday
28,00.27.00,14,154.09268898618876,"1.35282, 103.98582","1.35409, 103.98639",weekday
29,00.28.00,12,83.43939437958247,"1.35282, 103.98582","1.35352, 103.9861",weekday
30,00.29.00,7,45.4863355488544,"1.35274, 103.98582","1.35313, 103.98595",weekday
31,00.30.00,12,88.80098032285765,"1.35274, 103.98582","1.35348, 103.98613",weekday
32,00.31.00,0,0,0,0,weekday
33,00.32.00,0,0,0,0,weekday
34,00.33.00,0,0,0,0,weekday
35,00.34.00,7,61.656593237834606,"1.35239, 103.9857","1.35291, 103.9859",weekday
36,00.35.00,11,86.93249130288079,"1.35276, 103.98584","1.35349, 103.98613",weekday
37,00.36.00,0,0,0,0,weekday
38,00.37.00,13,87.83402571936779,"1.35318, 103.98602","1.35393, 103.98628",weekday
39,00.38.00,25,174.88922307187542,"1.35233, 103.98561","1.35377, 103.98626",weekday
40,00.39.00,21,212.6427106500655,"1.35235, 103.98563","1.35411, 103.9864",weekday
41,00.40.00,28,202.03356513061692,"1.35234, 103.98566","1.35403, 103.98635",weekday
42,00.41.00,29,209.8681769243599,"1.35234, 103.98567","1.35409, 103.9864",weekday
43,00.42.00,26,181.09117994304972,"1.3524, 103.98568","1.35391, 103.98631",weekday
44,00.43.00,26,167.0127301881593,"1.3524, 103.98568","1.35378, 103.98629",weekday
45,00.44.00,0,0,0,0,weekday
46,00.45.00,0,0,0,0,weekday
47,00.46.00,11,76.45480412219796,"1.35346, 103.98611","1.3541, 103.98637",weekday
48,00.47.00,26,212.3381287922193,"1.35231, 103.98566","1.35408, 103.9864",weekday
49,00.48.00,20,151.79649673269265,"1.35231, 103.98566","1.35356866666667, 103.9862045",weekday
50,00.49.00,17,206.2389963124332,"1.35233, 103.98564","1.35404, 103.98638",weekday
51,00.50.00,23,182.709031621885,"1.35255, 103.98576","1.35408, 103.98638",weekday
52,00.51.00,23,172.234674706001,"1.3526, 103.98576","1.35404, 103.98635",weekday
53,00.52.00,23,214.22671986904234,"1.35231, 103.98564","1.35409, 103.9864",weekday
54,00.53.00,24,180.24112342210364,"1.35264, 103.98577","1.35415, 103.98638",weekday
55,00.54.00,29,209.90724264777103,"1.35235433333333, 103.985673","1.35413, 103.98634",weekday
56,00.55.00,29,209.90724264777103,"1.35235433333333, 103.985673","1.35413, 103.98634",weekday
57,00.56.00,28,208.3539261495506,"1.35234716666667, 103.985683","1.3541, 103.98637",weekday
58,00.57.00,19,140.57778072943435,"1.35234716666667, 103.985683","1.35354, 103.98612",weekday
59,00.58.00,16,116.73221430082971,"1.35232, 103.98568","1.3533, 103.98607",weekday
60,00.59.00,27,210.24354434925135,"1.35233, 103.98564","1.35407416666667, 103.986392166667",weekday
61,01.00.00,34,207.98215531370047,"1.35232, 103.98564","1.35404616666667, 103.986382333333",weekday
62,01.01.00,18,190.8391438726759,"1.35239, 103.98564","1.35397, 103.98633",weekday
63,01.02.00,7,42.600988992935434,"1.35239, 103.98564","1.35274, 103.9858",weekday
64,01.03.00,32,210.35417018601663,"1.35231, 103.98566","1.3541, 103.9863",weekday
65,01.04.00,28,216.42171683157275,"1.35234, 103.98566","1.35415, 103.9864",weekday
66,01.05.00,30,213.35775690202925,"1.35234, 103.98566","1.35412, 103.9864",weekday
67,01.06.00,29,216.84763915783898,"1.35231, 103.98565","1.35412, 103.9864",weekday
68,01.07.00,25,199.59122286339507,"1.35239, 103.98567","1.35408, 103.9863",weekday
69,01.08.00,24,169.801354871488,"1.35264, 103.98577","1.35408, 103.9863",weekday
70,01.09.00,22,161.9248638489849,"1.35238, 103.98563","1.3537, 103.98626",weekday
71,01.10.00,20,161.9248638489849,"1.35238, 103.98563","1.3537, 103.98626",weekday
72,01.11.00,20,150.44155030338686,"1.35284, 103.98586","1.3541, 103.98637",weekday
73,01.12.00,17,111.19075166862805,"1.35289, 103.98588","1.35382, 103.98626",weekday
74,01.13.00,12,77.07073943036603,"1.35292, 103.98588","1.35357, 103.98613",weekday
75,01.14.00,18,156.60578205973667,"1.35232, 103.98566","1.35364, 103.98617",weekday
76,01.15.00,11,68.45345075203903,"1.35344, 103.98611","1.35401, 103.98635",weekday
77,01.16.00,9,55.42990479794756,"1.35344, 103.98611","1.3538925, 103.986324333333",weekday
78,01.17.00,15,187.2258772428248,"1.35247, 103.98572","1.35404, 103.98635",weekday
79,01.18.00,17,197.0182295649317,"1.35247, 103.98572","1.35411633333333, 103.986397",weekday
80,01.19.00,18,192.61659317181508,"1.35233, 103.98602","1.35404, 103.98635",weekday
81,01.20.00,30,192.61659317181508,"1.35233, 103.98602","1.35404, 103.98635",weekday
82,01.21.00,8,49.73800250032657,"1.35362, 103.98619","1.35404, 103.98635",weekday
83,01.22.00,15,137.15518918320126,"1.35294, 103.98591","1.354079, 103.986398",weekday
84,01.23.00,0,0,0,0,weekday
85,01.24.00,10,84.198715192078,"1.35306, 103.9859","1.35375, 103.98622",weekday
86,01.25.00,11,75.92936186621486,"1.3531, 103.986","1.35375, 103.98622",weekday
87,01.26.00,8,60.53147887652368,"1.3531, 103.986","1.35362, 103.98617",weekday
88,01.27.00,7,52.84421085346432,"1.35361616666667, 103.986200833333","1.35405, 103.9864",weekday
89,01.28.00,7,40.696047366275735,"1.35238, 103.98566","1.35272, 103.9858",weekday
90,01.29.00,15,151.87546259558016,"1.35236, 103.98566","1.35361783333333, 103.986208166667",weekday
91,01.30.00,20,182.8607213303022,"1.35255, 103.98573","1.35406, 103.9864",weekday
92,01.31.00,16,202.19163938769285,"1.35239, 103.98566","1.35406, 103.9864",weekday
93,01.32.00,13,96.0775712003594,"1.35329, 103.986","1.35406, 103.9864",weekday
94,01.33.00,19,173.98039848282312,"1.35262, 103.98577","1.35406, 103.9864",weekday
95,01.34.00,20,184.24731655766828,"1.35254, 103.9857","1.35405, 103.9864",weekday
