id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,8,47.6796553849028,"1.35236, 103.98563","1.35276, 103.98579",weekend
2,00.01.00,16,160.18044092297262,"1.35267, 103.98612","1.3541, 103.98635",weekend
3,00.02.00,16,176.35917645882165,"1.35263948333333, 103.9857264","1.35411, 103.98634",weekend
4,00.03.00,20,212.93067080029277,"1.35233, 103.98561","1.35411, 103.98634",weekend
5,00.04.00,9,86.00602192352643,"1.35234298333333, 103.985610483333","1.35306, 103.98591",weekend
6,00.05.00,10,84.29590710845585,"1.35342, 103.98604","1.35412, 103.98634",weekend
7,00.06.00,9,74.60700758343287,"1.35238, 103.98564","1.35301, 103.98588",weekend
8,00.07.00,15,180.8520791090068,"1.35259, 103.98571","1.35411, 103.98631",weekend
9,00.08.00,15,168.02361017938568,"1.3527, 103.98573","1.35409, 103.98634",weekend
10,00.09.00,0,0,0,0,weekend
11,00.10.00,0,0,0,0,weekend
12,00.11.00,12,94.63600056748247,"1.3525, 103.98564","1.35328, 103.98599",weekend
13,00.12.00,19,190.88782169467956,"1.35251, 103.98566","1.3541295, 103.986254",weekend
14,00.13.00,12,93.09845125257388,"1.35251, 103.98566","1.35327, 103.98602",weekend
15,00.14.00,15,136.63178863175136,"1.3523329, 103.98560925","1.35349, 103.98604",weekend
16,00.15.00,20,213.18990691477006,"1.35233485, 103.985606333333","1.35412, 103.98633",weekend
17,00.16.00,26,211.99078072755597,"1.35233493333333, 103.985606416667","1.3541, 103.98635",weekend
18,00.17.00,21,97.45326453118129,"1.35268025, 103.98573835","1.35328, 103.98638",weekend
19,00.18.00,0,0,0,0,weekend
20,00.19.00,8,44.62527646298684,"1.3527748, 103.9861923","1.35315, 103.98634",weekend
21,00.20.00,9,51.00663329744015,"1.35235111666667, 103.985723283333","1.35281, 103.98577",weekend
22,00.21.00,0,0,0,0,weekend
23,00.22.00,0,0,0,0,weekend
24,00.23.00,0,0,0,0,weekend
25,00.24.00,7,51.59472912681919,"1.35278, 103.98576","1.35321, 103.98594",weekend
26,00.25.00,0,0,0,0,weekend
27,00.26.00,0,0,0,0,weekend
28,00.27.00,10,80.25373494112583,"1.35302, 103.98586","1.35368, 103.98616",weekend
29,00.28.00,17,152.4919106809687,"1.35242, 103.98564","1.3537, 103.98615",weekend
30,00.29.00,19,150.64626092748773,"1.35242, 103.98564","1.35369, 103.98613",weekend
31,00.30.00,10,80.27778580120007,"1.35294, 103.98584","1.35361483333333, 103.986106016667",weekend
32,00.31.00,18,186.63943238313527,"1.35241, 103.98566","1.35399, 103.98625",weekend
33,00.32.00,11,80.47582473351706,"1.35248, 103.98611","1.35317, 103.98634",weekend
34,00.33.00,7,37.82557130597097,"1.35280153333333, 103.986215066667","1.35313, 103.98631",weekend
35,00.34.00,0,0,0,0,weekend
36,00.35.00,0,0,0,0,weekend
37,00.36.00,23,187.922479027283,"1.35258, 103.98568","1.35414, 103.98635",weekend
38,00.37.00,18,187.05050074730934,"1.35258, 103.9857","1.35414, 103.98635",weekend
39,00.38.00,19,183.13220543787662,"1.35258, 103.98571","1.35411, 103.98634",weekend
40,00.39.00,18,173.10542645277573,"1.35268765, 103.985769383333","1.35414, 103.98635",weekend
41,00.40.00,19,166.4663756535804,"1.35269, 103.98576","1.35409, 103.98631",weekend
42,00.41.00,10,83.68046087717478,"1.35346, 103.98602","1.35414, 103.98635",weekend
43,00.42.00,8,71.51947846538258,"1.35355, 103.98611","1.35415, 103.98635",weekend
44,00.43.00,15,103.18945754810478,"1.35269, 103.98576","1.35355, 103.98612",weekend
45,00.44.00,0,0,0,0,weekend
46,00.45.00,7,26.59859832262388,"1.35269, 103.98576","1.35292, 103.98583",weekend
47,00.46.00,8,42.022915958207236,"1.35274, 103.985799","1.3531, 103.98592",weekend
48,00.47.00,9,29.825280605359083,"1.35292, 103.98583","1.35315, 103.98597",weekend
