date,time,cluster_size,address,day_type
2023-01-19,21:00:00,1,Resorts World Sentosa,weekday
2023-01-19,21:00:00,1,Sentosa Gateway,weekday
2023-01-19,21:00:00,3,Ironside Link,weekday
2023-01-19,21:00:00,1,Sentosa Gateway,weekday
2023-01-19,21:01:00,1,Sentosa Gateway,weekday
2023-01-19,21:01:00,1,Resorts World Sentosa,weekday
2023-01-19,21:01:00,3,Ironside Link,weekday
2023-01-19,21:02:00,3,Ironside Link,weekday
2023-01-19,21:02:00,1,Serapong Course,weekday
2023-01-19,21:02:00,1,Sentosa Gateway,weekday
2023-01-19,21:03:00,1,Sentosa Boardwalk,weekday
2023-01-19,21:05:00,1,Sentosa Boardwalk,weekday
2023-01-19,21:05:00,1,Serapong Course,weekday
2023-01-19,21:05:00,2,Ironside Link,weekday
2023-01-19,21:05:00,1,Gateway Avenue,weekday
2023-01-19,21:05:00,1,Allanbrooke Road,weekday
2023-01-19,21:06:00,1,Sentosa Boardwalk,weekday
2023-01-19,21:06:00,2,Ironside Link,weekday
2023-01-19,21:06:00,1,Allanbrooke Road,weekday
2023-01-19,21:07:00,2,Ironside Link,weekday
2023-01-19,21:07:00,1,Allanbrooke Road,weekday
2023-01-19,21:07:00,1,Sentosa Gateway,weekday
2023-01-19,21:08:00,1,Sentosa Gateway,weekday
2023-01-19,21:08:00,2,Serapong Course,weekday
2023-01-19,21:08:00,2,Ironside Link,weekday
2023-01-19,21:08:00,1,Allanbrooke Road,weekday
2023-01-19,21:09:00,3,Serapong Course,weekday
2023-01-19,21:09:00,2,Ironside Link,weekday
2023-01-19,21:10:00,1,Serapong Course,weekday
2023-01-19,21:10:00,2,Ironside Link,weekday
2023-01-19,21:11:00,1,Serapong Course,weekday
2023-01-19,21:11:00,1,Ironside Link,weekday
2023-01-19,21:12:00,1,Ironside Link,weekday
2023-01-19,21:12:00,1,Cove Way,weekday
2023-01-19,21:12:00,1,Ocean Drive,weekday
2023-01-19,21:13:00,1,Sentosa Gateway,weekday
2023-01-19,21:13:00,1,Ironside Link,weekday
2023-01-19,21:13:00,1,Cove Way,weekday
2023-01-19,21:13:00,1,Ocean Drive,weekday
2023-01-19,21:13:00,1,Sentosa Gateway,weekday
2023-01-19,21:14:00,1,Gateway Avenue,weekday
2023-01-19,21:14:00,1,Ironside Link,weekday
2023-01-19,21:14:00,1,Cove Drive,weekday
2023-01-19,21:14:00,1,Ocean Drive,weekday
2023-01-19,21:14:00,1,Sentosa Gateway,weekday
2023-01-19,21:14:00,1,Sentosa Gateway,weekday
2023-01-19,21:15:00,1,Sentosa Gateway,weekday
2023-01-19,21:15:00,1,Serapong Course,weekday
2023-01-19,21:15:00,1,Ironside Link,weekday
2023-01-19,21:15:00,1,Allanbrooke Road,weekday
2023-01-19,21:15:00,1,Allanbrooke Road,weekday
2023-01-19,21:15:00,1,Ocean Drive,weekday
2023-01-19,21:15:00,2,Sentosa Gateway,weekday
2023-01-19,21:16:00,1,Shangri-La's Rasa Sentosa Resort & Spa,weekday
2023-01-19,21:16:00,1,Sentosa Gateway,weekday
2023-01-19,21:16:00,1,Sentosa Gateway,weekday
2023-01-19,21:16:00,1,Resorts World Sentosa,weekday
2023-01-19,21:16:00,1,Ironside Link,weekday
2023-01-19,21:16:00,1,Allanbrooke Road,weekday
2023-01-19,21:16:00,1,Allanbrooke Road,weekday
2023-01-19,21:16:00,1,Ocean Way,weekday
2023-01-19,21:16:00,1,Ocean Drive,weekday
2023-01-19,21:16:00,1,Sentosa Gateway,weekday
2023-01-19,21:17:00,1,Siloso Road,weekday
2023-01-19,21:17:00,1,Sentosa Gateway,weekday
2023-01-19,21:17:00,2,Serapong Course,weekday
2023-01-19,21:17:00,1,Ironside Link,weekday
