date_time,day_type,hawker_center,taxi_counts
2023-01-19 19:00:00,weekday,Maxwell,147
2023-01-19 20:00:00,weekday,Maxwell,183
2023-01-20 16:00:00,weekday,Maxwell,126
2023-01-20 17:00:00,weekday,Maxwell,122
2023-01-20 18:00:00,weekday,Maxwell,119
2023-01-20 19:00:00,weekday,Maxwell,172
2023-01-20 20:00:00,weekday,Maxwell,239
2023-01-21 16:00:00,weekend,Maxwell,95
2023-01-21 17:00:00,weekend,Maxwell,74
2023-01-21 18:00:00,weekend,Maxwell,85
2023-01-21 19:00:00,weekend,Maxwell,87
2023-01-21 20:00:00,weekend,Maxwell,119
2023-01-22 16:00:00,holiday,Maxwell,77
2023-01-22 17:00:00,holiday,Maxwell,75
2023-01-22 18:00:00,holiday,Maxwell,92
2023-01-22 19:00:00,holiday,Maxwell,89
2023-01-22 20:00:00,holiday,Maxwell,89
2023-01-23 16:00:00,holiday,Maxwell,98
2023-01-23 17:00:00,holiday,Maxwell,118
2023-01-23 18:00:00,holiday,Maxwell,116
2023-01-23 19:00:00,holiday,Maxwell,150
2023-01-23 20:00:00,holiday,Maxwell,120
2023-01-24 16:00:00,holiday,Maxwell,135
2023-01-24 17:00:00,holiday,Maxwell,127
2023-01-24 18:00:00,holiday,Maxwell,137
2023-01-24 19:00:00,holiday,Maxwell,220
2023-01-24 20:00:00,holiday,Maxwell,213
2023-01-25 16:00:00,weekday,Maxwell,140
2023-01-25 17:00:00,weekday,Maxwell,150
2023-01-25 18:00:00,weekday,Maxwell,144
2023-01-25 19:00:00,weekday,Maxwell,223
2023-01-25 20:00:00,weekday,Maxwell,263
2023-01-26 16:00:00,weekday,Maxwell,277
2023-01-26 17:00:00,weekday,Maxwell,186
2023-01-26 18:00:00,weekday,Maxwell,194
2023-01-26 19:00:00,weekday,Maxwell,254
2023-01-26 20:00:00,weekday,Maxwell,363
2023-01-27 16:00:00,weekday,Maxwell,228
2023-01-27 17:00:00,weekday,Maxwell,167
2023-01-27 18:00:00,weekday,Maxwell,160
2023-01-27 19:00:00,weekday,Maxwell,213
2023-01-27 20:00:00,weekday,Maxwell,389
2023-01-28 16:00:00,weekend,Maxwell,221
2023-01-28 17:00:00,weekend,Maxwell,221
2023-01-28 18:00:00,weekend,Maxwell,27
2023-01-28 19:00:00,weekend,Maxwell,107
2023-01-28 20:00:00,weekend,Maxwell,37
2023-01-29 16:00:00,weekend,Maxwell,84
2023-01-29 17:00:00,weekend,Maxwell,64
2023-01-29 18:00:00,weekend,Maxwell,77
2023-01-29 19:00:00,weekend,Maxwell,175
2023-01-29 20:00:00,weekend,Maxwell,151
2023-01-30 16:00:00,weekday,Maxwell,195
2023-01-30 17:00:00,weekday,Maxwell,199
2023-01-30 18:00:00,weekday,Maxwell,147
2023-01-30 19:00:00,weekday,Maxwell,146
2023-01-30 20:00:00,weekday,Maxwell,230
2023-01-31 16:00:00,weekday,Maxwell,353
2023-01-31 17:00:00,weekday,Maxwell,224
2023-01-31 18:00:00,weekday,Maxwell,144
2023-01-31 19:00:00,weekday,Maxwell,178
2023-01-31 20:00:00,weekday,Maxwell,314
2023-01-10 16:00:00,weekday,Hong Lim,267
2023-01-10 17:00:00,weekday,Hong Lim,210
2023-01-10 18:00:00,weekday,Hong Lim,192
2023-01-10 19:00:00,weekday,Hong Lim,181
2023-01-10 20:00:00,weekday,Hong Lim,309
2023-01-11 16:00:00,weekday,Hong Lim,195
2023-01-11 17:00:00,weekday,Hong Lim,204
2023-01-11 18:00:00,weekday,Hong Lim,226
2023-01-11 19:00:00,weekday,Hong Lim,242
2023-01-11 20:00:00,weekday,Hong Lim,321
2023-01-12 16:00:00,weekday,Hong Lim,187
2023-01-12 17:00:00,weekday,Hong Lim,179
2023-01-12 18:00:00,weekday,Hong Lim,211
2023-01-12 19:00:00,weekday,Hong Lim,241
2023-01-12 20:00:00,weekday,Hong Lim,264
2023-01-13 16:00:00,weekday,Hong Lim,170
