index,date,time,cluster_size,address,day_type
158,2023-05-28,22:29:00,1,Capella Hotel ,weekend
159,2023-05-28,22:29:00,1,Ocean Drive,weekend
160,2023-05-28,22:30:00,1,Sentosa Gateway,weekend
161,2023-05-28,22:30:00,1,Artillery Avenue,weekend
162,2023-05-28,22:30:00,1,Gateway Avenue,weekend
163,2023-05-28,22:30:00,1,Capella Hotel ,weekend
164,2023-05-28,22:30:00,1,Allanbrooke Road,weekend
165,2023-05-28,22:30:00,1,Ocean Drive,weekend
166,2023-05-28,22:31:00,1,Sentosa Gateway,weekend
167,2023-05-28,22:31:00,1,Southern Islands,weekend
168,2023-05-28,22:31:00,1,Artillery Avenue,weekend
169,2023-05-28,22:31:00,1,Capella Hotel ,weekend
170,2023-05-28,22:31:00,1,Allanbrooke Road,weekend
171,2023-05-28,22:31:00,1,Ocean Drive,weekend
172,2023-05-28,22:32:00,1,Southern Islands,weekend
173,2023-05-28,22:32:00,1,Artillery Avenue,weekend
174,2023-05-28,22:33:00,1,Straits of Singapore,weekend
175,2023-05-28,22:33:00,2,Southern Islands,weekend
176,2023-05-28,22:33:00,1,Artillery Avenue,weekend
177,2023-05-28,22:34:00,1,Gateway Avenue,weekend
178,2023-05-28,22:34:00,1,Straits of Singapore,weekend
179,2023-05-28,22:34:00,2,Southern Islands,weekend
180,2023-05-28,22:35:00,1,Sentosa Gateway,weekend
181,2023-05-28,22:35:00,3,Southern Islands,weekend
182,2023-05-28,22:35:00,1,Allanbrooke Road,weekend
183,2023-05-28,22:36:00,1,Straits of Singapore,weekend
184,2023-05-28,22:36:00,1,Straits of Singapore,weekend
185,2023-05-28,22:36:00,2,Southern Islands,weekend
186,2023-05-28,22:37:00,1,Straits of Singapore,weekend
187,2023-05-28,22:37:00,1,Straits of Singapore,weekend
188,2023-05-28,22:37:00,1,Southern Islands,weekend
189,2023-05-28,22:37:00,1,Gateway Avenue,weekend
190,2023-05-28,22:37:00,1,8 Sentosa Gateway,weekend
191,2023-05-28,22:37:00,1,Allanbrooke Road,weekend
192,2023-05-28,22:38:00,1,Sentosa Gateway,weekend
193,2023-05-28,22:38:00,1,Southern Islands,weekend
194,2023-05-28,22:38:00,1,Gateway Avenue,weekend
195,2023-05-28,22:38:00,1,8 Sentosa Gateway,weekend
196,2023-05-28,22:38:00,1,Capella Hotel ,weekend
197,2023-05-28,22:38:00,1,Allanbrooke Road,weekend
198,2023-05-28,22:38:00,1,Sofitel Singapore Sentosa Resort & Spa,weekend
199,2023-05-28,22:39:00,2,Southern Islands,weekend
200,2023-05-28,22:39:00,1,Gateway Avenue,weekend
201,2023-05-28,22:39:00,1,8 Sentosa Gateway,weekend
202,2023-05-28,22:39:00,1,Capella Hotel ,weekend
203,2023-05-28,22:40:00,1,8 Sentosa Gateway,weekend
204,2023-05-28,22:40:00,3,Southern Islands,weekend
205,2023-05-28,22:40:00,1,Allanbrooke Road,weekend
206,2023-05-28,22:41:00,1,8 Sentosa Gateway,weekend
207,2023-05-28,22:41:00,1,Southern Islands,weekend
208,2023-05-28,22:41:00,2,Gateway Avenue,weekend
209,2023-05-28,22:41:00,1,Ocean Drive,weekend
210,2023-05-28,22:42:00,1,Straits of Singapore,weekend
211,2023-05-28,22:42:00,1,8 Sentosa Gateway,weekend
212,2023-05-28,22:42:00,1,Southern Islands,weekend
213,2023-05-28,22:42:00,1,Ocean Drive,weekend
214,2023-05-28,22:43:00,1,Imbiah Walk,weekend
215,2023-05-28,22:43:00,1,Artillery Avenue,weekend
216,2023-05-28,22:43:00,1,Southern Islands,weekend
217,2023-05-28,22:43:00,1,Gateway Avenue,weekend
218,2023-05-28,22:43:00,1,Capella Hotel ,weekend
219,2023-05-28,22:43:00,1,Allanbrooke Road,weekend
220,2023-05-28,22:43:00,1,Cove Avenue,weekend
221,2023-05-28,22:44:00,1,Siloso Road,weekend
222,2023-05-28,22:44:00,1,Artillery Avenue,weekend
223,2023-05-28,22:44:00,1,Southern Islands,weekend
224,2023-05-28,22:44:00,3,Gateway Avenue,weekend
225,2023-05-28,22:44:00,1,Allanbrooke Road,weekend
226,2023-05-28,22:44:00,1,Cove Avenue,weekend
227,2023-05-28,22:45:00,1,Sentosa Gateway,weekend
228,2023-05-28,22:45:00,1,Straits of Singapore,weekend
229,2023-05-28,22:45:00,1,Siloso Road,weekend
230,2023-05-28,22:45:00,3,Gateway Avenue,weekend
231,2023-05-28,22:45:00,1,Capella Hotel ,weekend
232,2023-05-28,22:45:00,1,Allanbrooke Road,weekend
233,2023-05-28,22:46:00,1,Sentosa Gateway,weekend
234,2023-05-28,22:46:00,1,Siloso Road,weekend
235,2023-05-28,22:46:00,2,Southern Islands,weekend
236,2023-05-28,22:46:00,3,Gateway Avenue,weekend
237,2023-05-28,22:47:00,1,Sentosa Gateway,weekend
238,2023-05-28,22:47:00,1,Straits of Singapore,weekend
239,2023-05-28,22:47:00,1,Shangri-La Rasa,weekend
240,2023-05-28,22:47:00,1,Straits of Singapore,weekend
241,2023-05-28,22:47:00,1,Gateway Avenue,weekend
242,2023-05-28,22:47:00,2,Southern Islands,weekend
243,2023-05-28,22:47:00,3,Gateway Avenue,weekend
244,2023-05-28,22:47:00,1,8 Sentosa Gateway,weekend
245,2023-05-28,22:47:00,1,Artillery Avenue,weekend
246,2023-05-28,22:48:00,1,Sentosa Gateway,weekend
247,2023-05-28,22:48:00,3,Sentosa Gateway,weekend
248,2023-05-28,22:48:00,2,Straits of Singapore,weekend
249,2023-05-28,22:48:00,1,Shangri-La Rasa,weekend
250,2023-05-28,22:48:00,3,Southern Islands,weekend
251,2023-05-28,22:48:00,1,Gateway Avenue,weekend
252,2023-05-28,22:48:00,1,8 Sentosa Gateway,weekend
253,2023-05-28,22:48:00,1,Artillery Avenue,weekend
254,2023-05-28,22:48:00,1,Capella Hotel ,weekend
255,2023-05-28,22:49:00,1,Sentosa Gateway,weekend
256,2023-05-28,22:49:00,1,Straits of Singapore,weekend
257,2023-05-28,22:49:00,1,Straits of Singapore,weekend
258,2023-05-28,22:49:00,1,Siloso Road,weekend
259,2023-05-28,22:49:00,2,Southern Islands,weekend
260,2023-05-28,22:49:00,1,Gateway Avenue,weekend
261,2023-05-28,22:49:00,1,8 Sentosa Gateway,weekend
262,2023-05-28,22:49:00,1,Artillery Avenue,weekend
263,2023-05-28,22:49:00,1,Capella Hotel ,weekend
264,2023-05-28,22:49:00,1,Sofitel Singapore Sentosa Resort & Spa,weekend
265,2023-05-28,22:50:00,1,Sentosa Gateway,weekend
266,2023-05-28,22:50:00,1,Sentosa Gateway,weekend
267,2023-05-28,22:50:00,1,Siloso Road,weekend
268,2023-05-28,22:50:00,1,Resorts World,weekend
269,2023-05-28,22:50:00,1,8 Sentosa Gateway,weekend
270,2023-05-28,22:50:00,3,Southern Islands,weekend
271,2023-05-28,22:50:00,1,Gateway Avenue,weekend
272,2023-05-28,22:50:00,1,8 Sentosa Gateway,weekend
273,2023-05-28,22:50:00,1,Capella Hotel ,weekend
274,2023-05-28,22:51:00,1,Siloso Road,weekend
275,2023-05-28,22:51:00,1,Opp Amara Sanctuary,weekend
276,2023-05-28,22:51:00,1,Southern Islands,weekend
277,2023-05-28,22:51:00,1,Southern Islands,weekend
278,2023-05-28,22:51:00,2,Gateway Avenue,weekend
279,2023-05-28,22:51:00,1,8 Sentosa Gateway,weekend
280,2023-05-28,22:51:00,1,Capella Hotel ,weekend
281,2023-05-28,22:51:00,1,Sofitel Singapore Sentosa Resort & Spa,weekend
282,2023-05-28,22:52:00,1,8 Sentosa Gateway,weekend
283,2023-05-28,22:52:00,2,Gateway Avenue,weekend
284,2023-05-28,22:52:00,1,8 Sentosa Gateway,weekend
285,2023-05-28,22:52:00,1,Gateway Avenue,weekend
286,2023-05-28,22:52:00,1,Artillery Avenue,weekend
287,2023-05-28,22:52:00,1,Artillery Avenue,weekend
288,2023-05-28,22:52:00,1,Capella Hotel ,weekend
289,2023-05-28,22:52:00,1,Bukit Manis Road,weekend
290,2023-05-28,22:53:00,1,Straits of Singapore,weekend
291,2023-05-28,22:53:00,1,8 Sentosa Gateway,weekend
292,2023-05-28,22:53:00,1,Artillery Avenue,weekend
293,2023-05-28,22:53:00,2,Gateway Avenue,weekend
294,2023-05-28,22:53:00,1,8 Sentosa Gateway,weekend
295,2023-05-28,22:53:00,1,Capella Hotel ,weekend
296,2023-05-28,22:53:00,1,Sofitel Singapore Sentosa Resort & Spa,weekend
297,2023-05-28,22:54:00,1,Straits of Singapore,weekend
298,2023-05-28,22:54:00,1,Beach View Road,weekend
299,2023-05-28,22:54:00,1,Gateway Avenue,weekend
300,2023-05-28,22:54:00,1,8 Sentosa Gateway,weekend
301,2023-05-28,22:54:00,1,Gateway Avenue,weekend
302,2023-05-28,22:55:00,1,Sentosa Gateway,weekend
303,2023-05-28,22:55:00,1,Straits of Singapore,weekend
304,2023-05-28,22:55:00,1,Gateway Avenue,weekend
305,2023-05-28,22:55:00,1,Village Hotel,weekend
306,2023-05-28,22:56:00,1,Sentosa Gateway,weekend
307,2023-05-28,22:56:00,2,Gateway Avenue,weekend
308,2023-05-28,22:56:00,1,8 Sentosa Gateway,weekend
309,2023-05-28,22:56:00,1,Artillery Avenue,weekend
310,2023-05-28,22:56:00,1,Gateway Avenue,weekend
311,2023-05-28,22:57:00,1,Straits of Singapore,weekend
312,2023-05-28,22:57:00,1,Straits of Singapore,weekend
313,2023-05-28,22:57:00,1,Southern Islands,weekend
314,2023-05-28,22:57:00,1,Southern Islands,weekend
315,2023-05-28,22:57:00,1,Southern Islands,weekend
316,2023-05-28,22:57:00,2,Gateway Avenue,weekend
317,2023-05-28,22:57:00,1,8 Sentosa Gateway,weekend
318,2023-05-28,22:57:00,1,Artillery Avenue,weekend
319,2023-05-28,22:57:00,1,Allanbrooke Road,weekend
320,2023-05-28,22:58:00,1,Sentosa Gateway,weekend
321,2023-05-28,22:58:00,1,Sentosa Gateway,weekend
322,2023-05-28,22:58:00,1,Straits of Singapore,weekend
323,2023-05-28,22:58:00,2,Straits of Singapore,weekend
324,2023-05-28,22:58:00,1,Interactive Kiosk,weekend
325,2023-05-28,22:58:00,1,Siloso Road,weekend
326,2023-05-28,22:58:00,1,Resorts World,weekend
327,2023-05-28,22:58:00,1,Southern Islands,weekend
328,2023-05-28,22:58:00,1,8 Sentosa Gateway,weekend
329,2023-05-28,22:58:00,1,Gateway Avenue,weekend
330,2023-05-28,22:58:00,1,Artillery Avenue,weekend
331,2023-05-28,22:58:00,1,Allanbrooke Road,weekend
332,2023-05-28,22:59:00,1,Sentosa Gateway,weekend
333,2023-05-28,22:59:00,1,Straits of Singapore,weekend
334,2023-05-28,22:59:00,1,Siloso Road,weekend
335,2023-05-28,22:59:00,1,Resorts World,weekend
336,2023-05-28,22:59:00,1,Artillery Avenue,weekend
337,2023-05-28,22:59:00,2,Southern Islands,weekend
338,2023-05-28,22:59:00,1,8 Sentosa Gateway,weekend
339,2023-05-28,22:59:00,1,Capella Hotel ,weekend
340,2023-05-28,22:59:00,1,Allanbrooke Road,weekend
341,2023-05-28,22:59:00,1,Bukit Manis Road,weekend
342,2023-05-28,22:59:00,1,"Carpark (1.249570, 103.827800)",weekend
343,2023-05-28,23:00:00,2,Sentosa Gateway,weekend
344,2023-05-28,23:00:00,1,Resorts World,weekend
345,2023-05-28,23:00:00,2,Gateway Avenue,weekend
346,2023-05-28,23:00:00,3,8 Sentosa Gateway,weekend
347,2023-05-28,23:00:00,1,Capella Hotel ,weekend
348,2023-05-28,23:00:00,1,Allanbrooke Road,weekend
349,2023-05-28,23:00:00,1,"Carpark (1.249570, 103.827800)",weekend
350,2023-05-28,23:00:00,1,Artillery Avenue,weekend
