date_time,day_type,hawker_center,taxi_counts
2023-01-12 10:00:00,weekday,Hong Lim,422
2023-01-12 11:00:00,weekday,Hong Lim,513
2023-01-12 12:00:00,weekday,Hong Lim,335
2023-01-12 13:00:00,weekday,Hong Lim,452
2023-01-12 14:00:00,weekday,Hong Lim,229
2023-01-13 10:00:00,weekday,Hong Lim,467
2023-01-13 11:00:00,weekday,Hong Lim,407
2023-01-13 12:00:00,weekday,Hong Lim,267
2023-01-13 13:00:00,weekday,Hong Lim,209
2023-01-13 14:00:00,weekday,Hong Lim,214
2023-01-14 10:00:00,weekend,Hong Lim,202
2023-01-14 11:00:00,weekend,Hong Lim,222
2023-01-14 12:00:00,weekend,Hong Lim,199
2023-01-14 13:00:00,weekend,Hong Lim,183
2023-01-14 14:00:00,weekend,Hong Lim,173
2023-01-15 10:00:00,weekend,Hong Lim,168
2023-01-15 11:00:00,weekend,Hong Lim,165
2023-01-15 12:00:00,weekend,Hong Lim,133
2023-01-15 13:00:00,weekend,Hong Lim,167
2023-01-15 14:00:00,weekend,Hong Lim,143
2023-01-16 10:00:00,weekday,Hong Lim,485
2023-01-16 11:00:00,weekday,Hong Lim,445
2023-01-16 12:00:00,weekday,Hong Lim,370
2023-01-16 13:00:00,weekday,Hong Lim,369
2023-01-16 14:00:00,weekday,Hong Lim,214
2023-01-17 10:00:00,weekday,Hong Lim,374
2023-01-17 11:00:00,weekday,Hong Lim,452
2023-01-17 12:00:00,weekday,Hong Lim,332
2023-01-17 13:00:00,weekday,Hong Lim,371
2023-01-17 14:00:00,weekday,Hong Lim,178
2023-01-18 10:00:00,weekday,Hong Lim,470
2023-01-18 11:00:00,weekday,Hong Lim,492
2023-01-18 12:00:00,weekday,Hong Lim,321
2023-01-18 13:00:00,weekday,Hong Lim,125
2023-01-18 14:00:00,weekday,Hong Lim,173
2023-01-19 10:00:00,weekday,Hong Lim,499
2023-01-19 11:00:00,weekday,Hong Lim,424
2023-01-19 12:00:00,weekday,Hong Lim,253
2023-01-19 13:00:00,weekday,Hong Lim,331
2023-01-19 14:00:00,weekday,Hong Lim,80
2023-01-20 10:00:00,weekday,Hong Lim,443
2023-01-20 11:00:00,weekday,Hong Lim,368
2023-01-20 12:00:00,weekday,Hong Lim,208
2023-01-20 13:00:00,weekday,Hong Lim,175
2023-01-20 14:00:00,weekday,Hong Lim,154
2023-01-21 10:00:00,weekend,Hong Lim,222
2023-01-21 11:00:00,weekend,Hong Lim,168
2023-01-21 12:00:00,weekend,Hong Lim,144
2023-01-21 13:00:00,weekend,Hong Lim,112
2023-01-21 14:00:00,weekend,Hong Lim,124
2023-01-22 10:00:00,holiday,Hong Lim,95
