date,time,address,frequency
2023-01-24,00,Ironside Link,51
2023-01-24,00,Gateway Avenue,41
2023-01-24,00,Serapong Course,24
2023-01-24,00,Sentosa Gateway,23
2023-01-24,00,Resorts World Sentosa,16
2023-01-24,01,Sentosa Gateway,50
2023-01-24,01,Gateway Avenue,44
2023-01-24,01,Serapong Course,38
2023-01-24,01,Ocean Drive,25
2023-01-24,01,Ironside Link,22
2023-01-24,02,Gateway Avenue,59
2023-01-24,02,Serapong Course,53
2023-01-24,02,Sentosa Gateway,35
2023-01-24,02,Ironside Link,29
2023-01-24,02,Resorts World Sentosa,22
2023-01-24,03,Ironside Link,52
2023-01-24,03,Sentosa Gateway,40
2023-01-24,03,Gateway Avenue,38
2023-01-24,03,Resorts World Sentosa,21
2023-01-24,03,Serapong Course,8
2023-01-24,04,Gateway Avenue,46
2023-01-24,04,Sentosa Gateway,23
2023-01-24,04,Ironside Link,22
2023-01-24,04,Resorts World Sentosa,18
2023-01-24,04,Serapong Course,17
2023-01-24,05,Gateway Avenue,38
2023-01-24,05,Sentosa Gateway,29
2023-01-24,05,Serapong Course,26
2023-01-24,05,Resorts World Sentosa,18
2023-01-24,05,Sentosa Boardwalk,17
2023-01-24,06,Gateway Avenue,64
2023-01-24,06,Resorts World Sentosa,26
2023-01-24,06,Sentosa Gateway,19
2023-01-24,06,Allanbrooke Road,17
2023-01-24,06,Artillery Avenue,13
2023-01-24,07,Gateway Avenue,53
2023-01-24,07,Sentosa Gateway,31
2023-01-24,07,Resorts World Sentosa,23
2023-01-24,07,Serapong Course,17
2023-01-24,07,Allanbrooke Road,16
2023-01-24,08,Gateway Avenue,36
2023-01-24,08,Allanbrooke Road,31
2023-01-24,08,Universal Studios Singapore,30
2023-01-24,08,Sentosa Gateway,29
2023-01-24,08,Resorts World Sentosa,25
2023-01-24,09,Gateway Avenue,60
2023-01-24,09,Resorts World Sentosa,45
2023-01-24,09,Sentosa Gateway,37
2023-01-24,09,Universal Studios Singapore,32
2023-01-24,09,Serapong Course,24
2023-01-24,10,Gateway Avenue,114
2023-01-24,10,Resorts World Sentosa,86
2023-01-24,10,Sentosa Gateway,85
2023-01-24,10,Sentosa Boardwalk,28
2023-01-24,10,Serapong Course,27
2023-01-24,11,Resorts World Sentosa,171
2023-01-24,11,Gateway Avenue,125
2023-01-24,11,Sentosa Gateway,104
2023-01-24,11,Serapong Course,55
2023-01-24,11,Sentosa Boardwalk,39
2023-01-24,12,Resorts World Sentosa,90
2023-01-24,12,Gateway Avenue,86
2023-01-24,12,Sentosa Gateway,73
2023-01-24,12,Universal Studios Singapore,38
2023-01-24,12,Serapong Course,28
2023-01-24,13,Gateway Avenue,71
2023-01-24,13,Serapong Course,51
2023-01-24,13,Sentosa Gateway,49
2023-01-24,13,Resorts World Sentosa,38
2023-01-24,13,Sentosa Boardwalk,27
2023-01-24,14,Resorts World Sentosa,59
2023-01-24,14,Gateway Avenue,56
2023-01-24,14,Sentosa Gateway,49
2023-01-24,14,Serapong Course,36
2023-01-24,14,Ocean Drive,15
2023-01-24,15,Gateway Avenue,52
2023-01-24,15,Resorts World Sentosa,42
2023-01-24,15,Serapong Course,31
2023-01-24,15,Sentosa Gateway,27
2023-01-24,15,Ironside Link,22
2023-01-24,16,Ironside Link,59
2023-01-24,16,Gateway Avenue,58
2023-01-24,16,Serapong Course,44
2023-01-24,16,Sentosa Gateway,27
2023-01-24,16,Resorts World Sentosa,25
2023-01-24,17,Ironside Link,62
2023-01-24,17,Gateway Avenue,40
2023-01-24,17,Serapong Course,33
2023-01-24,17,Resorts World Sentosa,26
2023-01-24,17,Sentosa Gateway,20
2023-01-24,18,Gateway Avenue,58
2023-01-24,18,Ironside Link,58
2023-01-24,18,Serapong Course,49
2023-01-24,18,Sentosa Gateway,44
2023-01-24,18,Allanbrooke Road,30
2023-01-24,19,Gateway Avenue,75
2023-01-24,19,Sentosa Gateway,68
2023-01-24,19,Ironside Link,58
2023-01-24,19,Serapong Course,46
2023-01-24,19,Resorts World Sentosa,42
2023-01-24,20,Gateway Avenue,103
2023-01-24,20,Sentosa Gateway,61
2023-01-24,20,Serapong Course,58
2023-01-24,20,Ironside Link,56
2023-01-24,20,Resorts World Sentosa,30
2023-01-24,21,Resorts World Sentosa,112
2023-01-24,21,Gateway Avenue,76
2023-01-24,21,Ironside Link,67
2023-01-24,21,Sentosa Gateway,46
2023-01-24,21,Allanbrooke Road,30
2023-01-24,22,Sentosa Gateway,76
2023-01-24,22,Gateway Avenue,75
2023-01-24,22,Resorts World Sentosa,70
2023-01-24,22,Ironside Link,59
2023-01-24,22,Ironside Road,58
2023-01-24,23,Gateway Avenue,128
2023-01-24,23,Sentosa Gateway,95
2023-01-24,23,Resorts World Sentosa,68
2023-01-24,23,Ironside Link,58
2023-01-24,23,Ironside Road,57
