date,time,address,frequency
2021-09-01,00,Serapong Course,75
2021-09-01,00,Artillery Avenue,51
2021-09-01,00,Sentosa Gateway,48
2021-09-01,00,Ironside Link,30
2021-09-01,00,Ironside Road,30
2021-09-01,01,Gateway Avenue,78
2021-09-01,01,Serapong Course,65
2021-09-01,01,Ironside Link,46
2021-09-01,01,Sentosa Gateway,46
2021-09-01,01,Ironside Road,22
2021-09-01,02,Gateway Avenue,79
2021-09-01,02,Ironside Link,60
2021-09-01,02,Universal Studios Singapore,58
2021-09-01,02,Sentosa Gateway,34
2021-09-01,02,Serapong Course,21
2021-09-01,03,Gateway Avenue,81
2021-09-01,03,Serapong Course,71
2021-09-01,03,Ironside Link,66
2021-09-01,03,Sentosa Gateway,21
2021-09-01,03,Palawan Beach Walk,15
2021-09-01,04,Ironside Link,115
2021-09-01,04,Gateway Avenue,113
2021-09-01,04,Serapong Course,94
2021-09-01,04,Sentosa Gateway,37
2021-09-01,04,Bukit Manis Road,13
2021-09-01,05,Ironside Link,58
2021-09-01,05,Gateway Avenue,36
2021-09-01,05,Serapong Course,26
2021-09-01,05,Sentosa Gateway,17
2021-09-01,05,Sentosa Cove,12
2021-09-01,06,Ironside Link,64
2021-09-01,06,Gateway Avenue,41
2021-09-01,06,Sentosa Gateway,20
2021-09-01,06,Bukit Manis Road,13
2021-09-01,06,Artillery Avenue,9
2021-09-01,07,Ironside Link,60
2021-09-01,07,Resorts World Sentosa,29
2021-09-01,07,Sentosa Gateway,23
2021-09-01,07,Artillery Avenue,16
2021-09-01,07,Allanbrooke Road,14
2021-09-01,08,Gateway Avenue,81
2021-09-01,08,Resorts World Sentosa,71
2021-09-01,08,Ironside Link,61
2021-09-01,08,Sentosa Gateway,45
2021-09-01,08,Allanbrooke Road,26
2021-09-01,09,Gateway Avenue,85
2021-09-01,09,Ironside Link,60
2021-09-01,09,Sentosa Gateway,41
2021-09-01,09,Allanbrooke Road,35
2021-09-01,09,Resorts World Sentosa,34
2021-09-01,10,Ironside Link,59
2021-09-01,10,Sentosa Cove Arrival Plaza,57
2021-09-01,10,Sentosa Gateway,55
2021-09-01,10,Serapong Course,54
2021-09-01,10,Allanbrooke Road,49
2021-09-01,11,Gateway Avenue,65
2021-09-01,11,Ironside Link,60
2021-09-01,11,Sentosa Gateway,50
2021-09-01,11,Allanbrooke Road,26
2021-09-01,11,Universal Studios Singapore,24
2021-09-01,12,Gateway Avenue,72
2021-09-01,12,Ironside Link,60
2021-09-01,12,Resorts World Sentosa,40
2021-09-01,12,Sentosa Gateway,39
2021-09-01,12,Serapong Course,21
2021-09-01,13,Gateway Avenue,102
2021-09-01,13,Resorts World Sentosa,70
2021-09-01,13,Ironside Link,62
2021-09-01,13,Bukit Manis Road,51
2021-09-01,13,Sentosa Gateway,49
2021-09-01,14,Gateway Avenue,121
2021-09-01,14,Resorts World Sentosa,67
2021-09-01,14,Ironside Link,62
2021-09-01,14,Serapong Course,50
2021-09-01,14,Sentosa Gateway,40
2021-09-01,15,Resorts World Sentosa,96
2021-09-01,15,Serapong Course,78
2021-09-01,15,Ironside Link,74
2021-09-01,15,Gateway Avenue,53
2021-09-01,15,Sentosa Gateway,42
2021-09-01,16,Serapong Course,84
2021-09-01,16,Ironside Link,77
2021-09-01,16,Sentosa Gateway,46
2021-09-01,16,Gateway Avenue,43
2021-09-01,16,Resorts World Sentosa,38
2021-09-01,17,Ironside Link,60
2021-09-01,17,Serapong Course,58
2021-09-01,17,Gateway Avenue,26
2021-09-01,17,Sentosa Gateway,16
2021-09-01,17,Cove Drive,14
2021-09-01,18,Ironside Link,60
2021-09-01,18,Gateway Avenue,36
2021-09-01,18,Serapong Course,24
2021-09-01,18,Ocean Drive,22
2021-09-01,18,Allanbrooke Road,21
2021-09-01,19,Ironside Link,63
2021-09-01,19,Gateway Avenue,60
2021-09-01,19,Ocean Drive,51
2021-09-01,19,Serapong Course,48
2021-09-01,19,Sentosa Gateway,46
2021-09-01,20,Gateway Avenue,107
2021-09-01,20,Ironside Link,61
2021-09-01,20,Ocean Drive,52
2021-09-01,20,Sentosa Gateway,48
2021-09-01,20,Serapong Course,48
2021-09-01,21,Serapong Course,71
2021-09-01,21,Gateway Avenue,43
2021-09-01,21,Sentosa Gateway,34
2021-09-01,21,Ironside Link,29
2021-09-01,21,Allanbrooke Road,25
2021-09-01,22,Gateway Avenue,37
2021-09-01,22,Ocean Drive,35
2021-09-01,22,Serapong Course,18
2021-09-01,22,Allanbrooke Road,15
2021-09-01,22,Sentosa Gateway,9
2021-09-01,23,Serapong Course,29
2021-09-01,23,Gateway Avenue,26
2021-09-01,23,Ocean Drive,20
2021-09-01,23,Sentosa Gateway,20
2021-09-01,23,Ironside Link,14
