date,time,address,frequency
2023-08-09,00,Gateway Avenue,88
2023-08-09,00,Ironside Link,57
2023-08-09,00,Resorts World Sentosa,48
2023-08-09,00,Sentosa Gateway,44
2023-08-09,00,Universal Studios Singapore,37
2023-08-09,01,Gateway Avenue,85
2023-08-09,01,Sentosa Gateway,52
2023-08-09,01,Universal Studios Singapore,39
2023-08-09,01,Resorts World Sentosa,29
2023-08-09,01,Ironside Link,27
2023-08-09,02,Sentosa Gateway,72
2023-08-09,02,Gateway Avenue,53
2023-08-09,02,Serapong Course,24
2023-08-09,02,Resorts World Sentosa,20
2023-08-09,02,Ironside Link,18
2023-08-09,03,Serapong Course,51
2023-08-09,03,Sentosa Gateway,33
2023-08-09,03,Gateway Avenue,31
2023-08-09,03,Resorts World Sentosa,26
2023-08-09,03,Ironside Link,25
2023-08-09,04,Sentosa Gateway,33
2023-08-09,04,Gateway Avenue,32
2023-08-09,04,Serapong Course,24
2023-08-09,04,Ironside Link,12
2023-08-09,04,Ironside Road,12
2023-08-09,05,Sentosa Gateway,43
2023-08-09,05,Ironside Link,35
2023-08-09,05,Shangri-La's Rasa Sentosa Resort & Spa,24
2023-08-09,05,Serapong Course,20
2023-08-09,05,Gateway Avenue,19
2023-08-09,06,Resorts World Sentosa,42
2023-08-09,06,Allanbrooke Road,36
2023-08-09,06,Gateway Avenue,31
2023-08-09,06,Sentosa Gateway,21
2023-08-09,06,Serapong Course,15
2023-08-09,07,Resorts World Sentosa,49
2023-08-09,07,Sentosa Gateway,43
2023-08-09,07,Gateway Avenue,42
2023-08-09,07,Ocean Drive,25
2023-08-09,07,Allanbrooke Road,19
2023-08-09,08,Serapong Course,54
2023-08-09,08,Sentosa Gateway,36
2023-08-09,08,Gateway Avenue,35
2023-08-09,08,Ocean Way,28
2023-08-09,08,Resorts World Sentosa,26
2023-08-09,09,Resorts World Sentosa,105
2023-08-09,09,Sentosa Gateway,67
2023-08-09,09,Gateway Avenue,57
2023-08-09,09,Ironside Link,51
2023-08-09,09,Serapong Course,47
2023-08-09,10,Gateway Avenue,156
2023-08-09,10,Sentosa Gateway,131
2023-08-09,10,Resorts World Sentosa,97
2023-08-09,10,Sentosa Boardwalk,73
2023-08-09,10,Ironside Link,61
2023-08-09,11,Resorts World Sentosa,241
2023-08-09,11,Sentosa Gateway,119
2023-08-09,11,Gateway Avenue,83
2023-08-09,11,Sentosa Boardwalk,67
2023-08-09,11,Serapong Course,61
2023-08-09,12,Resorts World Sentosa,100
2023-08-09,12,Sentosa Gateway,87
2023-08-09,12,Gateway Avenue,76
2023-08-09,12,Ironside Link,55
2023-08-09,12,Siloso Road,38
2023-08-09,13,Resorts World Sentosa,117
2023-08-09,13,Sentosa Gateway,89
2023-08-09,13,Gateway Avenue,63
2023-08-09,13,Ironside Link,58
2023-08-09,13,Serapong Course,43
2023-08-09,14,Resorts World Sentosa,176
2023-08-09,14,Sentosa Gateway,86
2023-08-09,14,Gateway Avenue,77
2023-08-09,14,Ironside Link,58
2023-08-09,14,Sentosa Boardwalk,45
2023-08-09,15,Resorts World Sentosa,125
2023-08-09,15,Sentosa Gateway,81
2023-08-09,15,Gateway Avenue,72
2023-08-09,15,Ironside Link,60
2023-08-09,15,Serapong Course,46
2023-08-09,16,Sentosa Gateway,77
2023-08-09,16,Resorts World Sentosa,64
2023-08-09,16,Ironside Link,60
2023-08-09,16,Gateway Avenue,58
2023-08-09,16,Serapong Course,58
2023-08-09,17,Gateway Avenue,81
2023-08-09,17,Ironside Link,63
2023-08-09,17,Sentosa Gateway,57
2023-08-09,17,Serapong Course,45
2023-08-09,17,Resorts World Sentosa,39
2023-08-09,18,Sentosa Gateway,116
2023-08-09,18,Gateway Avenue,76
2023-08-09,18,Ironside Link,61
2023-08-09,18,Serapong Course,54
2023-08-09,18,Resorts World Sentosa,52
2023-08-09,19,Resorts World Sentosa,87
2023-08-09,19,Sentosa Gateway,73
2023-08-09,19,Ironside Link,61
2023-08-09,19,Serapong Course,61
2023-08-09,19,Gateway Avenue,40
2023-08-09,20,Ironside Link,58
2023-08-09,20,Gateway Avenue,57
2023-08-09,20,Resorts World Sentosa,55
2023-08-09,20,Sentosa Gateway,48
2023-08-09,20,Allanbrooke Road,28
2023-08-09,21,Resorts World Sentosa,46
2023-08-09,21,Gateway Avenue,44
2023-08-09,21,Sentosa Gateway,44
2023-08-09,21,Allanbrooke Road,22
2023-08-09,21,Serapong Course,16
2023-08-09,22,Resorts World Sentosa,82
2023-08-09,22,Sentosa Gateway,62
2023-08-09,22,Gateway Avenue,59
2023-08-09,22,Ironside Link,51
2023-08-09,22,Allanbrooke Road,31
2023-08-09,23,Resorts World Sentosa,88
2023-08-09,23,Artillery Avenue,77
2023-08-09,23,Sentosa Gateway,63
2023-08-09,23,Ironside Link,59
2023-08-09,23,Gateway Avenue,52
