date,time,address,frequency
2023-07-29,00,Sentosa Gateway,61
2023-07-29,00,Gateway Avenue,42
2023-07-29,00,Resorts World Sentosa,41
2023-07-29,00,Ocean Drive,35
2023-07-29,00,Allanbrooke Road,27
2023-07-29,01,Ironside Link,54
2023-07-29,01,Gateway Avenue,48
2023-07-29,01,Resorts World Sentosa,35
2023-07-29,01,Sentosa Gateway,27
2023-07-29,01,Allanbrooke Road,22
2023-07-29,02,Gateway Avenue,62
2023-07-29,02,Ironside Link,61
2023-07-29,02,Sentosa Gateway,48
2023-07-29,02,Resorts World Sentosa,44
2023-07-29,02,Serapong Course,15
2023-07-29,03,Ironside Link,52
2023-07-29,03,Sentosa Gateway,34
2023-07-29,03,Gateway Avenue,18
2023-07-29,03,Serapong Course,12
2023-07-29,03,Sentosa Boardwalk,11
2023-07-29,04,Sentosa Gateway,49
2023-07-29,04,Ironside Link,47
2023-07-29,04,Gateway Avenue,44
2023-07-29,04,Artillery Avenue,23
2023-07-29,04,Allanbrooke Road,19
2023-07-29,05,Gateway Avenue,60
2023-07-29,05,Serapong Course,45
2023-07-29,05,Ironside Link,40
2023-07-29,05,Sentosa Gateway,38
2023-07-29,05,Resorts World Sentosa,35
2023-07-29,06,Shangri-La's Rasa Sentosa Resort & Spa,57
2023-07-29,06,Gateway Avenue,32
2023-07-29,06,Resorts World Sentosa,22
2023-07-29,06,Sentosa Gateway,18
2023-07-29,06,Artillery Avenue,17
2023-07-29,07,Resorts World Sentosa,71
2023-07-29,07,Gateway Avenue,61
2023-07-29,07,Ocean Way,38
2023-07-29,07,Sentosa Gateway,35
2023-07-29,07,Allanbrooke Road,29
2023-07-29,08,Gateway Avenue,77
2023-07-29,08,Ocean Way,56
2023-07-29,08,Sentosa Gateway,56
2023-07-29,08,Serapong Course,51
2023-07-29,08,Resorts World Sentosa,50
2023-07-29,09,Resorts World Sentosa,83
2023-07-29,09,Gateway Avenue,63
2023-07-29,09,Sentosa Gateway,60
2023-07-29,09,Siloso Road,45
2023-07-29,09,Artillery Avenue,28
2023-07-29,10,Gateway Avenue,60
2023-07-29,10,Resorts World Sentosa,46
2023-07-29,10,Sentosa Gateway,39
2023-07-29,10,Sentosa Cove Arrival Plaza,30
2023-07-29,10,Mess Hall,28
2023-07-29,11,Sentosa Gateway,44
2023-07-29,11,Resorts World Sentosa,25
2023-07-29,11,Gateway Avenue,21
2023-07-29,11,Serapong Course,19
2023-07-29,11,Ironside Road,9
2023-07-29,12,Resorts World Sentosa,51
2023-07-29,12,Sentosa Gateway,46
2023-07-29,12,Gateway Avenue,32
2023-07-29,12,Ironside Link,17
2023-07-29,12,Allanbrooke Road,14
2023-07-29,13,Ironside Link,61
2023-07-29,13,Sentosa Gateway,32
2023-07-29,13,Gateway Avenue,31
2023-07-29,13,Resorts World Sentosa,16
2023-07-29,13,Serapong Course,15
2023-07-29,14,Ironside Link,60
2023-07-29,14,Gateway Avenue,22
2023-07-29,14,Sentosa Gateway,21
2023-07-29,14,Allanbrooke Road,19
2023-07-29,14,Serapong Course,19
2023-07-29,15,Ironside Link,34
2023-07-29,15,Serapong Course,29
2023-07-29,15,Sentosa Gateway,27
2023-07-29,15,Resorts World Sentosa,25
2023-07-29,15,Gateway Avenue,23
2023-07-29,16,Gateway Avenue,45
2023-07-29,16,Sentosa Gateway,24
2023-07-29,16,Serapong Course,21
2023-07-29,16,Resorts World Sentosa,20
2023-07-29,16,Ironside Link,17
2023-07-29,17,Resorts World Sentosa,86
2023-07-29,17,Sentosa Gateway,77
2023-07-29,17,Gateway Avenue,66
2023-07-29,17,Siloso Road,29
2023-07-29,17,Serapong Course,28
2023-07-29,18,Resorts World Sentosa,208
2023-07-29,18,Sentosa Gateway,154
2023-07-29,18,Gateway Avenue,100
2023-07-29,18,Sentosa Boardwalk,72
2023-07-29,18,Serapong Course,44
2023-07-29,19,Resorts World Sentosa,135
2023-07-29,19,Sentosa Gateway,93
2023-07-29,19,Gateway Avenue,84
2023-07-29,19,Serapong Course,68
2023-07-29,19,Sentosa Boardwalk,36
2023-07-29,20,Resorts World Sentosa,106
2023-07-29,20,Sentosa Gateway,77
2023-07-29,20,Gateway Avenue,73
2023-07-29,20,Serapong Course,48
2023-07-29,20,Ocean Drive,42
2023-07-29,21,Resorts World Sentosa,104
2023-07-29,21,Gateway Avenue,83
2023-07-29,21,Sentosa Gateway,70
2023-07-29,21,Serapong Course,39
2023-07-29,21,Siloso Road,38
2023-07-29,22,Resorts World Sentosa,133
2023-07-29,22,Allanbrooke Road,68
2023-07-29,22,Gateway Avenue,65
2023-07-29,22,Serapong Course,46
2023-07-29,22,Ocean Drive,36
2023-07-29,23,Resorts World Sentosa,101
2023-07-29,23,Gateway Avenue,93
2023-07-29,23,Sentosa Gateway,59
2023-07-29,23,Serapong Course,58
2023-07-29,23,Allanbrooke Road,32
