id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,8,47.87169999178262,"1.35779, 103.98935","1.35822, 103.9894",weekend
2,00.01.00,9,47.09029694173025,"1.35778, 103.98935","1.3582, 103.98942",weekend
3,00.02.00,9,46.896122322086896,"1.357778, 103.989348","1.3582, 103.98939",weekend
4,00.03.00,10,52.80634908320311,"1.35777, 103.9894","1.35814, 103.9897",weekend
5,00.04.00,10,60.19913163017212,"1.35778433333333, 103.989320666667","1.3582, 103.98967",weekend
6,00.05.00,11,80.24848834893548,"1.35785, 103.98926","1.35849, 103.9896",weekend
7,00.06.00,0,0,0,0,weekend
8,00.07.00,10,55.33223423180401,"1.35778, 103.98939","1.35828, 103.98937",weekend
9,00.08.00,8,59.969159715098826,"1.35778, 103.98937","1.35832, 103.98942",weekend
10,00.09.00,7,43.77897108421535,"1.35795, 103.98928","1.35832, 103.98942",weekend
11,00.10.00,10,43.935541400172575,"1.35776466666667, 103.989483333333","1.35812, 103.98966",weekend
12,00.11.00,10,51.23727069451768,"1.35771633333333, 103.989487166667","1.35816, 103.98962",weekend
13,00.12.00,0,0,0,0,weekend
14,00.13.00,0,0,0,0,weekend
15,00.14.00,0,0,0,0,weekend
16,00.15.00,0,0,0,0,weekend
17,00.16.00,0,0,0,0,weekend
18,00.17.00,0,0,0,0,weekend
19,00.18.00,0,0,0,0,weekend
20,00.19.00,0,0,0,0,weekend
21,00.20.00,10,43.253256046715656,"1.35774, 103.98948","1.35813, 103.98951",weekend
22,00.21.00,0,0,0,0,weekend
23,00.22.00,0,0,0,0,weekend
24,00.23.00,0,0,0,0,weekend
25,00.24.00,0,0,0,0,weekend
26,00.25.00,0,0,0,0,weekend
27,00.26.00,0,0,0,0,weekend
28,00.27.00,0,0,0,0,weekend
29,00.28.00,0,0,0,0,weekend
30,00.29.00,0,0,0,0,weekend
31,00.30.00,0,0,0,0,weekend
32,00.31.00,0,0,0,0,weekend
33,00.32.00,0,0,0,0,weekend
34,00.33.00,0,0,0,0,weekend
35,00.34.00,9,58.344371276285315,"1.35771, 103.98934","1.35812, 103.98967",weekend
36,00.35.00,10,39.15260095166219,"1.35771, 103.98934","1.35802, 103.98951",weekend
37,00.36.00,11,47.26917011743401,"1.35771, 103.98934","1.35804, 103.98961",weekend
38,00.37.00,9,23.44694877775506,"1.35777, 103.98946","1.35797, 103.98953",weekend
39,00.38.00,8,37.76204278974938,"1.35779, 103.98943","1.35805, 103.98965",weekend
40,00.39.00,0,0,0,0,weekend
41,00.40.00,0,0,0,0,weekend
