date,time,cluster_size,address,day_type
2023-05-29,13:00:00,1,Resorts World Sentosa,weekday
2023-05-29,13:00:00,1,Sentosa Gateway,weekday
2023-05-29,13:00:00,3,Ironside Link,weekday
2023-05-29,13:00:00,1,Serapong Course,weekday
2023-05-29,13:00:00,1,Artillery Avenue,weekday
2023-05-29,13:00:00,1,Ocean Drive,weekday
2023-05-29,13:00:00,1,Sentosa Gateway,weekday
2023-05-29,13:01:00,1,Resorts World Sentosa,weekday
2023-05-29,13:01:00,1,Gateway Avenue,weekday
2023-05-29,13:01:00,3,Ironside Link,weekday
2023-05-29,13:01:00,2,Serapong Course,weekday
2023-05-29,13:01:00,1,Ocean Drive,weekday
2023-05-29,13:01:00,1,Ocean Drive,weekday
2023-05-29,13:02:00,2,Resorts World Sentosa,weekday
2023-05-29,13:02:00,1,Gateway Avenue,weekday
2023-05-29,13:02:00,1,Serapong Course,weekday
2023-05-29,13:02:00,1,Ocean Drive,weekday
2023-05-29,13:03:00,1,Resorts World Sentosa,weekday
2023-05-29,13:03:00,1,Sentosa Gateway,weekday
2023-05-29,13:03:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:03:00,1,Palawan Beach Walk,weekday
2023-05-29,13:03:00,1,Gateway Avenue,weekday
2023-05-29,13:03:00,1,Sentosa Gateway,weekday
2023-05-29,13:04:00,1,Fort Siloso,weekday
2023-05-29,13:04:00,1,Beach View,weekday
2023-05-29,13:04:00,1,Oasis Resort Sentosa,weekday
2023-05-29,13:04:00,1,Resorts World Sentosa,weekday
2023-05-29,13:04:00,1,Sentosa Gateway,weekday
2023-05-29,13:04:00,4,Ironside Link,weekday
2023-05-29,13:04:00,1,Serapong Course,weekday
2023-05-29,13:04:00,1,Ocean Drive,weekday
2023-05-29,13:04:00,1,Sentosa Gateway,weekday
2023-05-29,13:05:00,1,Fort Siloso,weekday
2023-05-29,13:05:00,1,Siloso Road,weekday
2023-05-29,13:05:00,1,7-Eleven,weekday
2023-05-29,13:05:00,1,Resorts World Sentosa,weekday
2023-05-29,13:05:00,4,Ironside Link,weekday
2023-05-29,13:05:00,1,Serapong Course,weekday
2023-05-29,13:05:00,1,Sentosa Gateway,weekday
2023-05-29,13:06:00,1,Siloso Road,weekday
2023-05-29,13:06:00,1,Resorts World Sentosa,weekday
2023-05-29,13:06:00,1,Resorts World Sentosa,weekday
2023-05-29,13:06:00,1,Resorts World Sentosa,weekday
2023-05-29,13:06:00,4,Ironside Link,weekday
2023-05-29,13:06:00,3,Serapong Course,weekday
2023-05-29,13:06:00,1,Ocean Drive,weekday
2023-05-29,13:07:00,1,Siloso Road,weekday
2023-05-29,13:07:00,1,Resorts World Sentosa,weekday
2023-05-29,13:07:00,2,Resorts World Sentosa,weekday
2023-05-29,13:07:00,1,Ironside Road,weekday
2023-05-29,13:07:00,1,Resorts World Sentosa,weekday
2023-05-29,13:07:00,1,Resorts World Sentosa,weekday
2023-05-29,13:07:00,4,Ironside Link,weekday
2023-05-29,13:07:00,2,Serapong Course,weekday
2023-05-29,13:07:00,1,Serapong Course,weekday
2023-05-29,13:07:00,1,Sentosa Gateway,weekday
2023-05-29,13:08:00,1,Siloso Road,weekday
2023-05-29,13:08:00,1,Resorts World Sentosa,weekday
2023-05-29,13:08:00,1,Crockfords Tower,weekday
2023-05-29,13:08:00,1,Resorts World Sentosa,weekday
2023-05-29,13:08:00,1,Ironside Road,weekday
2023-05-29,13:08:00,4,Ironside Link,weekday
2023-05-29,13:08:00,1,Serapong Course,weekday
2023-05-29,13:09:00,1,Resorts World Sentosa,weekday
2023-05-29,13:09:00,1,Artillery Avenue,weekday
2023-05-29,13:09:00,2,Sentosa Gateway,weekday
2023-05-29,13:09:00,1,Sentosa Gateway,weekday
2023-05-29,13:09:00,1,Sentosa Gateway,weekday
2023-05-29,13:09:00,3,Ironside Link,weekday
2023-05-29,13:09:00,1,Serapong Course,weekday
2023-05-29,13:09:00,1,Gateway Avenue,weekday
2023-05-29,13:10:00,1,Resorts World Sentosa,weekday
2023-05-29,13:10:00,1,Resorts World Sentosa,weekday
2023-05-29,13:10:00,1,Sentosa Gateway,weekday
2023-05-29,13:10:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:10:00,1,Sentosa Gateway,weekday
2023-05-29,13:10:00,1,Resorts World Sentosa,weekday
2023-05-29,13:10:00,1,Artillery Avenue,weekday
2023-05-29,13:10:00,4,Ironside Link,weekday
2023-05-29,13:10:00,2,Serapong Course,weekday
2023-05-29,13:10:00,2,Sentosa Gateway,weekday
2023-05-29,13:11:00,1,Fort Siloso,weekday
2023-05-29,13:11:00,1,Resorts World Sentosa,weekday
2023-05-29,13:11:00,1,Village Hotel @ Sentosa,weekday
2023-05-29,13:11:00,1,Artillery Avenue,weekday
2023-05-29,13:11:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:11:00,1,Resorts World Sentosa,weekday
2023-05-29,13:11:00,3,Ironside Link,weekday
2023-05-29,13:11:00,1,Serapong Course,weekday
2023-05-29,13:12:00,2,Resorts World Sentosa,weekday
2023-05-29,13:12:00,1,Oasis Resort Sentosa,weekday
2023-05-29,13:12:00,1,Resorts World Sentosa,weekday
2023-05-29,13:12:00,1,Resorts World Sentosa,weekday
2023-05-29,13:12:00,1,Resorts World Sentosa,weekday
2023-05-29,13:12:00,3,Ironside Link,weekday
2023-05-29,13:12:00,1,Gateway Avenue,weekday
2023-05-29,13:12:00,2,Serapong Course,weekday
2023-05-29,13:12:00,1,Sentosa Gateway,weekday
2023-05-29,13:13:00,2,Resorts World Sentosa,weekday
2023-05-29,13:13:00,1,Resorts World Sentosa,weekday
2023-05-29,13:13:00,4,Ironside Link,weekday
2023-05-29,13:13:00,3,Serapong Course,weekday
2023-05-29,13:13:00,1,Resorts World Sentosa,weekday
2023-05-29,13:13:00,1,Gateway Avenue,weekday
2023-05-29,13:14:00,1,Shangri-La's Rasa Sentosa Resort & Spa,weekday
2023-05-29,13:14:00,1,Resorts World Sentosa,weekday
2023-05-29,13:14:00,1,Sentosa Gateway,weekday
2023-05-29,13:14:00,1,Resorts World Sentosa,weekday
2023-05-29,13:14:00,1,Resorts World Sentosa,weekday
2023-05-29,13:14:00,3,Ironside Link,weekday
2023-05-29,13:14:00,2,Serapong Course,weekday
2023-05-29,13:14:00,1,Gateway Avenue,weekday
2023-05-29,13:14:00,1,Sentosa Gateway,weekday
2023-05-29,13:15:00,1,Resorts World Sentosa,weekday
2023-05-29,13:15:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:15:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:15:00,2,Resorts World Sentosa,weekday
2023-05-29,13:15:00,4,Ironside Link,weekday
2023-05-29,13:15:00,3,Serapong Course,weekday
2023-05-29,13:15:00,1,Sentosa Gateway,weekday
2023-05-29,13:16:00,1,Beach Station Bus Terminal,weekday
2023-05-29,13:16:00,1,Resorts World Sentosa,weekday
2023-05-29,13:16:00,1,Resorts World Sentosa,weekday
2023-05-29,13:16:00,2,Resorts World Sentosa,weekday
2023-05-29,13:16:00,3,Ironside Link,weekday
2023-05-29,13:16:00,2,Serapong Course,weekday
2023-05-29,13:16:00,1,Artillery Avenue,weekday
2023-05-29,13:16:00,1,Southern Islands,weekday
2023-05-29,13:16:00,1,Paradise Island,weekday
2023-05-29,13:17:00,1,Sentosa Gateway,weekday
2023-05-29,13:17:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:17:00,2,Resorts World Sentosa,weekday
2023-05-29,13:17:00,4,Ironside Link,weekday
2023-05-29,13:17:00,1,Gateway Avenue,weekday
2023-05-29,13:17:00,1,Serapong Course,weekday
2023-05-29,13:17:00,1,Allanbrooke Road,weekday
2023-05-29,13:17:00,1,Ocean Drive,weekday
2023-05-29,13:18:00,1,Imbiah,weekday
2023-05-29,13:18:00,1,Gateway Avenue,weekday
2023-05-29,13:18:00,2,Sentosa Boardwalk,weekday
2023-05-29,13:18:00,1,Resorts World Sentosa,weekday
2023-05-29,13:18:00,4,Ironside Link,weekday
2023-05-29,13:18:00,1,Gateway Avenue,weekday
2023-05-29,13:18:00,1,Serapong Course,weekday
2023-05-29,13:18:00,1,Allanbrooke Road,weekday
2023-05-29,13:18:00,1,Paradise Island,weekday
2023-05-29,13:19:00,1,Imbiah,weekday
2023-05-29,13:19:00,1,Resorts World Sentosa,weekday
2023-05-29,13:19:00,2,Sentosa Boardwalk,weekday
2023-05-29,13:19:00,1,Sentosa Gateway,weekday
2023-05-29,13:19:00,1,Resorts World Sentosa,weekday
2023-05-29,13:19:00,2,Ironside Link,weekday
2023-05-29,13:19:00,1,Serapong Course,weekday
2023-05-29,13:19:00,1,Allanbrooke Road,weekday
2023-05-29,13:20:00,1,Resorts World Sentosa,weekday
2023-05-29,13:20:00,2,Ironside Link,weekday
2023-05-29,13:20:00,5,Gateway Avenue,weekday
2023-05-29,13:20:00,1,Allanbrooke Road,weekday
2023-05-29,13:21:00,1,Subway,weekday
2023-05-29,13:21:00,1,Resorts World Sentosa,weekday
2023-05-29,13:21:00,1,Sentosa Gateway,weekday
2023-05-29,13:21:00,1,Resorts World Sentosa,weekday
2023-05-29,13:21:00,3,Ironside Link,weekday
2023-05-29,13:21:00,3,Serapong Course,weekday
2023-05-29,13:21:00,1,Allanbrooke Road,weekday
2023-05-29,13:21:00,1,Ocean Drive,weekday
2023-05-29,13:22:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:22:00,1,Resorts World Sentosa,weekday
2023-05-29,13:22:00,1,Resorts World Sentosa,weekday
2023-05-29,13:22:00,3,Ironside Link,weekday
2023-05-29,13:22:00,2,Serapong Course,weekday
2023-05-29,13:22:00,2,Allanbrooke Road,weekday
2023-05-29,13:23:00,1,Resorts World Sentosa,weekday
2023-05-29,13:23:00,1,Sentosa Gateway,weekday
2023-05-29,13:23:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:23:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:23:00,1,Resorts World Sentosa,weekday
2023-05-29,13:23:00,3,Ironside Link,weekday
2023-05-29,13:23:00,1,Gateway Avenue,weekday
2023-05-29,13:23:00,2,Serapong Course,weekday
2023-05-29,13:23:00,1,Allanbrooke Road,weekday
2023-05-29,13:23:00,1,Ocean Drive,weekday
2023-05-29,13:24:00,1,Sentosa Gateway,weekday
2023-05-29,13:24:00,1,Resorts World Sentosa,weekday
2023-05-29,13:24:00,3,Ironside Link,weekday
2023-05-29,13:24:00,3,Serapong Course,weekday
2023-05-29,13:24:00,1,Allanbrooke Road,weekday
2023-05-29,13:24:00,1,Cove Drive,weekday
2023-05-29,13:24:00,1,Ocean Drive,weekday
2023-05-29,13:24:00,1,Sentosa Gateway,weekday
2023-05-29,13:24:00,1,Sentosa Gateway,weekday
2023-05-29,13:25:00,1,51A,weekday
2023-05-29,13:25:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:25:00,1,Resorts World Sentosa,weekday
2023-05-29,13:25:00,3,Ironside Link,weekday
2023-05-29,13:25:00,3,Serapong Course,weekday
2023-05-29,13:25:00,1,Allanbrooke Road,weekday
2023-05-29,13:25:00,1,Sentosa Gateway,weekday
2023-05-29,13:25:00,1,Sentosa Gateway,weekday
2023-05-29,13:25:00,1,Sentosa Gateway,weekday
2023-05-29,13:26:00,1,Resorts World Sentosa,weekday
2023-05-29,13:26:00,1,Sentosa Gateway,weekday
2023-05-29,13:26:00,1,Sentosa Gateway,weekday
2023-05-29,13:26:00,1,Gateway Avenue,weekday
2023-05-29,13:26:00,3,Ironside Link,weekday
2023-05-29,13:26:00,1,Gateway Avenue,weekday
2023-05-29,13:26:00,2,Serapong Course,weekday
2023-05-29,13:26:00,1,Tanjong Beach Walk,weekday
2023-05-29,13:26:00,1,Allanbrooke Road,weekday
2023-05-29,13:27:00,1,Resorts World Sentosa,weekday
2023-05-29,13:27:00,1,Resorts World Sentosa,weekday
2023-05-29,13:27:00,1,Resorts World Sentosa,weekday
2023-05-29,13:27:00,1,Resorts World Sentosa,weekday
2023-05-29,13:27:00,3,Ironside Link,weekday
2023-05-29,13:27:00,1,Gateway Avenue,weekday
2023-05-29,13:27:00,1,Serapong Course,weekday
2023-05-29,13:27:00,2,Gateway Avenue,weekday
2023-05-29,13:27:00,1,Allanbrooke Road,weekday
2023-05-29,13:27:00,1,Allanbrooke Road,weekday
2023-05-29,13:27:00,1,Cove Way,weekday
2023-05-29,13:27:00,1,Ocean Drive,weekday
2023-05-29,13:28:00,1,Siloso Road,weekday
2023-05-29,13:28:00,1,Resorts World Sentosa,weekday
2023-05-29,13:28:00,1,Sentosa Boardwalk,weekday
2023-05-29,13:28:00,1,Sentosa Gateway,weekday
2023-05-29,13:28:00,1,Sentosa Gateway,weekday
2023-05-29,13:28:00,1,Resorts World Sentosa,weekday
