date,time,cluster_size,address,day_type
2023-01-24,14:00:00,1,Sentosa Gateway,holiday
2023-01-24,14:00:00,1,Resorts World Sentosa,holiday
2023-01-24,14:00:00,1,Gateway Avenue,holiday
2023-01-24,14:00:00,1,Serapong Course,holiday
2023-01-24,14:00:00,1,Allanbrooke Road,holiday
2023-01-24,14:01:00,1,Sentosa Gateway,holiday
2023-01-24,14:01:00,1,Gateway Avenue,holiday
2023-01-24,14:01:00,1,Southern Islands,holiday
2023-01-24,14:01:00,1,Gateway Avenue,holiday
2023-01-24,14:01:00,1,Serapong Course,holiday
2023-01-24,14:01:00,1,Ocean Drive,holiday
2023-01-24,14:01:00,1,Sentosa Gateway,holiday
2023-01-24,14:02:00,1,Sentosa Boardwalk,holiday
2023-01-24,14:02:00,1,Sentosa Gateway,holiday
2023-01-24,14:02:00,1,Gateway Avenue,holiday
2023-01-24,14:02:00,1,Gateway Avenue,holiday
2023-01-24,14:02:00,2,Serapong Course,holiday
2023-01-24,14:02:00,1,Sentosa Cove,holiday
2023-01-24,14:02:00,1,Ocean Drive,holiday
2023-01-24,14:03:00,1,Sentosa Gateway,holiday
2023-01-24,14:03:00,1,Gateway Avenue,holiday
2023-01-24,14:03:00,1,Serapong Course,holiday
2023-01-24,14:03:00,1,Allanbrooke Road,holiday
2023-01-24,14:03:00,1,Ocean Drive,holiday
2023-01-24,14:04:00,1,Resorts World Sentosa,holiday
2023-01-24,14:04:00,1,Gateway Avenue,holiday
2023-01-24,14:04:00,1,Ironside Link,holiday
2023-01-24,14:04:00,1,Southern Islands,holiday
2023-01-24,14:04:00,1,Sentosa Cove Arrival Plaza,holiday
2023-01-24,14:04:00,1,Ocean Way,holiday
2023-01-24,14:05:00,1,Gateway Avenue,holiday
2023-01-24,14:05:00,1,Ironside Link,holiday
2023-01-24,14:05:00,1,Southern Islands,holiday
2023-01-24,14:05:00,1,Cove Drive,holiday
2023-01-24,14:05:00,1,Ocean Way,holiday
2023-01-24,14:05:00,1,Sentosa Gateway,holiday
2023-01-24,14:06:00,1,Sentosa Gateway,holiday
2023-01-24,14:06:00,1,Southern Islands,holiday
2023-01-24,14:06:00,1,Gateway Avenue,holiday
2023-01-24,14:06:00,1,Allanbrooke Road,holiday
2023-01-24,14:06:00,1,Ocean Way,holiday
2023-01-24,14:07:00,1,Sentosa Gateway,holiday
2023-01-24,14:07:00,1,Gateway Avenue,holiday
2023-01-24,14:07:00,1,Artillery Avenue,holiday
2023-01-24,14:07:00,1,Ocean Way,holiday
2023-01-24,14:08:00,1,Siloso Road,holiday
2023-01-24,14:08:00,1,Village Hotel @ Sentosa,holiday
2023-01-24,14:08:00,1,Gateway Avenue,holiday
2023-01-24,14:08:00,1,Artillery Avenue,holiday
2023-01-24,14:08:00,1,Ocean Way,holiday
2023-01-24,14:09:00,1,Resorts World Sentosa,holiday
2023-01-24,14:09:00,1,Gateway Avenue,holiday
2023-01-24,14:09:00,1,Gateway Avenue,holiday
2023-01-24,14:09:00,1,Ocean Way,holiday
2023-01-24,14:10:00,1,Resorts World Sentosa,holiday
2023-01-24,14:10:00,2,Gateway Avenue,holiday
2023-01-24,14:10:00,1,Ocean Way,holiday
2023-01-24,14:11:00,1,Resorts World Sentosa,holiday
2023-01-24,14:11:00,2,Gateway Avenue,holiday
2023-01-24,14:12:00,1,Universal Studios Singapore,holiday
2023-01-24,14:12:00,1,Resorts World Sentosa,holiday
2023-01-24,14:12:00,4,Gateway Avenue,holiday
2023-01-24,14:12:00,1,Sentosa Gateway,holiday
