date,time,cluster_size,address,day_type
2022-02-01,15:00:00,1,Resorts World Sentosa,weekend
2022-02-01,15:00:00,1,Gateway Avenue,weekend
2022-02-01,15:00:00,2,Gateway Avenue,weekend
2022-02-01,15:00:00,2,Ironside Link,weekend
2022-02-01,15:00:00,1,Artillery Avenue,weekend
2022-02-01,15:01:00,2,Resorts World Sentosa,weekend
2022-02-01,15:01:00,4,Ironside Link,weekend
2022-02-01,15:01:00,3,Serapong Course,weekend
2022-02-01,15:02:00,2,Serapong Course,weekend
2022-02-01,15:02:00,2,Ironside Link,weekend
2022-02-01,15:03:00,3,Serapong Course,weekend
2022-02-01,15:03:00,1,Tanjong Beach Walk,weekend
2022-02-01,15:04:00,1,Beach View,weekend
2022-02-01,15:04:00,1,Southern Islands,weekend
2022-02-01,15:04:00,1,Gateway Avenue,weekend
2022-02-01,15:04:00,2,Ironside Link,weekend
2022-02-01,15:04:00,1,Tanjong Beach Walk,weekend
2022-02-01,15:05:00,1,Gateway Avenue,weekend
2022-02-01,15:05:00,1,Artillery Avenue South,weekend
2022-02-01,15:05:00,1,Ocean Drive,weekend
2022-02-01,15:06:00,1,Mess Hall,weekend
2022-02-01,15:06:00,1,Southern Islands,weekend
2022-02-01,15:06:00,1,Gateway Avenue,weekend
2022-02-01,15:06:00,2,Ironside Link,weekend
2022-02-01,15:06:00,1,Ocean Drive,weekend
2022-02-01,15:07:00,1,Gateway Avenue,weekend
2022-02-01,15:07:00,2,Ironside Link,weekend
2022-02-01,15:07:00,1,Gateway Avenue,weekend
2022-02-01,15:07:00,1,Tanjong Beach,weekend
2022-02-01,15:07:00,1,Sentosa cove private area,weekend
2022-02-01,15:08:00,1,Oasis Resort Sentosa,weekend
2022-02-01,15:08:00,1,Sentosa Gateway,weekend
2022-02-01,15:08:00,1,Gateway Avenue,weekend
2022-02-01,15:08:00,1,Gateway Avenue,weekend
2022-02-01,15:08:00,2,Ironside Link,weekend
2022-02-01,15:08:00,1,Cove Drive,weekend
2022-02-01,15:09:00,1,Beach View,weekend
2022-02-01,15:09:00,1,Ironside Road,weekend
2022-02-01,15:09:00,1,Resorts World Sentosa,weekend
2022-02-01,15:09:00,1,Tanjong Beach Walk,weekend
2022-02-01,15:09:00,1,Gateway Avenue,weekend
2022-02-01,15:09:00,2,Ironside Link,weekend
2022-02-01,15:09:00,1,Artillery Avenue,weekend
2022-02-01,15:10:00,1,Oasis Resort Sentosa,weekend
2022-02-01,15:10:00,1,Resorts World Sentosa,weekend
2022-02-01,15:10:00,1,Ironside Road,weekend
2022-02-01,15:10:00,1,Gateway Avenue,weekend
2022-02-01,15:10:00,3,Ironside Link,weekend
2022-02-01,15:10:00,1,Gateway Avenue,weekend
2022-02-01,15:10:00,1,Artillery Avenue South,weekend
2022-02-01,15:10:00,1,Sentosa Gateway,weekend
2022-02-01,15:11:00,1,Southern Islands,weekend
2022-02-01,15:11:00,1,Sentosa Gateway,weekend
2022-02-01,15:11:00,1,Gateway Avenue,weekend
2022-02-01,15:11:00,1,Universal Studios Singapore,weekend
2022-02-01,15:11:00,1,Southern Islands,weekend
2022-02-01,15:11:00,2,Gateway Avenue,weekend
2022-02-01,15:11:00,4,Ironside Link,weekend
2022-02-01,15:11:00,1,Sentosa Cove Arrival Plaza,weekend
2022-02-01,15:11:00,1,Ocean Way,weekend
2022-02-01,15:12:00,1,Sentosa Gateway,weekend
2022-02-01,15:12:00,1,Sentosa Gateway,weekend
2022-02-01,15:12:00,1,Gateway Avenue,weekend
2022-02-01,15:12:00,1,Universal Studios Singapore,weekend
2022-02-01,15:12:00,2,Gateway Avenue,weekend
2022-02-01,15:12:00,4,Ironside Link,weekend
2022-02-01,15:12:00,1,Gateway Avenue,weekend
2022-02-01,15:12:00,1,Gateway Avenue,weekend
2022-02-01,15:12:00,1,Ocean Way,weekend
2022-02-01,15:13:00,1,Sentosa Gateway,weekend
2022-02-01,15:13:00,1,Gateway Avenue,weekend
2022-02-01,15:13:00,3,Ironside Link,weekend
2022-02-01,15:13:00,1,Gateway Avenue,weekend
2022-02-01,15:13:00,1,Tanjong Beach Walk,weekend
2022-02-01,15:13:00,1,Ocean Way,weekend
2022-02-01,15:13:00,1,Sentosa Gateway,weekend
2022-02-01,15:14:00,1,Gateway Avenue,weekend
2022-02-01,15:14:00,3,Ironside Link,weekend
2022-02-01,15:14:00,1,Gateway Avenue,weekend
2022-02-01,15:14:00,1,Ocean Drive,weekend
2022-02-01,15:14:00,1,Sentosa Gateway,weekend
2022-02-01,15:15:00,1,Mess Hall,weekend
2022-02-01,15:15:00,1,Sentosa Gateway,weekend
2022-02-01,15:15:00,3,Ironside Link,weekend
2022-02-01,15:15:00,1,Cove Drive,weekend
2022-02-01,15:15:00,1,Princess Yachts South East Asia,weekend
2022-02-01,15:16:00,1,Sentosa Gateway,weekend
2022-02-01,15:16:00,1,Gateway Avenue,weekend
2022-02-01,15:16:00,2,Gateway Avenue,weekend
2022-02-01,15:16:00,2,Ironside Link,weekend
2022-02-01,15:16:00,1,Cove Drive,weekend
2022-02-01,15:17:00,1,Sentosa Gateway,weekend
2022-02-01,15:17:00,1,Gateway Avenue,weekend
2022-02-01,15:17:00,2,Gateway Avenue,weekend
2022-02-01,15:17:00,1,Serapong Course,weekend
2022-02-01,15:17:00,2,Ironside Link,weekend
2022-02-01,15:18:00,1,Gateway Avenue,weekend
2022-02-01,15:18:00,2,Gateway Avenue,weekend
2022-02-01,15:18:00,2,Ironside Link,weekend
2022-02-01,15:18:00,1,Cove Drive,weekend
2022-02-01,15:18:00,1,Sentosa Gateway,weekend
2022-02-01,15:19:00,1,Siloso Point,weekend
2022-02-01,15:19:00,1,Resorts World Sentosa,weekend
2022-02-01,15:19:00,1,Gateway Avenue,weekend
2022-02-01,15:19:00,2,Ironside Link,weekend
2022-02-01,15:19:00,1,Cove Drive,weekend
2022-02-01,15:19:00,1,Sentosa Gateway,weekend
2022-02-01,15:19:00,1,Sentosa Gateway,weekend
2022-02-01,15:20:00,1,Siloso Road,weekend
2022-02-01,15:20:00,1,Resorts World Sentosa,weekend
2022-02-01,15:20:00,1,Sentosa Boardwalk,weekend
2022-02-01,15:20:00,1,Sentosa Gateway,weekend
2022-02-01,15:20:00,1,Gateway Avenue,weekend
2022-02-01,15:20:00,2,Ironside Link,weekend
2022-02-01,15:20:00,1,Cove Drive,weekend
2022-02-01,15:20:00,1,Sentosa Gateway,weekend
2022-02-01,15:21:00,1,Resorts World Sentosa,weekend
2022-02-01,15:21:00,1,Serapong Course,weekend
2022-02-01,15:21:00,2,Ironside Link,weekend
2022-02-01,15:21:00,1,Cove Drive,weekend
2022-02-01,15:22:00,2,Siloso Road,weekend
2022-02-01,15:22:00,1,Resorts World Sentosa,weekend
2022-02-01,15:22:00,3,Ironside Link,weekend
2022-02-01,15:22:00,1,ONE ̊15 Marina,weekend
2022-02-01,15:22:00,1,Sentosa Gateway,weekend
2022-02-01,15:22:00,1,Sentosa Gateway,weekend
2022-02-01,15:23:00,1,Siloso Road,weekend
2022-02-01,15:23:00,1,Resorts World Sentosa,weekend
2022-02-01,15:23:00,1,Sentosa Gateway,weekend
