date,day_of_week,day_type,hour,minutes,taxi_count,sum
2023-12-05,Tuesday,weekday,00,"['00.44.00', '00.45.00', '00.46.00']","[24, 24, 24]",3
2023-12-05,Tuesday,weekday,00,"['00.51.00', '00.52.00', '00.53.00', '00.54.00']","[37, 23, 27, 33]",4
2023-12-05,Tuesday,weekday,00,"['00.58.00', '00.59.00', '01.00.00', '01.01.00', '01.02.00', '01.03.00', '01.04.00']","[25, 35, 41, 39, 33, 62, 24]",7
2023-12-05,Tuesday,weekday,02,"['02.43.00', '02.44.00', '02.45.00', '02.46.00']","[25, 28, 27, 20]",4
2023-12-05,Tuesday,weekday,02,"['02.48.00', '02.49.00', '02.50.00', '02.51.00', '02.52.00', '02.53.00', '02.54.00']","[24, 22, 23, 24, 27, 25, 25]",7
2023-12-05,Tuesday,weekday,02,"['02.56.00', '02.57.00', '02.58.00', '02.59.00', '03.00.00']","[24, 28, 30, 29, 24]",5
2023-12-05,Tuesday,weekday,03,"['03.04.00', '03.05.00', '03.06.00', '03.07.00', '03.08.00', '03.09.00', '03.10.00', '03.11.00', '03.12.00', '03.13.00', '03.14.00', '03.15.00', '03.16.00']","[32, 34, 32, 33, 32, 29, 29, 34, 35, 29, 31, 30, 34]",13
2023-12-05,Tuesday,weekday,03,"['03.20.00', '03.21.00', '03.22.00', '03.23.00']","[30, 28, 33, 35]",4
2023-12-05,Tuesday,weekday,03,"['03.28.00', '03.29.00', '03.30.00']","[21, 20, 28]",3
2023-12-05,Tuesday,weekday,03,"['03.36.00', '03.37.00', '03.38.00', '03.39.00']","[30, 42, 32, 33]",4
2023-12-05,Tuesday,weekday,03,"['03.41.00', '03.42.00', '03.43.00']","[35, 28, 28]",3
2023-12-05,Tuesday,weekday,03,"['03.49.00', '03.50.00', '03.51.00', '03.52.00']","[29, 28, 27, 21]",4
2023-12-05,Tuesday,weekday,03,"['03.56.00', '03.57.00', '03.58.00']","[21, 27, 27]",3
2023-12-05,Tuesday,weekday,04,"['04.32.00', '04.33.00']","[22, 22]",2
2023-12-05,Tuesday,weekday,05,"['05.31.00', '05.32.00', '05.33.00']","[16, 19, 20]",3
2023-12-05,Tuesday,weekday,05,"['05.45.00', '05.46.00']","[21, 21]",2
2023-12-05,Tuesday,weekday,06,"['06.43.00', '06.44.00', '06.45.00']","[38, 48, 31]",3
2023-12-05,Tuesday,weekday,06,"['06.59.00', '07.00.00']","[31, 26]",2
2023-12-05,Tuesday,weekday,07,"['07.02.00', '07.03.00']","[31, 35]",2
2023-12-05,Tuesday,weekday,07,"['07.05.00', '07.06.00', '07.07.00', '07.08.00', '07.09.00', '07.10.00', '07.11.00', '07.12.00', '07.13.00', '07.14.00']","[50, 19, 44, 46, 32, 50, 57, 32, 31, 29]",10
2023-12-05,Tuesday,weekday,07,"['07.16.00', '07.17.00', '07.18.00', '07.19.00', '07.20.00']","[29, 25, 44, 15, 17]",5
2023-12-05,Tuesday,weekday,07,"['07.22.00', '07.23.00']","[26, 19]",2
2023-12-05,Tuesday,weekday,07,"['07.26.00', '07.27.00']","[18, 17]",2
2023-12-05,Tuesday,weekday,07,"['07.33.00', '07.34.00']","[17, 15]",2
2023-12-05,Tuesday,weekday,09,"['09.08.00', '09.09.00']","[20, 17]",2
2023-12-05,Tuesday,weekday,12,"['12.10.00', '12.11.00']","[24, 22]",2
2023-12-05,Tuesday,weekday,14,"['14.23.00', '14.24.00']","[16, 15]",2
2023-12-05,Tuesday,weekday,14,"['14.49.00', '14.50.00']","[24, 21]",2
2023-12-05,Tuesday,weekday,15,"['15.01.00', '15.02.00']","[22, 24]",2
2023-12-05,Tuesday,weekday,15,"['15.30.00', '15.31.00']","[16, 24]",2
2023-12-05,Tuesday,weekday,15,"['15.44.00', '15.45.00', '15.46.00']","[19, 23, 17]",3
2023-12-05,Tuesday,weekday,16,"['16.41.00', '16.42.00']","[20, 24]",2
2023-12-05,Tuesday,weekday,16,"['16.49.00', '16.50.00', '16.51.00', '16.52.00', '16.53.00']","[19, 27, 34, 22, 24]",5
2023-12-05,Tuesday,weekday,17,"['17.00.00', '17.01.00', '17.02.00', '17.03.00', '17.04.00']","[23, 30, 23, 19, 21]",5
2023-12-05,Tuesday,weekday,17,"['17.32.00', '17.33.00']","[23, 23]",2
2023-12-05,Tuesday,weekday,18,"['18.01.00', '18.02.00']","[22, 21]",2
2023-12-05,Tuesday,weekday,18,"['18.23.00', '18.24.00']","[15, 15]",2
2023-12-05,Tuesday,weekday,18,"['18.46.00', '18.47.00']","[25, 24]",2
2023-12-05,Tuesday,weekday,18,"['18.51.00', '18.52.00']","[22, 21]",2
2023-12-05,Tuesday,weekday,18,"['18.54.00', '18.55.00']","[25, 26]",2
2023-12-05,Tuesday,weekday,20,"['20.28.00', '20.29.00']","[26, 26]",2
2023-12-05,Tuesday,weekday,20,"['20.33.00', '20.34.00']","[21, 24]",2
2023-12-05,Tuesday,weekday,20,"['20.43.00', '20.44.00']","[29, 22]",2
2023-12-05,Tuesday,weekday,20,"['20.46.00', '20.47.00']","[31, 16]",2
2023-12-05,Tuesday,weekday,21,"['21.01.00', '21.02.00', '21.03.00', '21.04.00']","[28, 16, 28, 25]",4
2023-12-05,Tuesday,weekday,21,"['21.10.00', '21.11.00']","[25, 25]",2
2023-12-05,Tuesday,weekday,21,"['21.13.00', '21.14.00']","[25, 21]",2
2023-12-05,Tuesday,weekday,21,"['21.50.00', '21.51.00']","[20, 21]",2
2023-12-05,Tuesday,weekday,21,"['21.53.00', '21.54.00']","[30, 32]",2
2023-12-05,Tuesday,weekday,21,"['21.56.00', '21.57.00', '21.58.00', '21.59.00', '22.00.00', '22.01.00']","[31, 38, 28, 26, 46, 23]",6
2023-12-05,Tuesday,weekday,22,"['22.14.00', '22.15.00']","[25, 22]",2
2023-12-05,Tuesday,weekday,22,"['22.21.00', '22.22.00', '22.23.00']","[18, 17, 29]",3
2023-12-05,Tuesday,weekday,22,"['22.27.00', '22.28.00']","[23, 21]",2
2023-12-05,Tuesday,weekday,22,"['22.41.00', '22.42.00']","[18, 21]",2
2023-12-05,Tuesday,weekday,23,"['23.00.00', '23.01.00']","[30, 24]",2
2023-12-05,Tuesday,weekday,23,"['23.05.00', '23.06.00']","[32, 28]",2
2023-12-05,Tuesday,weekday,23,"['23.09.00', '23.10.00']","[44, 24]",2
2023-12-05,Tuesday,weekday,23,"['23.22.00', '23.23.00']","[19, 30]",2
2023-12-05,Tuesday,weekday,23,"['23.44.00', '23.45.00', '23.46.00', '23.47.00', '23.48.00']","[14, 19, 21, 31, 28]",5
2023-12-05,Tuesday,weekday,23,"['23.55.00', '23.56.00']","[21, 25]",2
2023-11-07,Tuesday,weekday,00,"['00.16.00', '00.17.00', '00.18.00', '00.19.00', '00.20.00', '00.21.00', '00.22.00', '00.23.00', '00.24.00', '00.25.00', '00.26.00']","[21, 26, 28, 35, 25, 35, 45, 35, 39, 22, 36]",11
2023-11-07,Tuesday,weekday,00,"['00.29.00', '00.30.00', '00.31.00']","[30, 39, 27]",3
2023-11-07,Tuesday,weekday,00,"['00.33.00', '00.34.00', '00.35.00', '00.36.00']","[29, 27, 27, 29]",4
2023-11-07,Tuesday,weekday,00,"['00.38.00', '00.39.00', '00.40.00', '00.41.00']","[29, 29, 26, 22]",4
2023-11-07,Tuesday,weekday,01,"['01.09.00', '01.10.00']","[25, 18]",2
2023-11-07,Tuesday,weekday,01,"['01.20.00', '01.21.00']","[22, 19]",2
2023-11-07,Tuesday,weekday,02,"['02.07.00', '02.08.00']","[37, 23]",2
2023-11-07,Tuesday,weekday,02,"['02.10.00', '02.11.00', '02.12.00']","[26, 27, 20]",3
2023-11-07,Tuesday,weekday,02,"['02.40.00', '02.41.00']","[22, 19]",2
2023-11-07,Tuesday,weekday,02,"['02.44.00', '02.45.00']","[25, 24]",2
2023-11-07,Tuesday,weekday,02,"['02.49.00', '02.50.00']","[18, 22]",2
2023-11-07,Tuesday,weekday,02,"['02.53.00', '02.54.00', '02.55.00', '02.56.00', '02.57.00', '02.58.00', '02.59.00']","[26, 31, 28, 27, 32, 32, 30]",7
2023-11-07,Tuesday,weekday,03,"['03.02.00', '03.03.00', '03.04.00', '03.05.00', '03.06.00', '03.07.00', '03.08.00', '03.09.00', '03.10.00', '03.11.00', '03.12.00', '03.13.00', '03.14.00', '03.15.00', '03.16.00', '03.17.00']","[31, 31, 33, 35, 29, 32, 36, 30, 35, 26, 28, 36, 31, 35, 33, 37]",16
2023-11-07,Tuesday,weekday,03,"['03.19.00', '03.20.00', '03.21.00']","[30, 32, 28]",3
2023-11-07,Tuesday,weekday,03,"['03.32.00', '03.33.00', '03.34.00']","[27, 21, 25]",3
2023-11-07,Tuesday,weekday,03,"['03.47.00', '03.48.00', '03.49.00']","[31, 33, 27]",3
2023-11-07,Tuesday,weekday,03,"['03.53.00', '03.54.00', '03.55.00']","[35, 30, 30]",3
2023-11-07,Tuesday,weekday,04,"['04.03.00', '04.04.00']","[23, 23]",2
2023-11-07,Tuesday,weekday,04,"['04.10.00', '04.11.00', '04.12.00']","[29, 25, 21]",3
2023-11-07,Tuesday,weekday,04,"['04.19.00', '04.20.00', '04.21.00', '04.22.00', '04.23.00']","[26, 30, 23, 26, 31]",5
2023-11-07,Tuesday,weekday,04,"['04.25.00', '04.26.00']","[23, 27]",2
2023-11-07,Tuesday,weekday,04,"['04.28.00', '04.29.00', '04.30.00', '04.31.00']","[24, 24, 39, 37]",4
2023-11-07,Tuesday,weekday,04,"['04.35.00', '04.36.00', '04.37.00', '04.38.00', '04.39.00', '04.40.00', '04.41.00', '04.42.00', '04.43.00', '04.44.00', '04.45.00', '04.46.00', '04.47.00']","[35, 33, 50, 26, 29, 29, 28, 31, 33, 31, 30, 30, 37]",13
2023-11-07,Tuesday,weekday,04,"['04.49.00', '04.50.00']","[34, 33]",2
2023-11-07,Tuesday,weekday,04,"['04.52.00', '04.53.00', '04.54.00', '04.55.00']","[28, 37, 39, 32]",4
2023-11-07,Tuesday,weekday,04,"['04.57.00', '04.58.00']","[38, 34]",2
2023-11-07,Tuesday,weekday,05,"['05.00.00', '05.01.00', '05.02.00']","[40, 37, 39]",3
2023-11-07,Tuesday,weekday,05,"['05.06.00', '05.07.00', '05.08.00']","[37, 21, 32]",3
2023-11-07,Tuesday,weekday,05,"['05.12.00', '05.13.00', '05.14.00']","[22, 24, 20]",3
2023-11-07,Tuesday,weekday,05,"['05.19.00', '05.20.00']","[26, 30]",2
2023-11-07,Tuesday,weekday,05,"['05.23.00', '05.24.00', '05.25.00']","[20, 12, 15]",3
2023-11-07,Tuesday,weekday,05,"['05.31.00', '05.32.00', '05.33.00', '05.34.00']","[25, 26, 26, 24]",4
2023-11-07,Tuesday,weekday,05,"['05.40.00', '05.41.00']","[22, 24]",2
2023-11-07,Tuesday,weekday,05,"['05.47.00', '05.48.00', '05.49.00', '05.50.00', '05.51.00']","[25, 25, 27, 26, 23]",5
2023-11-07,Tuesday,weekday,05,"['05.53.00', '05.54.00']","[32, 33]",2
2023-11-07,Tuesday,weekday,06,"['06.01.00', '06.02.00', '06.03.00', '06.04.00']","[24, 27, 30, 27]",4
2023-11-07,Tuesday,weekday,06,"['06.16.00', '06.17.00', '06.18.00', '06.19.00', '06.20.00', '06.21.00', '06.22.00', '06.23.00', '06.24.00', '06.25.00', '06.26.00', '06.27.00', '06.28.00', '06.29.00']","[34, 30, 36, 40, 37, 30, 36, 32, 37, 29, 43, 23, 35, 42]",14
2023-11-07,Tuesday,weekday,06,"['06.32.00', '06.33.00']","[20, 27]",2
2023-11-07,Tuesday,weekday,06,"['06.39.00', '06.40.00', '06.41.00']","[41, 34, 38]",3
2023-11-07,Tuesday,weekday,08,"['08.48.00', '08.49.00']","[21, 15]",2
2023-11-07,Tuesday,weekday,09,"['09.23.00', '09.24.00']","[22, 23]",2
2023-11-07,Tuesday,weekday,09,"['09.41.00', '09.42.00', '09.43.00', '09.44.00']","[22, 21, 19, 20]",4
2023-11-07,Tuesday,weekday,09,"['09.57.00', '09.58.00', '09.59.00', '10.00.00', '10.01.00', '10.02.00', '10.03.00', '10.04.00', '10.05.00', '10.06.00', '10.07.00', '10.08.00', '10.09.00']","[24, 19, 20, 28, 30, 28, 27, 24, 25, 24, 26, 25, 28]",13
2023-11-07,Tuesday,weekday,10,"['10.11.00', '10.12.00']","[29, 28]",2
2023-11-07,Tuesday,weekday,10,"['10.14.00', '10.15.00']","[29, 31]",2
2023-11-07,Tuesday,weekday,10,"['10.17.00', '10.18.00']","[32, 28]",2
2023-11-07,Tuesday,weekday,10,"['10.51.00', '10.52.00', '10.53.00']","[17, 20, 17]",3
2023-11-07,Tuesday,weekday,10,"['10.57.00', '10.58.00']","[19, 22]",2
2023-11-07,Tuesday,weekday,11,"['11.02.00', '11.03.00', '11.04.00']","[22, 22, 22]",3
2023-11-07,Tuesday,weekday,11,"['11.23.00', '11.24.00', '11.25.00']","[21, 23, 24]",3
2023-11-07,Tuesday,weekday,11,"['11.27.00', '11.28.00']","[21, 22]",2
2023-11-07,Tuesday,weekday,11,"['11.53.00', '11.54.00']","[26, 26]",2
2023-11-07,Tuesday,weekday,12,"['12.00.00', '12.01.00']","[27, 20]",2
2023-11-07,Tuesday,weekday,12,"['12.04.00', '12.05.00', '12.06.00']","[19, 22, 22]",3
2023-11-07,Tuesday,weekday,12,"['12.09.00', '12.10.00']","[26, 21]",2
2023-11-07,Tuesday,weekday,12,"['12.13.00', '12.14.00']","[27, 27]",2
2023-11-07,Tuesday,weekday,12,"['12.21.00', '12.22.00', '12.23.00', '12.24.00', '12.25.00']","[23, 23, 24, 20, 22]",5
2023-11-07,Tuesday,weekday,12,"['12.27.00', '12.28.00', '12.29.00', '12.30.00']","[25, 25, 25, 26]",4
2023-11-07,Tuesday,weekday,12,"['12.52.00', '12.53.00']","[27, 23]",2
2023-11-07,Tuesday,weekday,13,"['13.03.00', '13.04.00', '13.05.00', '13.06.00', '13.07.00', '13.08.00']","[30, 38, 41, 29, 30, 34]",6
2023-11-07,Tuesday,weekday,13,"['13.10.00', '13.11.00', '13.12.00', '13.13.00', '13.14.00', '13.15.00', '13.16.00']","[29, 33, 34, 41, 35, 25, 44]",7
2023-11-07,Tuesday,weekday,13,"['13.21.00', '13.22.00', '13.23.00', '13.24.00', '13.25.00']","[38, 44, 48, 51, 25]",5
2023-11-07,Tuesday,weekday,13,"['13.27.00', '13.28.00', '13.29.00', '13.30.00']","[38, 41, 40, 21]",4
2023-11-07,Tuesday,weekday,13,"['13.34.00', '13.35.00', '13.36.00']","[37, 48, 21]",3
2023-11-07,Tuesday,weekday,13,"['13.38.00', '13.39.00', '13.40.00']","[31, 34, 29]",3
2023-11-07,Tuesday,weekday,13,"['13.42.00', '13.43.00', '13.44.00']","[24, 38, 30]",3
2023-11-07,Tuesday,weekday,13,"['13.48.00', '13.49.00', '13.50.00', '13.51.00']","[30, 31, 32, 41]",4
2023-11-07,Tuesday,weekday,13,"['13.54.00', '13.55.00']","[39, 38]",2
2023-11-07,Tuesday,weekday,13,"['13.57.00', '13.58.00']","[32, 23]",2
2023-11-07,Tuesday,weekday,14,"['14.02.00', '14.03.00', '14.04.00']","[45, 40, 31]",3
2023-11-07,Tuesday,weekday,14,"['14.06.00', '14.07.00', '14.08.00', '14.09.00', '14.10.00', '14.11.00', '14.12.00']","[41, 44, 45, 33, 34, 38, 38]",7
2023-11-07,Tuesday,weekday,14,"['14.17.00', '14.18.00', '14.19.00', '14.20.00', '14.21.00']","[29, 34, 32, 30, 30]",5
2023-11-07,Tuesday,weekday,14,"['14.28.00', '14.29.00', '14.30.00']","[27, 23, 19]",3
2023-11-07,Tuesday,weekday,15,"['15.16.00', '15.17.00']","[26, 17]",2
2023-11-07,Tuesday,weekday,15,"['15.24.00', '15.25.00']","[20, 21]",2
2023-11-07,Tuesday,weekday,15,"['15.27.00', '15.28.00']","[17, 20]",2
2023-11-07,Tuesday,weekday,15,"['15.34.00', '15.35.00', '15.36.00', '15.37.00', '15.38.00']","[28, 27, 25, 24, 28]",5
2023-11-07,Tuesday,weekday,15,"['15.47.00', '15.48.00']","[21, 19]",2
2023-11-07,Tuesday,weekday,15,"['15.54.00', '15.55.00', '15.56.00', '15.57.00']","[19, 25, 25, 22]",4
2023-11-07,Tuesday,weekday,16,"['16.01.00', '16.02.00']","[27, 23]",2
2023-11-07,Tuesday,weekday,16,"['16.14.00', '16.15.00', '16.16.00']","[30, 27, 26]",3
2023-11-07,Tuesday,weekday,16,"['16.28.00', '16.29.00', '16.30.00', '16.31.00', '16.32.00', '16.33.00']","[25, 27, 23, 24, 21, 23]",6
2023-11-07,Tuesday,weekday,16,"['16.36.00', '16.37.00', '16.38.00']","[23, 23, 26]",3
2023-11-07,Tuesday,weekday,17,"['17.02.00', '17.03.00', '17.04.00', '17.05.00', '17.06.00']","[34, 30, 23, 30, 27]",5
2023-11-07,Tuesday,weekday,17,"['17.11.00', '17.12.00', '17.13.00', '17.14.00', '17.15.00', '17.16.00']","[29, 31, 26, 25, 30, 30]",6
2023-11-07,Tuesday,weekday,17,"['17.24.00', '17.25.00', '17.26.00']","[24, 32, 32]",3
2023-11-07,Tuesday,weekday,17,"['17.29.00', '17.30.00']","[26, 29]",2
2023-11-07,Tuesday,weekday,17,"['17.35.00', '17.36.00']","[30, 30]",2
2023-11-07,Tuesday,weekday,17,"['17.42.00', '17.43.00']","[28, 31]",2
2023-11-07,Tuesday,weekday,17,"['17.45.00', '17.46.00', '17.47.00', '17.48.00', '17.49.00', '17.50.00', '17.51.00', '17.52.00', '17.53.00', '17.54.00', '17.55.00', '17.56.00', '17.57.00', '17.58.00', '17.59.00', '18.00.00', '18.01.00']","[18, 20, 39, 41, 34, 25, 43, 46, 40, 38, 35, 34, 14, 37, 34, 29, 32]",17
2023-11-07,Tuesday,weekday,18,"['18.04.00', '18.05.00', '18.06.00']","[27, 36, 29]",3
2023-11-07,Tuesday,weekday,18,"['18.08.00', '18.09.00']","[23, 30]",2
2023-11-07,Tuesday,weekday,18,"['18.11.00', '18.12.00', '18.13.00', '18.14.00']","[35, 27, 23, 25]",4
2023-11-07,Tuesday,weekday,18,"['18.22.00', '18.23.00', '18.24.00']","[27, 27, 22]",3
2023-11-07,Tuesday,weekday,18,"['18.26.00', '18.27.00', '18.28.00', '18.29.00']","[31, 16, 16, 24]",4
2023-11-07,Tuesday,weekday,18,"['18.37.00', '18.38.00', '18.39.00']","[32, 31, 26]",3
2023-11-07,Tuesday,weekday,18,"['18.42.00', '18.43.00', '18.44.00']","[22, 20, 20]",3
2023-11-07,Tuesday,weekday,18,"['18.49.00', '18.50.00', '18.51.00']","[28, 27, 28]",3
2023-11-07,Tuesday,weekday,19,"['19.18.00', '19.19.00']","[31, 26]",2
2023-11-07,Tuesday,weekday,19,"['19.22.00', '19.23.00', '19.24.00']","[22, 24, 23]",3
2023-11-07,Tuesday,weekday,19,"['19.40.00', '19.41.00', '19.42.00', '19.43.00', '19.44.00']","[29, 23, 22, 23, 26]",5
2023-11-07,Tuesday,weekday,19,"['19.46.00', '19.47.00', '19.48.00']","[26, 21, 25]",3
2023-11-07,Tuesday,weekday,19,"['19.51.00', '19.52.00', '19.53.00', '19.54.00', '19.55.00']","[31, 34, 24, 20, 24]",5
2023-11-07,Tuesday,weekday,19,"['19.57.00', '19.58.00', '19.59.00', '20.00.00', '20.01.00', '20.02.00', '20.03.00', '20.04.00']","[25, 30, 41, 27, 36, 16, 34, 40]",8
2023-11-07,Tuesday,weekday,20,"['20.07.00', '20.08.00', '20.09.00']","[40, 26, 25]",3
2023-11-07,Tuesday,weekday,20,"['20.11.00', '20.12.00', '20.13.00', '20.14.00', '20.15.00', '20.16.00', '20.17.00', '20.18.00', '20.19.00', '20.20.00', '20.21.00', '20.22.00', '20.23.00', '20.24.00', '20.25.00', '20.26.00', '20.27.00']","[18, 33, 34, 38, 43, 29, 25, 45, 25, 39, 38, 28, 39, 33, 36, 25, 28]",17
2023-11-07,Tuesday,weekday,20,"['20.29.00', '20.30.00', '20.31.00', '20.32.00', '20.33.00', '20.34.00']","[18, 23, 20, 25, 38, 32]",6
2023-11-07,Tuesday,weekday,20,"['20.36.00', '20.37.00', '20.38.00', '20.39.00']","[17, 27, 39, 34]",4
2023-11-07,Tuesday,weekday,20,"['20.43.00', '20.44.00', '20.45.00', '20.46.00']","[32, 22, 30, 33]",4
2023-11-07,Tuesday,weekday,20,"['20.51.00', '20.52.00', '20.53.00', '20.54.00']","[35, 30, 26, 14]",4
2023-11-07,Tuesday,weekday,20,"['20.57.00', '20.58.00']","[30, 29]",2
2023-11-07,Tuesday,weekday,21,"['21.01.00', '21.02.00', '21.03.00', '21.04.00']","[32, 31, 26, 15]",4
2023-11-07,Tuesday,weekday,21,"['21.06.00', '21.07.00', '21.08.00']","[32, 31, 26]",3
2023-11-07,Tuesday,weekday,21,"['21.23.00', '21.24.00']","[31, 27]",2
2023-11-07,Tuesday,weekday,21,"['21.29.00', '21.30.00', '21.31.00', '21.32.00', '21.33.00', '21.34.00', '21.35.00', '21.36.00', '21.37.00', '21.38.00', '21.39.00', '21.40.00', '21.41.00']","[43, 37, 34, 32, 30, 34, 26, 28, 35, 28, 29, 43, 21]",13
2023-11-07,Tuesday,weekday,21,"['21.45.00', '21.46.00', '21.47.00', '21.48.00', '21.49.00']","[43, 26, 28, 24, 20]",5
2023-11-07,Tuesday,weekday,21,"['21.55.00', '21.56.00']","[26, 20]",2
2023-11-07,Tuesday,weekday,22,"['22.06.00', '22.07.00', '22.08.00']","[23, 41, 19]",3
2023-11-07,Tuesday,weekday,22,"['22.23.00', '22.24.00']","[19, 19]",2
2023-11-07,Tuesday,weekday,22,"['22.30.00', '22.31.00']","[22, 25]",2
2023-11-07,Tuesday,weekday,22,"['22.34.00', '22.35.00']","[26, 28]",2
2023-11-07,Tuesday,weekday,22,"['22.38.00', '22.39.00', '22.40.00']","[15, 21, 20]",3
2023-11-07,Tuesday,weekday,22,"['22.52.00', '22.53.00']","[20, 25]",2
2023-11-07,Tuesday,weekday,22,"['22.55.00', '22.56.00', '22.57.00']","[20, 31, 23]",3
2023-11-07,Tuesday,weekday,22,"['22.59.00', '23.00.00']","[22, 41]",2
2023-11-07,Tuesday,weekday,23,"['23.03.00', '23.04.00', '23.05.00', '23.06.00', '23.07.00']","[21, 34, 29, 31, 29]",5
2023-11-07,Tuesday,weekday,23,"['23.09.00', '23.10.00', '23.11.00', '23.12.00', '23.13.00', '23.14.00', '23.15.00']","[23, 34, 39, 40, 33, 39, 34]",7
2023-11-07,Tuesday,weekday,23,"['23.17.00', '23.18.00', '23.19.00', '23.20.00', '23.21.00', '23.22.00', '23.23.00', '23.24.00']","[36, 38, 19, 30, 30, 34, 30, 40]",8
2023-11-07,Tuesday,weekday,23,"['23.27.00', '23.28.00', '23.29.00', '23.30.00', '23.31.00']","[25, 26, 31, 24, 35]",5
2023-11-07,Tuesday,weekday,23,"['23.33.00', '23.34.00']","[19, 26]",2
2023-11-07,Tuesday,weekday,23,"['23.36.00', '23.37.00', '23.38.00', '23.39.00', '23.40.00', '23.41.00', '23.42.00']","[22, 38, 33, 41, 23, 24, 22]",7
2023-11-07,Tuesday,weekday,23,"['23.46.00', '23.47.00', '23.48.00']","[27, 28, 26]",3
2023-11-07,Tuesday,weekday,23,"['23.51.00', '23.52.00']","[41, 47]",2
2023-10-17,Tuesday,weekday,00,"['00.03.00', '00.04.00']","[31, 25]",2
2023-10-17,Tuesday,weekday,00,"['00.06.00', '00.07.00', '00.08.00']","[26, 28, 21]",3
2023-10-17,Tuesday,weekday,00,"['00.15.00', '00.16.00', '00.17.00']","[28, 28, 28]",3
2023-10-17,Tuesday,weekday,00,"['00.19.00', '00.20.00']","[28, 20]",2
2023-10-17,Tuesday,weekday,00,"['00.28.00', '00.29.00', '00.30.00', '00.31.00', '00.32.00']","[30, 27, 32, 27, 32]",5
2023-10-17,Tuesday,weekday,00,"['00.34.00', '00.35.00', '00.36.00', '00.37.00']","[37, 35, 34, 16]",4
2023-10-17,Tuesday,weekday,00,"['00.39.00', '00.40.00', '00.41.00']","[22, 31, 51]",3
2023-10-17,Tuesday,weekday,00,"['00.46.00', '00.47.00']","[24, 20]",2
2023-10-17,Tuesday,weekday,00,"['00.51.00', '00.52.00', '00.53.00', '00.54.00', '00.55.00']","[17, 28, 31, 37, 28]",5
2023-10-17,Tuesday,weekday,02,"['02.07.00', '02.08.00']","[22, 19]",2
2023-10-17,Tuesday,weekday,02,"['02.17.00', '02.18.00']","[22, 21]",2
2023-10-17,Tuesday,weekday,02,"['02.28.00', '02.29.00']","[25, 19]",2
2023-10-17,Tuesday,weekday,02,"['02.44.00', '02.45.00']","[17, 19]",2
2023-10-17,Tuesday,weekday,02,"['02.55.00', '02.56.00', '02.57.00', '02.58.00', '02.59.00', '03.00.00']","[24, 22, 25, 22, 21, 20]",6
2023-10-17,Tuesday,weekday,03,"['03.21.00', '03.22.00']","[26, 25]",2
2023-10-17,Tuesday,weekday,03,"['03.41.00', '03.42.00']","[18, 19]",2
2023-10-17,Tuesday,weekday,03,"['03.49.00', '03.50.00', '03.51.00']","[21, 24, 26]",3
2023-10-17,Tuesday,weekday,04,"['04.05.00', '04.06.00', '04.07.00']","[24, 30, 29]",3
2023-10-17,Tuesday,weekday,04,"['04.09.00', '04.10.00', '04.11.00', '04.12.00', '04.13.00', '04.14.00', '04.15.00']","[26, 34, 30, 28, 22, 28, 25]",7
2023-10-17,Tuesday,weekday,04,"['04.17.00', '04.18.00']","[27, 25]",2
2023-10-17,Tuesday,weekday,04,"['04.21.00', '04.22.00']","[29, 22]",2
2023-10-17,Tuesday,weekday,04,"['04.27.00', '04.28.00', '04.29.00', '04.30.00', '04.31.00']","[23, 22, 23, 20, 24]",5
2023-10-17,Tuesday,weekday,04,"['04.33.00', '04.34.00']","[15, 25]",2
2023-10-17,Tuesday,weekday,04,"['04.38.00', '04.39.00', '04.40.00', '04.41.00', '04.42.00', '04.43.00', '04.44.00']","[34, 23, 23, 30, 19, 21, 26]",7
2023-10-17,Tuesday,weekday,04,"['04.51.00', '04.52.00']","[20, 24]",2
2023-10-17,Tuesday,weekday,05,"['05.28.00', '05.29.00']","[24, 23]",2
2023-10-17,Tuesday,weekday,05,"['05.43.00', '05.44.00']","[21, 21]",2
2023-10-17,Tuesday,weekday,06,"['06.18.00', '06.19.00']","[18, 17]",2
2023-10-17,Tuesday,weekday,06,"['06.29.00', '06.30.00']","[25, 19]",2
2023-10-17,Tuesday,weekday,06,"['06.48.00', '06.49.00']","[15, 22]",2
2023-10-17,Tuesday,weekday,06,"['06.53.00', '06.54.00', '06.55.00']","[26, 21, 25]",3
2023-10-17,Tuesday,weekday,07,"['07.17.00', '07.18.00']","[25, 28]",2
2023-10-17,Tuesday,weekday,07,"['07.21.00', '07.22.00', '07.23.00']","[25, 25, 25]",3
2023-10-17,Tuesday,weekday,07,"['07.28.00', '07.29.00', '07.30.00', '07.31.00', '07.32.00', '07.33.00']","[24, 28, 28, 30, 23, 26]",6
2023-10-17,Tuesday,weekday,07,"['07.57.00', '07.58.00', '07.59.00', '08.00.00']","[18, 28, 24, 21]",4
2023-10-17,Tuesday,weekday,08,"['08.02.00', '08.03.00', '08.04.00']","[19, 17, 30]",3
2023-10-17,Tuesday,weekday,08,"['08.07.00', '08.08.00']","[28, 28]",2
2023-10-17,Tuesday,weekday,08,"['08.10.00', '08.11.00']","[27, 17]",2
2023-10-17,Tuesday,weekday,08,"['08.21.00', '08.22.00']","[27, 18]",2
2023-10-17,Tuesday,weekday,08,"['08.24.00', '08.25.00']","[24, 27]",2
2023-10-17,Tuesday,weekday,08,"['08.29.00', '08.30.00', '08.31.00']","[21, 29, 29]",3
