id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,13,39.33845853305363,"1.36101, 103.98892","1.36131, 103.98873",weekday
2,00.01.00,19,483.2751064540395,"1.35694, 103.98866","1.36131, 103.98873",weekday
3,00.02.00,15,48.707132341192214,"1.36091, 103.98868","1.36132, 103.98852",weekday
4,00.03.00,9,65.18262301187274,"1.35923, 103.98892","1.35971, 103.98858",weekday
5,00.04.00,0,0,0,0,weekday
6,00.05.00,12,22.884300149424018,"1.36114, 103.98893","1.36127, 103.98877",weekday
7,00.06.00,13,28.725309124271917,"1.36114, 103.98893","1.36137, 103.98881",weekday
8,00.07.00,13,49.87058653137543,"1.36084, 103.98873","1.36129, 103.9887",weekday
9,00.08.00,8,23.44694584423314,"1.36106, 103.98884","1.36126, 103.98877",weekday
10,00.09.00,25,391.66136825669736,"1.35773, 103.98848","1.36126, 103.98877",weekday
11,00.10.00,23,442.536152562433,"1.35718, 103.98873","1.36118, 103.98886",weekday
12,00.11.00,18,191.5566116921071,"1.35945, 103.98877","1.36118, 103.98886",weekday
13,00.12.00,14,65.69576865199367,"1.3606675, 103.988609","1.36119, 103.98889",weekday
14,00.13.00,9,16.496290474109976,"1.3611, 103.98879","1.3612, 103.9889",weekday
15,00.14.00,23,550.9918366973858,"1.3563405, 103.987804666667","1.3612, 103.9889",weekday
16,00.15.00,8,32.293032539091435,"1.36098, 103.9888","1.36123, 103.98895",weekday
17,00.16.00,21,437.9109505080577,"1.35727, 103.98823","1.36119, 103.98879",weekday
18,00.17.00,9,63.09274046839365,"1.35817, 103.9887","1.3587, 103.98891",weekday
19,00.18.00,7,50.39248259511401,"1.35605, 103.98773","1.35648, 103.98788",weekday
20,00.19.00,8,38.22739653343218,"1.35642, 103.98788","1.35674, 103.98801",weekday
21,00.20.00,16,309.80752709525325,"1.35772116666667, 103.988472166667","1.36052, 103.9886",weekday
22,00.21.00,18,411.1682243669325,"1.35757, 103.98837","1.36125, 103.9889",weekday
23,00.22.00,0,0,0,0,weekday
24,00.23.00,9,43.16548207778008,"1.36089, 103.98871","1.36125, 103.98886",weekday
25,00.24.00,0,0,0,0,weekday
26,00.25.00,8,15.849901367012542,"1.36107, 103.98894","1.3612, 103.98888",weekday
27,00.26.00,11,31.20069649535129,"1.3611, 103.9889","1.36135, 103.98877",weekday
28,00.27.00,11,21.272855498442755,"1.36105, 103.98877","1.36124, 103.9888",weekday
29,00.28.00,12,26.598592205492086,"1.36101, 103.98873","1.36124, 103.9888",weekday
30,00.29.00,17,412.0032546497828,"1.35757, 103.98837","1.36125, 103.98895",weekday
31,00.30.00,12,44.57208149362722,"1.36092, 103.98872","1.36125, 103.98895",weekday
32,00.31.00,11,66.42281726677535,"1.36065, 103.98863","1.3612, 103.98887",weekday
33,00.32.00,7,55.012407392693376,"1.35886, 103.98895","1.35934, 103.98882",weekday
34,00.33.00,18,360.81072669725444,"1.3581, 103.9887","1.36136, 103.98884",weekday
35,00.34.00,24,485.6328178851907,"1.35711, 103.9882","1.36144, 103.98893",weekday
36,00.35.00,21,702.5359556058546,"1.35517, 103.98791","1.36144, 103.98893",weekday
37,00.36.00,22,637.0936461690104,"1.35556, 103.988","1.36125, 103.9889",weekday
38,00.37.00,9,26.747163871863968,"1.36102, 103.98879","1.36126, 103.98882",weekday
39,00.38.00,17,383.1420426797649,"1.35786, 103.98855","1.36131, 103.98887",weekday
40,00.39.00,15,139.96714963371068,"1.36014, 103.98839","1.36131, 103.98887",weekday
41,00.40.00,10,27.781284880326517,"1.36092, 103.98871","1.361171, 103.988699",weekday
42,00.41.00,19,240.75365521686146,"1.35919, 103.98891","1.3613615, 103.988752333333",weekday
43,00.42.00,11,27.498352015330376,"1.36114, 103.98864","1.3613615, 103.988752333333",weekday
44,00.43.00,16,581.090048987335,"1.35617, 103.98776","1.36135, 103.98864",weekday
45,00.44.00,20,568.6465321407472,"1.3562795, 103.987787166667","1.36135, 103.98864",weekday
46,00.45.00,0,0,0,0,weekday
47,00.46.00,8,33.293262524373844,"1.36108, 103.98881","1.36136, 103.98892",weekday
48,00.47.00,8,16.45017307832073,"1.35974, 103.9884","1.35988, 103.98845",weekday
49,00.48.00,9,16.58623537157301,"1.36121, 103.98884","1.36136, 103.98884",weekday
50,00.49.00,16,429.0202005881447,"1.35753, 103.98837","1.36139, 103.98876",weekday
51,00.50.00,13,34.99318635861279,"1.361102, 103.988890333333","1.36139, 103.98876",weekday
52,00.51.00,7,21.03868615344323,"1.36117, 103.98883","1.36136, 103.98884",weekday
53,00.52.00,8,35.04010535030732,"1.36105, 103.98877","1.36131, 103.98895",weekday
54,00.53.00,11,44.187266440355835,"1.36105, 103.98877","1.36142, 103.98892",weekday
55,00.54.00,11,60.0240320815162,"1.36092, 103.98871","1.36142, 103.98892",weekday
56,00.55.00,19,194.38061504273406,"1.35963, 103.98863","1.36136, 103.98894",weekday
57,00.56.00,14,42.018462894103514,"1.36096, 103.98873","1.36134, 103.98873",weekday
58,00.57.00,20,195.83144754063824,"1.35949, 103.98877","1.36126, 103.98883",weekday
59,00.58.00,18,50.392473317331664,"1.36093, 103.98873","1.36136, 103.98888",weekday
60,00.59.00,18,65.80592056366326,"1.36079, 103.98871","1.36136, 103.98888",weekday
61,01.00.00,16,48.32343441679566,"1.36094, 103.98876","1.36136, 103.98888",weekday
62,01.01.00,8,22.63425331923644,"1.36116, 103.98884","1.36135516666667, 103.988901333333",weekday
63,01.02.00,18,345.5747736997168,"1.35819, 103.98869","1.36131, 103.98887",weekday
64,01.03.00,14,36.039522490836085,"1.361, 103.98877","1.36131, 103.98887",weekday
65,01.04.00,18,596.4987969918101,"1.35602, 103.98782","1.36131, 103.98887",weekday
66,01.05.00,14,60.90776883872035,"1.36084, 103.98883","1.36139, 103.98886",weekday
67,01.06.00,33,564.2486804380771,"1.35637, 103.98795","1.36139, 103.98886",weekday
68,01.07.00,26,482.4748249850005,"1.35697716666667, 103.988103833333","1.36127, 103.98888",weekday
69,01.08.00,0,0,0,0,weekday
70,01.09.00,0,0,0,0,weekday
71,01.10.00,16,43.03713921506232,"1.36101, 103.98883","1.36138, 103.98895",weekday
72,01.11.00,20,198.0107134985707,"1.35961, 103.98868","1.36138, 103.98895",weekday
73,01.12.00,12,74.27185777851926,"1.36073, 103.98864","1.36133, 103.98894",weekday
74,01.13.00,14,245.47628114038076,"1.35902, 103.98895","1.36124, 103.98895",weekday
75,01.14.00,12,26.945551261621066,"1.36101, 103.98887","1.36124, 103.98895",weekday
76,01.15.00,8,33.11432737791952,"1.36113, 103.98867","1.36132, 103.9889",weekday
77,01.16.00,10,33.11432737791952,"1.36113, 103.98867","1.36132, 103.9889",weekday
78,01.17.00,10,29.93807604754476,"1.35969, 103.98863","1.35996, 103.98861",weekday
79,01.18.00,0,0,0,0,weekday
80,01.19.00,7,43.62905717942433,"1.36091626666667, 103.988757516667","1.36126, 103.98895",weekday
81,01.20.00,8,16.836061211535526,"1.36112, 103.98886","1.36123903333333, 103.988954333333",weekday
82,01.21.00,16,322.2056856858444,"1.35833, 103.98876","1.36124, 103.98861",weekday
83,01.22.00,23,194.6150088830233,"1.35951, 103.98876","1.36127, 103.98877",weekday
84,01.23.00,11,61.58278658511635,"1.36073, 103.98873","1.36126, 103.9889",weekday
85,01.24.00,13,34.65157991792603,"1.36096, 103.98881","1.36126, 103.9889",weekday
86,01.25.00,17,435.11900136235596,"1.35732, 103.98823","1.36121, 103.98882",weekday
87,01.26.00,20,435.11900136235596,"1.35732, 103.98823","1.36121, 103.98882",weekday
88,01.27.00,36,483.6408819326384,"1.3569, 103.98808","1.36121, 103.98882",weekday
89,01.28.00,30,441.19468502543435,"1.35726, 103.98823","1.36121, 103.98879",weekday
90,01.29.00,16,50.91313014780739,"1.36085, 103.98879","1.36131, 103.98877",weekday
91,01.30.00,13,26.78707657677907,"1.3611, 103.98889","1.36131, 103.98877",weekday
92,01.31.00,14,25.22625330752476,"1.36109, 103.98883","1.36131, 103.98877",weekday
93,01.32.00,24,108.46027202984318,"1.36035, 103.98857","1.36131, 103.98877",weekday
94,01.33.00,18,57.560060460261695,"1.36078, 103.98864","1.36123, 103.9889",weekday
95,01.34.00,21,497.87183420572455,"1.35681, 103.98803","1.36124, 103.98883",weekday
96,01.35.00,24,371.5542940880312,"1.35789, 103.98857","1.36124, 103.98883",weekday
97,01.36.00,20,465.2718753160737,"1.35724, 103.9881","1.36137, 103.9889",weekday
98,01.37.00,21,228.89275154174442,"1.35918, 103.98895","1.36125, 103.98894",weekday
99,01.38.00,16,37.23175475407962,"1.36096, 103.98877","1.36125, 103.98894",weekday
100,01.39.00,17,65.35856795266955,"1.36071, 103.98864","1.36124, 103.9889",weekday
101,01.40.00,9,22.22670453063258,"1.36098, 103.9888","1.36118, 103.98882",weekday
102,01.41.00,15,186.71359334085702,"1.35952778333333, 103.988714583333","1.36121, 103.98886",weekday
103,01.42.00,16,46.131090307317834,"1.36087, 103.98872","1.36125733333333, 103.988874",weekday
