date,day_of_week,day_type,hour,minutes,taxi_count,sum
2023-08-14,Monday,weekday,00,"['00.30.00', '00.31.00', '00.32.00', '00.33.00']","[21, 25, 20, 25]",4
2023-08-14,Monday,weekday,01,"['01.55.00', '01.56.00']","[24, 28]",2
2023-08-14,Monday,weekday,02,"['02.03.00', '02.04.00', '02.05.00']","[24, 26, 28]",3
2023-08-14,Monday,weekday,02,"['02.07.00', '02.08.00', '02.09.00', '02.10.00']","[27, 40, 35, 32]",4
2023-08-14,Monday,weekday,02,"['02.12.00', '02.13.00', '02.14.00']","[31, 21, 27]",3
2023-08-14,Monday,weekday,02,"['02.17.00', '02.18.00', '02.19.00', '02.20.00', '02.21.00', '02.22.00', '02.23.00', '02.24.00', '02.25.00', '02.26.00', '02.27.00', '02.28.00', '02.29.00']","[25, 33, 34, 37, 28, 29, 32, 42, 26, 32, 29, 26, 31]",13
2023-08-14,Monday,weekday,02,"['02.31.00', '02.32.00', '02.33.00', '02.34.00', '02.35.00', '02.36.00', '02.37.00', '02.38.00']","[32, 23, 33, 34, 35, 26, 31, 28]",8
2023-08-14,Monday,weekday,02,"['02.59.00', '03.00.00', '03.01.00', '03.02.00', '03.03.00', '03.04.00', '03.05.00', '03.06.00']","[28, 29, 24, 30, 30, 30, 32, 24]",8
2023-08-14,Monday,weekday,03,"['03.08.00', '03.09.00', '03.10.00', '03.11.00']","[29, 32, 30, 24]",4
2023-08-14,Monday,weekday,03,"['03.17.00', '03.18.00']","[33, 31]",2
2023-08-14,Monday,weekday,03,"['03.41.00', '03.42.00', '03.43.00', '03.44.00', '03.45.00', '03.46.00', '03.47.00', '03.48.00', '03.49.00', '03.50.00']","[32, 34, 22, 20, 24, 39, 26, 30, 24, 32]",10
2023-08-14,Monday,weekday,04,"['04.06.00', '04.07.00', '04.08.00']","[24, 19, 23]",3
2023-08-14,Monday,weekday,04,"['04.18.00', '04.19.00']","[28, 24]",2
2023-08-14,Monday,weekday,04,"['04.22.00', '04.23.00', '04.24.00']","[28, 28, 26]",3
2023-08-14,Monday,weekday,04,"['04.27.00', '04.28.00']","[28, 29]",2
2023-08-14,Monday,weekday,04,"['04.47.00', '04.48.00', '04.49.00']","[23, 24, 22]",3
2023-08-14,Monday,weekday,05,"['05.27.00', '05.28.00', '05.29.00', '05.30.00']","[20, 22, 22, 24]",4
2023-08-14,Monday,weekday,06,"['06.40.00', '06.41.00']","[23, 20]",2
2023-08-14,Monday,weekday,07,"['07.37.00', '07.38.00']","[16, 21]",2
2023-08-14,Monday,weekday,07,"['07.44.00', '07.45.00']","[23, 25]",2
2023-08-14,Monday,weekday,07,"['07.51.00', '07.52.00']","[31, 29]",2
2023-08-14,Monday,weekday,07,"['07.56.00', '07.57.00', '07.58.00']","[33, 32, 33]",3
2023-08-14,Monday,weekday,08,"['08.00.00', '08.01.00', '08.02.00', '08.03.00', '08.04.00', '08.05.00', '08.06.00']","[43, 33, 38, 49, 44, 46, 29]",7
2023-08-14,Monday,weekday,08,"['08.11.00', '08.12.00']","[25, 35]",2
2023-08-14,Monday,weekday,08,"['08.14.00', '08.15.00', '08.16.00', '08.17.00', '08.18.00', '08.19.00']","[28, 39, 40, 38, 15, 31]",6
2023-08-14,Monday,weekday,08,"['08.25.00', '08.26.00']","[28, 28]",2
2023-08-14,Monday,weekday,08,"['08.40.00', '08.41.00']","[22, 18]",2
2023-08-14,Monday,weekday,10,"['10.27.00', '10.28.00', '10.29.00']","[18, 20, 19]",3
2023-08-14,Monday,weekday,10,"['10.33.00', '10.34.00']","[20, 18]",2
2023-08-14,Monday,weekday,10,"['10.36.00', '10.37.00', '10.38.00']","[23, 27, 26]",3
2023-08-14,Monday,weekday,10,"['10.42.00', '10.43.00']","[17, 22]",2
2023-08-14,Monday,weekday,11,"['11.49.00', '11.50.00']","[26, 26]",2
2023-08-14,Monday,weekday,12,"['12.21.00', '12.22.00', '12.23.00', '12.24.00']","[28, 26, 20, 23]",4
2023-08-14,Monday,weekday,12,"['12.26.00', '12.27.00']","[22, 20]",2
2023-08-14,Monday,weekday,13,"['13.27.00', '13.28.00', '13.29.00']","[22, 19, 25]",3
2023-08-14,Monday,weekday,13,"['13.49.00', '13.50.00']","[19, 19]",2
2023-08-14,Monday,weekday,13,"['13.53.00', '13.54.00']","[27, 21]",2
2023-08-14,Monday,weekday,14,"['14.36.00', '14.37.00']","[21, 21]",2
2023-08-14,Monday,weekday,15,"['15.06.00', '15.07.00', '15.08.00', '15.09.00']","[20, 22, 23, 22]",4
2023-08-14,Monday,weekday,18,"['18.35.00', '18.36.00']","[23, 21]",2
2023-08-14,Monday,weekday,19,"['19.33.00', '19.34.00']","[24, 29]",2
2023-08-14,Monday,weekday,19,"['19.44.00', '19.45.00']","[25, 25]",2
2023-08-14,Monday,weekday,19,"['19.50.00', '19.51.00', '19.52.00']","[30, 33, 29]",3
2023-08-14,Monday,weekday,19,"['19.54.00', '19.55.00', '19.56.00', '19.57.00', '19.58.00', '19.59.00', '20.00.00']","[33, 32, 24, 43, 33, 42, 31]",7
2023-08-14,Monday,weekday,20,"['20.05.00', '20.06.00']","[39, 38]",2
2023-08-14,Monday,weekday,20,"['20.15.00', '20.16.00', '20.17.00']","[35, 27, 22]",3
2023-08-14,Monday,weekday,22,"['22.20.00', '22.21.00']","[22, 18]",2
2023-08-14,Monday,weekday,22,"['22.33.00', '22.34.00']","[23, 37]",2
2023-08-14,Monday,weekday,22,"['22.37.00', '22.38.00', '22.39.00', '22.40.00', '22.41.00', '22.42.00', '22.43.00', '22.44.00']","[31, 35, 18, 37, 24, 26, 18, 28]",8
2023-08-14,Monday,weekday,22,"['22.46.00', '22.47.00']","[30, 23]",2
2023-08-14,Monday,weekday,22,"['22.49.00', '22.50.00', '22.51.00', '22.52.00']","[23, 21, 20, 23]",4
2023-08-14,Monday,weekday,22,"['22.54.00', '22.55.00', '22.56.00']","[34, 37, 41]",3
2023-08-14,Monday,weekday,22,"['22.58.00', '22.59.00']","[42, 42]",2
2023-08-14,Monday,weekday,23,"['23.48.00', '23.49.00']","[29, 20]",2
2023-09-11,Monday,weekday,00,"['00.03.00', '00.04.00', '00.05.00']","[32, 31, 25]",3
2023-09-11,Monday,weekday,00,"['00.13.00', '00.14.00', '00.15.00']","[33, 31, 27]",3
2023-09-11,Monday,weekday,00,"['00.22.00', '00.23.00']","[35, 36]",2
2023-09-11,Monday,weekday,00,"['00.29.00', '00.30.00']","[32, 26]",2
2023-09-11,Monday,weekday,00,"['00.38.00', '00.39.00', '00.40.00', '00.41.00']","[32, 21, 17, 27]",4
2023-09-11,Monday,weekday,00,"['00.53.00', '00.54.00', '00.55.00', '00.56.00', '00.57.00']","[33, 35, 31, 19, 20]",5
2023-09-11,Monday,weekday,02,"['02.37.00', '02.38.00']","[18, 15]",2
2023-09-11,Monday,weekday,04,"['04.14.00', '04.15.00']","[29, 30]",2
2023-09-11,Monday,weekday,04,"['04.17.00', '04.18.00']","[25, 26]",2
2023-09-11,Monday,weekday,04,"['04.22.00', '04.23.00', '04.24.00', '04.25.00']","[35, 46, 37, 42]",4
2023-09-11,Monday,weekday,04,"['04.28.00', '04.29.00', '04.30.00', '04.31.00', '04.32.00', '04.33.00', '04.34.00', '04.35.00', '04.36.00', '04.37.00', '04.38.00']","[25, 30, 28, 34, 32, 36, 34, 31, 29, 25, 28]",11
2023-09-11,Monday,weekday,04,"['04.51.00', '04.52.00']","[24, 21]",2
2023-09-11,Monday,weekday,04,"['04.56.00', '04.57.00']","[22, 24]",2
2023-09-11,Monday,weekday,05,"['05.04.00', '05.05.00', '05.06.00', '05.07.00']","[24, 23, 21, 16]",4
2023-09-11,Monday,weekday,05,"['05.30.00', '05.31.00', '05.32.00', '05.33.00', '05.34.00', '05.35.00', '05.36.00', '05.37.00']","[24, 24, 27, 25, 27, 23, 25, 18]",8
2023-09-11,Monday,weekday,06,"['06.04.00', '06.05.00', '06.06.00', '06.07.00', '06.08.00', '06.09.00', '06.10.00', '06.11.00', '06.12.00', '06.13.00', '06.14.00', '06.15.00', '06.16.00']","[33, 33, 39, 43, 37, 34, 45, 42, 32, 40, 46, 40, 39]",13
2023-09-11,Monday,weekday,06,"['06.22.00', '06.23.00', '06.24.00', '06.25.00', '06.26.00', '06.27.00', '06.28.00', '06.29.00', '06.30.00', '06.31.00', '06.32.00', '06.33.00', '06.34.00', '06.35.00', '06.36.00', '06.37.00', '06.38.00', '06.39.00']","[19, 21, 46, 32, 26, 29, 35, 44, 36, 38, 19, 30, 37, 31, 28, 22, 39, 27]",18
2023-09-11,Monday,weekday,06,"['06.41.00', '06.42.00', '06.43.00', '06.44.00', '06.45.00', '06.46.00']","[32, 42, 31, 23, 26, 17]",6
2023-09-11,Monday,weekday,06,"['06.48.00', '06.49.00']","[16, 19]",2
2023-09-11,Monday,weekday,06,"['06.58.00', '06.59.00', '07.00.00']","[29, 45, 36]",3
2023-09-11,Monday,weekday,07,"['07.05.00', '07.06.00']","[33, 36]",2
2023-09-11,Monday,weekday,07,"['07.08.00', '07.09.00', '07.10.00']","[32, 17, 20]",3
2023-09-11,Monday,weekday,07,"['07.12.00', '07.13.00', '07.14.00', '07.15.00', '07.16.00', '07.17.00', '07.18.00', '07.19.00', '07.20.00', '07.21.00', '07.22.00', '07.23.00', '07.24.00', '07.25.00']","[22, 36, 35, 29, 24, 25, 31, 27, 25, 37, 24, 26, 44, 34]",14
2023-09-11,Monday,weekday,08,"['08.44.00', '08.45.00', '08.46.00']","[31, 30, 27]",3
2023-09-11,Monday,weekday,08,"['08.48.00', '08.49.00', '08.50.00', '08.51.00']","[31, 29, 25, 27]",4
2023-09-11,Monday,weekday,08,"['08.57.00', '08.58.00', '08.59.00']","[22, 26, 27]",3
2023-09-11,Monday,weekday,11,"['11.09.00', '11.10.00']","[23, 23]",2
2023-09-11,Monday,weekday,11,"['11.16.00', '11.17.00']","[30, 25]",2
2023-09-11,Monday,weekday,14,"['14.59.00', '15.00.00']","[20, 21]",2
2023-09-11,Monday,weekday,15,"['15.02.00', '15.03.00']","[21, 27]",2
2023-09-11,Monday,weekday,15,"['15.21.00', '15.22.00']","[27, 36]",2
2023-09-11,Monday,weekday,15,"['15.24.00', '15.25.00']","[35, 38]",2
2023-09-11,Monday,weekday,15,"['15.29.00', '15.30.00']","[29, 20]",2
2023-09-11,Monday,weekday,15,"['15.50.00', '15.51.00']","[25, 27]",2
2023-09-11,Monday,weekday,15,"['15.53.00', '15.54.00']","[22, 28]",2
2023-09-11,Monday,weekday,18,"['18.12.00', '18.13.00']","[14, 14]",2
2023-09-11,Monday,weekday,18,"['18.41.00', '18.42.00']","[27, 24]",2
2023-09-11,Monday,weekday,18,"['18.46.00', '18.47.00']","[16, 19]",2
2023-09-11,Monday,weekday,19,"['19.13.00', '19.14.00', '19.15.00', '19.16.00']","[18, 22, 17, 17]",4
2023-09-11,Monday,weekday,19,"['19.39.00', '19.40.00']","[22, 23]",2
2023-09-11,Monday,weekday,19,"['19.43.00', '19.44.00']","[33, 26]",2
2023-09-11,Monday,weekday,19,"['19.50.00', '19.51.00', '19.52.00', '19.53.00', '19.54.00', '19.55.00', '19.56.00', '19.57.00', '19.58.00', '19.59.00', '20.00.00']","[36, 28, 31, 28, 37, 39, 46, 21, 38, 33, 39]",11
2023-09-11,Monday,weekday,20,"['20.02.00', '20.03.00', '20.04.00', '20.05.00', '20.06.00']","[35, 42, 24, 28, 47]",5
2023-09-11,Monday,weekday,20,"['20.09.00', '20.10.00']","[24, 25]",2
2023-09-11,Monday,weekday,20,"['20.33.00', '20.34.00']","[24, 23]",2
2023-09-11,Monday,weekday,20,"['20.59.00', '21.00.00', '21.01.00', '21.02.00', '21.03.00', '21.04.00', '21.05.00']","[24, 30, 29, 31, 41, 34, 31]",7
2023-09-11,Monday,weekday,21,"['21.07.00', '21.08.00', '21.09.00', '21.10.00', '21.11.00']","[30, 22, 37, 24, 32]",5
2023-09-11,Monday,weekday,21,"['21.13.00', '21.14.00', '21.15.00', '21.16.00', '21.17.00', '21.18.00', '21.19.00', '21.20.00', '21.21.00', '21.22.00', '21.23.00', '21.24.00', '21.25.00', '21.26.00', '21.27.00', '21.28.00', '21.29.00', '21.30.00']","[29, 29, 34, 15, 30, 48, 51, 46, 50, 62, 54, 41, 50, 52, 50, 36, 44, 54]",18
2023-09-11,Monday,weekday,21,"['21.32.00', '21.33.00', '21.34.00', '21.35.00', '21.36.00', '21.37.00', '21.38.00', '21.39.00', '21.40.00', '21.41.00', '21.42.00', '21.43.00']","[57, 20, 42, 41, 42, 39, 31, 32, 33, 30, 29, 28]",12
2023-09-11,Monday,weekday,21,"['21.45.00', '21.46.00', '21.47.00', '21.48.00']","[28, 32, 39, 32]",4
2023-09-11,Monday,weekday,21,"['21.50.00', '21.51.00', '21.52.00', '21.53.00', '21.54.00', '21.55.00']","[21, 46, 38, 30, 30, 32]",6
2023-09-11,Monday,weekday,21,"['21.57.00', '21.58.00', '21.59.00', '22.00.00', '22.01.00', '22.02.00', '22.03.00']","[39, 26, 23, 33, 32, 29, 27]",7
2023-09-11,Monday,weekday,22,"['22.05.00', '22.06.00', '22.07.00', '22.08.00', '22.09.00', '22.10.00']","[35, 38, 30, 21, 22, 41]",6
2023-09-11,Monday,weekday,22,"['22.13.00', '22.14.00', '22.15.00']","[31, 30, 24]",3
2023-09-11,Monday,weekday,22,"['22.17.00', '22.18.00', '22.19.00', '22.20.00', '22.21.00', '22.22.00']","[29, 32, 38, 36, 28, 28]",6
2023-09-11,Monday,weekday,22,"['22.29.00', '22.30.00']","[26, 31]",2
2023-09-11,Monday,weekday,22,"['22.32.00', '22.33.00', '22.34.00']","[15, 25, 30]",3
2023-09-11,Monday,weekday,22,"['22.37.00', '22.38.00']","[27, 26]",2
2023-09-11,Monday,weekday,22,"['22.47.00', '22.48.00', '22.49.00', '22.50.00', '22.51.00']","[21, 20, 29, 26, 24]",5
2023-09-11,Monday,weekday,23,"['23.01.00', '23.02.00']","[27, 25]",2
2023-09-11,Monday,weekday,23,"['23.33.00', '23.34.00']","[21, 24]",2
2023-11-20,Monday,weekday,00,"['00.00.00', '00.01.00', '00.02.00', '00.03.00', '00.04.00', '00.05.00', '00.06.00']","[22, 25, 33, 25, 30, 23, 33]",7
2023-11-20,Monday,weekday,00,"['00.09.00', '00.10.00']","[26, 19]",2
2023-11-20,Monday,weekday,00,"['00.56.00', '00.57.00']","[18, 18]",2
2023-11-20,Monday,weekday,02,"['02.11.00', '02.12.00', '02.13.00', '02.14.00', '02.15.00', '02.16.00']","[22, 24, 24, 26, 24, 21]",6
2023-11-20,Monday,weekday,02,"['02.26.00', '02.27.00', '02.28.00', '02.29.00', '02.30.00', '02.31.00', '02.32.00', '02.33.00', '02.34.00', '02.35.00', '02.36.00', '02.37.00', '02.38.00']","[22, 25, 23, 22, 22, 24, 25, 25, 24, 26, 24, 25, 26]",13
2023-11-20,Monday,weekday,02,"['02.45.00', '02.46.00', '02.47.00', '02.48.00', '02.49.00', '02.50.00', '02.51.00']","[27, 26, 26, 27, 28, 28, 30]",7
2023-11-20,Monday,weekday,02,"['02.53.00', '02.54.00', '02.55.00', '02.56.00']","[26, 27, 27, 27]",4
2023-11-20,Monday,weekday,02,"['02.58.00', '02.59.00', '03.00.00', '03.01.00', '03.02.00', '03.03.00', '03.04.00', '03.05.00', '03.06.00', '03.07.00', '03.08.00']","[30, 30, 29, 28, 31, 31, 32, 33, 30, 30, 28]",11
2023-11-20,Monday,weekday,03,"['03.16.00', '03.17.00', '03.18.00']","[28, 25, 25]",3
2023-11-20,Monday,weekday,03,"['03.21.00', '03.22.00', '03.23.00']","[25, 27, 28]",3
2023-11-20,Monday,weekday,03,"['03.25.00', '03.26.00']","[21, 32]",2
2023-11-20,Monday,weekday,03,"['03.41.00', '03.42.00']","[23, 26]",2
2023-11-20,Monday,weekday,04,"['04.02.00', '04.03.00', '04.04.00', '04.05.00']","[23, 22, 19, 27]",4
2023-11-20,Monday,weekday,04,"['04.51.00', '04.52.00']","[23, 22]",2
2023-11-20,Monday,weekday,05,"['05.29.00', '05.30.00', '05.31.00', '05.32.00', '05.33.00']","[25, 28, 24, 25, 30]",5
2023-11-20,Monday,weekday,05,"['05.35.00', '05.36.00', '05.37.00', '05.38.00', '05.39.00', '05.40.00', '05.41.00', '05.42.00', '05.43.00', '05.44.00', '05.45.00', '05.46.00', '05.47.00', '05.48.00']","[27, 31, 30, 33, 30, 34, 37, 35, 26, 35, 28, 29, 29, 40]",14
2023-11-20,Monday,weekday,05,"['05.50.00', '05.51.00', '05.52.00', '05.53.00', '05.54.00', '05.55.00', '05.56.00', '05.57.00', '05.58.00', '05.59.00']","[38, 22, 31, 28, 38, 25, 29, 29, 32, 26]",10
2023-11-20,Monday,weekday,06,"['06.01.00', '06.02.00']","[30, 28]",2
2023-11-20,Monday,weekday,06,"['06.08.00', '06.09.00']","[26, 28]",2
2023-11-20,Monday,weekday,06,"['06.23.00', '06.24.00', '06.25.00']","[19, 19, 26]",3
2023-11-20,Monday,weekday,06,"['06.48.00', '06.49.00', '06.50.00', '06.51.00', '06.52.00', '06.53.00', '06.54.00', '06.55.00', '06.56.00', '06.57.00', '06.58.00', '06.59.00', '07.00.00', '07.01.00', '07.02.00', '07.03.00']","[31, 28, 36, 29, 31, 25, 30, 31, 42, 31, 30, 30, 42, 34, 29, 29]",16
2023-11-20,Monday,weekday,07,"['07.05.00', '07.06.00', '07.07.00', '07.08.00', '07.09.00']","[27, 27, 49, 48, 33]",5
2023-11-20,Monday,weekday,07,"['07.11.00', '07.12.00', '07.13.00', '07.14.00', '07.15.00', '07.16.00', '07.17.00', '07.18.00']","[32, 33, 38, 37, 44, 48, 39, 34]",8
2023-11-20,Monday,weekday,07,"['07.20.00', '07.21.00', '07.22.00', '07.23.00', '07.24.00', '07.25.00', '07.26.00']","[31, 39, 27, 25, 40, 44, 29]",7
2023-11-20,Monday,weekday,07,"['07.28.00', '07.29.00', '07.30.00']","[19, 20, 24]",3
2023-11-20,Monday,weekday,07,"['07.38.00', '07.39.00']","[29, 26]",2
2023-11-20,Monday,weekday,09,"['09.22.00', '09.23.00']","[23, 21]",2
2023-11-20,Monday,weekday,10,"['10.03.00', '10.04.00']","[17, 16]",2
2023-11-20,Monday,weekday,11,"['11.15.00', '11.16.00', '11.17.00']","[19, 15, 17]",3
2023-11-20,Monday,weekday,12,"['12.01.00', '12.02.00', '12.03.00', '12.04.00']","[22, 25, 24, 22]",4
2023-11-20,Monday,weekday,12,"['12.13.00', '12.14.00', '12.15.00']","[22, 23, 20]",3
2023-11-20,Monday,weekday,12,"['12.34.00', '12.35.00']","[30, 26]",2
2023-11-20,Monday,weekday,12,"['12.39.00', '12.40.00']","[30, 31]",2
2023-11-20,Monday,weekday,12,"['12.44.00', '12.45.00', '12.46.00', '12.47.00']","[27, 28, 43, 36]",4
2023-11-20,Monday,weekday,12,"['12.49.00', '12.50.00', '12.51.00', '12.52.00', '12.53.00', '12.54.00', '12.55.00', '12.56.00', '12.57.00']","[26, 25, 32, 31, 28, 25, 26, 25, 44]",9
2023-11-20,Monday,weekday,12,"['12.59.00', '13.00.00']","[25, 26]",2
2023-11-20,Monday,weekday,13,"['13.04.00', '13.05.00']","[25, 23]",2
2023-11-20,Monday,weekday,13,"['13.09.00', '13.10.00', '13.11.00']","[19, 21, 22]",3
2023-11-20,Monday,weekday,13,"['13.37.00', '13.38.00']","[26, 18]",2
2023-11-20,Monday,weekday,13,"['13.41.00', '13.42.00', '13.43.00']","[30, 22, 32]",3
2023-11-20,Monday,weekday,13,"['13.45.00', '13.46.00', '13.47.00', '13.48.00']","[25, 28, 36, 31]",4
2023-11-20,Monday,weekday,13,"['13.51.00', '13.52.00']","[23, 26]",2
2023-11-20,Monday,weekday,13,"['13.56.00', '13.57.00']","[34, 35]",2
2023-11-20,Monday,weekday,13,"['13.59.00', '14.00.00', '14.01.00', '14.02.00', '14.03.00', '14.04.00', '14.05.00', '14.06.00', '14.07.00', '14.08.00', '14.09.00', '14.10.00']","[27, 19, 23, 30, 30, 24, 33, 24, 30, 28, 28, 30]",12
2023-11-20,Monday,weekday,14,"['14.15.00', '14.16.00', '14.17.00', '14.18.00', '14.19.00', '14.20.00', '14.21.00']","[15, 24, 34, 33, 33, 34, 33]",7
2023-11-20,Monday,weekday,15,"['15.00.00', '15.01.00', '15.02.00']","[23, 23, 25]",3
2023-11-20,Monday,weekday,15,"['15.04.00', '15.05.00', '15.06.00', '15.07.00', '15.08.00']","[21, 22, 21, 24, 26]",5
2023-11-20,Monday,weekday,15,"['15.14.00', '15.15.00', '15.16.00']","[24, 28, 21]",3
2023-11-20,Monday,weekday,15,"['15.18.00', '15.19.00']","[21, 25]",2
2023-11-20,Monday,weekday,15,"['15.22.00', '15.23.00']","[29, 31]",2
2023-11-20,Monday,weekday,15,"['15.30.00', '15.31.00']","[34, 41]",2
2023-11-20,Monday,weekday,15,"['15.33.00', '15.34.00', '15.35.00']","[20, 26, 26]",3
2023-11-20,Monday,weekday,15,"['15.47.00', '15.48.00', '15.49.00']","[20, 23, 34]",3
2023-11-20,Monday,weekday,17,"['17.09.00', '17.10.00', '17.11.00']","[16, 23, 28]",3
2023-11-20,Monday,weekday,17,"['17.58.00', '17.59.00', '18.00.00', '18.01.00', '18.02.00', '18.03.00', '18.04.00', '18.05.00', '18.06.00']","[20, 23, 29, 18, 36, 32, 36, 28, 31]",9
2023-11-20,Monday,weekday,18,"['18.09.00', '18.10.00', '18.11.00', '18.12.00', '18.13.00']","[33, 31, 24, 32, 33]",5
2023-11-20,Monday,weekday,18,"['18.17.00', '18.18.00']","[25, 35]",2
2023-11-20,Monday,weekday,18,"['18.22.00', '18.23.00', '18.24.00', '18.25.00']","[25, 26, 24, 23]",4
2023-11-20,Monday,weekday,18,"['18.27.00', '18.28.00', '18.29.00', '18.30.00']","[30, 30, 28, 24]",4
2023-11-20,Monday,weekday,18,"['18.33.00', '18.34.00']","[20, 24]",2
2023-11-20,Monday,weekday,18,"['18.47.00', '18.48.00']","[15, 16]",2
2023-11-20,Monday,weekday,19,"['19.00.00', '19.01.00', '19.02.00', '19.03.00']","[18, 19, 20, 22]",4
2023-11-20,Monday,weekday,19,"['19.06.00', '19.07.00']","[25, 33]",2
2023-11-20,Monday,weekday,19,"['19.09.00', '19.10.00', '19.11.00']","[19, 21, 33]",3
2023-11-20,Monday,weekday,19,"['19.18.00', '19.19.00']","[17, 22]",2
2023-11-20,Monday,weekday,19,"['19.22.00', '19.23.00', '19.24.00', '19.25.00', '19.26.00', '19.27.00', '19.28.00', '19.29.00', '19.30.00', '19.31.00', '19.32.00', '19.33.00', '19.34.00']","[38, 36, 28, 30, 42, 38, 26, 25, 28, 24, 32, 37, 31]",13
2023-11-20,Monday,weekday,19,"['19.36.00', '19.37.00', '19.38.00', '19.39.00']","[39, 37, 31, 40]",4
2023-11-20,Monday,weekday,19,"['19.44.00', '19.45.00', '19.46.00']","[36, 19, 28]",3
2023-11-20,Monday,weekday,19,"['19.59.00', '20.00.00']","[21, 23]",2
2023-11-20,Monday,weekday,20,"['20.06.00', '20.07.00']","[26, 22]",2
2023-11-20,Monday,weekday,20,"['20.19.00', '20.20.00']","[22, 34]",2
2023-11-20,Monday,weekday,20,"['20.22.00', '20.23.00', '20.24.00']","[19, 28, 16]",3
2023-11-20,Monday,weekday,21,"['21.09.00', '21.10.00', '21.11.00']","[25, 29, 20]",3
2023-11-20,Monday,weekday,21,"['21.13.00', '21.14.00', '21.15.00']","[34, 23, 39]",3
2023-11-20,Monday,weekday,21,"['21.17.00', '21.18.00', '21.19.00']","[31, 31, 42]",3
2023-11-20,Monday,weekday,21,"['21.21.00', '21.22.00']","[30, 40]",2
2023-11-20,Monday,weekday,21,"['21.26.00', '21.27.00']","[33, 24]",2
2023-11-20,Monday,weekday,21,"['21.36.00', '21.37.00', '21.38.00', '21.39.00', '21.40.00']","[27, 35, 22, 42, 30]",5
2023-11-20,Monday,weekday,21,"['21.42.00', '21.43.00', '21.44.00', '21.45.00', '21.46.00', '21.47.00']","[32, 23, 29, 32, 28, 20]",6
2023-11-20,Monday,weekday,22,"['22.09.00', '22.10.00', '22.11.00', '22.12.00']","[18, 24, 30, 16]",4
2023-11-20,Monday,weekday,22,"['22.14.00', '22.15.00']","[27, 33]",2
2023-11-20,Monday,weekday,22,"['22.23.00', '22.24.00', '22.25.00', '22.26.00']","[26, 26, 33, 26]",4
2023-11-20,Monday,weekday,22,"['22.28.00', '22.29.00', '22.30.00', '22.31.00']","[29, 18, 23, 21]",4
2023-11-20,Monday,weekday,22,"['22.35.00', '22.36.00']","[17, 26]",2
2023-11-20,Monday,weekday,22,"['22.38.00', '22.39.00', '22.40.00', '22.41.00']","[23, 21, 27, 26]",4
2023-11-20,Monday,weekday,22,"['22.48.00', '22.49.00', '22.50.00']","[23, 27, 33]",3
2023-11-20,Monday,weekday,22,"['22.52.00', '22.53.00']","[18, 15]",2
2023-11-20,Monday,weekday,22,"['22.58.00', '22.59.00', '23.00.00', '23.01.00', '23.02.00', '23.03.00', '23.04.00']","[27, 20, 32, 28, 33, 28, 25]",7
2023-11-20,Monday,weekday,23,"['23.11.00', '23.12.00']","[16, 22]",2
2023-11-20,Monday,weekday,23,"['23.50.00', '23.51.00']","[27, 28]",2
2023-12-18,Monday,weekday,00,"['00.02.00', '00.03.00']","[23, 29]",2
2023-12-18,Monday,weekday,00,"['00.37.00', '00.38.00', '00.39.00', '00.40.00']","[19, 26, 28, 26]",4
2023-12-18,Monday,weekday,00,"['00.42.00', '00.43.00', '00.44.00']","[29, 33, 28]",3
2023-12-18,Monday,weekday,00,"['00.51.00', '00.52.00']","[16, 15]",2
2023-12-18,Monday,weekday,01,"['01.01.00', '01.02.00', '01.03.00']","[31, 23, 24]",3
2023-12-18,Monday,weekday,01,"['01.05.00', '01.06.00']","[25, 30]",2
2023-12-18,Monday,weekday,01,"['01.08.00', '01.09.00']","[23, 28]",2
2023-12-18,Monday,weekday,01,"['01.15.00', '01.16.00']","[17, 23]",2
2023-12-18,Monday,weekday,01,"['01.18.00', '01.19.00', '01.20.00']","[34, 29, 15]",3
2023-12-18,Monday,weekday,01,"['01.23.00', '01.24.00']","[21, 15]",2
2023-12-18,Monday,weekday,01,"['01.27.00', '01.28.00']","[23, 20]",2
2023-12-18,Monday,weekday,01,"['01.30.00', '01.31.00', '01.32.00']","[20, 26, 21]",3
2023-12-18,Monday,weekday,01,"['01.40.00', '01.41.00']","[29, 21]",2
2023-12-18,Monday,weekday,01,"['01.51.00', '01.52.00', '01.53.00', '01.54.00']","[19, 23, 28, 24]",4
2023-12-18,Monday,weekday,02,"['02.47.00', '02.48.00', '02.49.00', '02.50.00', '02.51.00', '02.52.00', '02.53.00', '02.54.00']","[27, 25, 26, 25, 25, 28, 33, 28]",8
2023-12-18,Monday,weekday,02,"['02.56.00', '02.57.00', '02.58.00', '02.59.00', '03.00.00', '03.01.00']","[35, 34, 34, 34, 32, 33]",6
2023-12-18,Monday,weekday,03,"['03.07.00', '03.08.00', '03.09.00', '03.10.00', '03.11.00', '03.12.00', '03.13.00', '03.14.00', '03.15.00']","[25, 25, 23, 33, 41, 28, 35, 33, 32]",9
2023-12-18,Monday,weekday,03,"['03.36.00', '03.37.00']","[18, 22]",2
2023-12-18,Monday,weekday,03,"['03.42.00', '03.43.00']","[20, 22]",2
2023-12-18,Monday,weekday,05,"['05.01.00', '05.02.00']","[28, 34]",2
2023-12-18,Monday,weekday,05,"['05.17.00', '05.18.00']","[22, 23]",2
2023-12-18,Monday,weekday,05,"['05.20.00', '05.21.00']","[23, 22]",2
