date,day_of_week,day_type,hour,minutes,taxi_count,sum
2024-01-01,Monday,holiday,07,"['07.43.00', '07.44.00']","[20, 14]",2
2024-01-01,Monday,holiday,07,"['07.48.00', '07.49.00']","[30, 29]",2
2024-01-01,Monday,holiday,07,"['07.54.00', '07.55.00']","[18, 32]",2
2024-01-01,Monday,holiday,07,"['07.57.00', '07.58.00']","[25, 25]",2
2024-01-01,Monday,holiday,08,"['08.00.00', '08.01.00']","[19, 19]",2
2024-01-01,Monday,holiday,09,"['09.18.00', '09.19.00', '09.20.00']","[18, 18, 25]",3
2024-01-01,Monday,holiday,09,"['09.25.00', '09.26.00']","[22, 23]",2
2024-01-01,Monday,holiday,10,"['10.32.00', '10.33.00']","[20, 19]",2
2024-01-01,Monday,holiday,10,"['10.55.00', '10.56.00']","[18, 26]",2
2024-01-01,Monday,holiday,10,"['10.58.00', '10.59.00', '11.00.00', '11.01.00']","[31, 29, 27, 30]",4
2024-01-01,Monday,holiday,11,"['11.10.00', '11.11.00', '11.12.00']","[26, 23, 21]",3
2024-01-01,Monday,holiday,11,"['11.14.00', '11.15.00', '11.16.00', '11.17.00', '11.18.00', '11.19.00']","[24, 32, 29, 30, 27, 24]",6
2024-01-01,Monday,holiday,11,"['11.35.00', '11.36.00', '11.37.00', '11.38.00']","[25, 28, 23, 25]",4
2024-01-01,Monday,holiday,11,"['11.43.00', '11.44.00']","[28, 27]",2
2024-01-01,Monday,holiday,11,"['11.55.00', '11.56.00', '11.57.00', '11.58.00']","[24, 18, 33, 29]",4
2024-01-01,Monday,holiday,12,"['12.05.00', '12.06.00', '12.07.00']","[24, 38, 26]",3
2024-01-01,Monday,holiday,12,"['12.22.00', '12.23.00', '12.24.00', '12.25.00']","[25, 20, 21, 22]",4
2024-01-01,Monday,holiday,12,"['12.32.00', '12.33.00']","[24, 26]",2
2024-01-01,Monday,holiday,12,"['12.35.00', '12.36.00']","[26, 23]",2
2024-01-01,Monday,holiday,12,"['12.51.00', '12.52.00']","[16, 26]",2
2024-01-01,Monday,holiday,12,"['12.58.00', '12.59.00', '13.00.00', '13.01.00']","[29, 28, 26, 25]",4
2024-01-01,Monday,holiday,13,"['13.07.00', '13.08.00']","[26, 31]",2
2024-01-01,Monday,holiday,13,"['13.11.00', '13.12.00']","[24, 37]",2
2024-01-01,Monday,holiday,13,"['13.16.00', '13.17.00']","[24, 24]",2
2024-01-01,Monday,holiday,13,"['13.19.00', '13.20.00', '13.21.00', '13.22.00', '13.23.00', '13.24.00']","[33, 29, 31, 25, 23, 33]",6
2024-01-01,Monday,holiday,13,"['13.45.00', '13.46.00', '13.47.00']","[20, 30, 27]",3
2024-01-01,Monday,holiday,15,"['15.14.00', '15.15.00']","[30, 25]",2
2024-01-01,Monday,holiday,17,"['17.23.00', '17.24.00']","[22, 16]",2
2024-01-01,Monday,holiday,21,"['21.50.00', '21.51.00']","[36, 23]",2
2024-01-01,Monday,holiday,23,"['23.49.00', '23.50.00']","[20, 30]",2
2023-12-31,Sunday,weekend,00,"['00.17.00', '00.18.00']","[17, 19]",2
2023-12-31,Sunday,weekend,00,"['00.22.00', '00.23.00', '00.24.00']","[18, 19, 38]",3
2023-12-31,Sunday,weekend,00,"['00.31.00', '00.32.00', '00.33.00', '00.34.00', '00.35.00']","[24, 25, 23, 28, 22]",5
2023-12-31,Sunday,weekend,00,"['00.42.00', '00.43.00', '00.44.00']","[30, 28, 30]",3
2023-12-31,Sunday,weekend,01,"['01.03.00', '01.04.00']","[32, 24]",2
2023-12-31,Sunday,weekend,01,"['01.06.00', '01.07.00']","[31, 19]",2
2023-12-31,Sunday,weekend,01,"['01.09.00', '01.10.00', '01.11.00', '01.12.00', '01.13.00']","[26, 24, 30, 30, 20]",5
2023-12-31,Sunday,weekend,01,"['01.30.00', '01.31.00', '01.32.00']","[36, 22, 34]",3
2023-12-31,Sunday,weekend,01,"['01.35.00', '01.36.00']","[24, 23]",2
2023-12-31,Sunday,weekend,01,"['01.38.00', '01.39.00']","[21, 17]",2
2023-12-31,Sunday,weekend,02,"['02.45.00', '02.46.00']","[28, 24]",2
2023-12-31,Sunday,weekend,03,"['03.03.00', '03.04.00']","[26, 17]",2
2023-12-31,Sunday,weekend,03,"['03.09.00', '03.10.00', '03.11.00']","[25, 41, 34]",3
2023-12-31,Sunday,weekend,03,"['03.16.00', '03.17.00', '03.18.00', '03.19.00', '03.20.00']","[17, 17, 27, 34, 23]",5
2023-12-31,Sunday,weekend,03,"['03.25.00', '03.26.00', '03.27.00']","[43, 41, 43]",3
2023-12-31,Sunday,weekend,03,"['03.29.00', '03.30.00']","[19, 22]",2
2023-12-31,Sunday,weekend,04,"['04.15.00', '04.16.00']","[21, 21]",2
2023-12-31,Sunday,weekend,04,"['04.24.00', '04.25.00', '04.26.00']","[18, 21, 18]",3
2023-12-31,Sunday,weekend,04,"['04.31.00', '04.32.00']","[25, 18]",2
2023-12-31,Sunday,weekend,04,"['04.57.00', '04.58.00']","[28, 38]",2
2023-12-31,Sunday,weekend,05,"['05.06.00', '05.07.00', '05.08.00', '05.09.00', '05.10.00', '05.11.00']","[28, 23, 26, 27, 35, 40]",6
2023-12-31,Sunday,weekend,05,"['05.26.00', '05.27.00']","[19, 19]",2
2023-12-31,Sunday,weekend,07,"['07.27.00', '07.28.00']","[17, 18]",2
2023-12-31,Sunday,weekend,07,"['07.49.00', '07.50.00']","[24, 18]",2
2023-12-31,Sunday,weekend,11,"['11.49.00', '11.50.00', '11.51.00', '11.52.00', '11.53.00', '11.54.00']","[29, 31, 24, 32, 22, 22]",6
2023-12-31,Sunday,weekend,11,"['11.56.00', '11.57.00', '11.58.00']","[17, 21, 18]",3
2023-12-31,Sunday,weekend,12,"['12.00.00', '12.01.00']","[17, 21]",2
2023-12-31,Sunday,weekend,12,"['12.11.00', '12.12.00']","[29, 28]",2
2023-12-31,Sunday,weekend,12,"['12.15.00', '12.16.00', '12.17.00']","[23, 28, 22]",3
2023-12-31,Sunday,weekend,12,"['12.20.00', '12.21.00']","[30, 29]",2
2023-12-31,Sunday,weekend,12,"['12.25.00', '12.26.00', '12.27.00', '12.28.00', '12.29.00', '12.30.00', '12.31.00']","[24, 16, 35, 38, 26, 34, 26]",7
2023-12-31,Sunday,weekend,12,"['12.40.00', '12.41.00', '12.42.00', '12.43.00', '12.44.00', '12.45.00', '12.46.00']","[20, 27, 26, 28, 22, 23, 26]",7
2023-12-31,Sunday,weekend,12,"['12.52.00', '12.53.00']","[25, 23]",2
2023-12-31,Sunday,weekend,13,"['13.01.00', '13.02.00', '13.03.00']","[28, 31, 19]",3
2023-12-31,Sunday,weekend,13,"['13.05.00', '13.06.00']","[23, 14]",2
2023-12-31,Sunday,weekend,13,"['13.08.00', '13.09.00', '13.10.00', '13.11.00']","[21, 21, 23, 36]",4
2023-12-31,Sunday,weekend,13,"['13.13.00', '13.14.00']","[25, 30]",2
2023-12-31,Sunday,weekend,13,"['13.21.00', '13.22.00']","[27, 23]",2
2023-12-31,Sunday,weekend,13,"['13.24.00', '13.25.00']","[34, 23]",2
2023-12-31,Sunday,weekend,13,"['13.30.00', '13.31.00', '13.32.00', '13.33.00', '13.34.00', '13.35.00', '13.36.00']","[35, 26, 28, 31, 39, 36, 33]",7
2023-12-31,Sunday,weekend,13,"['13.42.00', '13.43.00', '13.44.00', '13.45.00']","[39, 20, 37, 28]",4
2023-12-31,Sunday,weekend,13,"['13.47.00', '13.48.00']","[31, 24]",2
2023-12-31,Sunday,weekend,17,"['17.06.00', '17.07.00']","[16, 30]",2
2023-12-31,Sunday,weekend,17,"['17.11.00', '17.12.00']","[14, 22]",2
2023-12-30,Saturday,weekend,00,"['00.02.00', '00.03.00', '00.04.00']","[29, 35, 24]",3
2023-12-30,Saturday,weekend,00,"['00.32.00', '00.33.00', '00.34.00', '00.35.00']","[28, 25, 18, 26]",4
2023-12-30,Saturday,weekend,00,"['00.37.00', '00.38.00']","[22, 20]",2
2023-12-30,Saturday,weekend,00,"['00.40.00', '00.41.00', '00.42.00']","[30, 22, 28]",3
2023-12-30,Saturday,weekend,00,"['00.51.00', '00.52.00', '00.53.00', '00.54.00']","[32, 20, 35, 18]",4
2023-12-30,Saturday,weekend,00,"['00.56.00', '00.57.00', '00.58.00']","[37, 25, 31]",3
2023-12-30,Saturday,weekend,01,"['01.01.00', '01.02.00', '01.03.00', '01.04.00']","[40, 50, 42, 31]",4
2023-12-30,Saturday,weekend,01,"['01.06.00', '01.07.00', '01.08.00']","[28, 35, 29]",3
2023-12-30,Saturday,weekend,01,"['01.10.00', '01.11.00', '01.12.00', '01.13.00', '01.14.00', '01.15.00', '01.16.00', '01.17.00']","[25, 28, 32, 45, 23, 22, 36, 30]",8
2023-12-30,Saturday,weekend,01,"['01.19.00', '01.20.00', '01.21.00']","[26, 27, 30]",3
2023-12-30,Saturday,weekend,01,"['01.23.00', '01.24.00', '01.25.00']","[28, 27, 29]",3
2023-12-30,Saturday,weekend,01,"['01.27.00', '01.28.00']","[30, 32]",2
2023-12-30,Saturday,weekend,01,"['01.31.00', '01.32.00', '01.33.00', '01.34.00', '01.35.00']","[29, 25, 39, 33, 29]",5
2023-12-30,Saturday,weekend,01,"['01.37.00', '01.38.00']","[30, 33]",2
2023-12-30,Saturday,weekend,01,"['01.40.00', '01.41.00']","[24, 24]",2
2023-12-30,Saturday,weekend,01,"['01.48.00', '01.49.00', '01.50.00']","[30, 27, 23]",3
2023-12-30,Saturday,weekend,01,"['01.57.00', '01.58.00']","[26, 32]",2
2023-12-30,Saturday,weekend,02,"['02.01.00', '02.02.00', '02.03.00', '02.04.00', '02.05.00', '02.06.00']","[23, 28, 30, 28, 26, 21]",6
2023-12-30,Saturday,weekend,02,"['02.09.00', '02.10.00', '02.11.00']","[23, 17, 18]",3
2023-12-30,Saturday,weekend,02,"['02.14.00', '02.15.00']","[23, 19]",2
2023-12-30,Saturday,weekend,02,"['02.43.00', '02.44.00', '02.45.00', '02.46.00']","[33, 30, 26, 29]",4
2023-12-30,Saturday,weekend,02,"['02.51.00', '02.52.00']","[22, 21]",2
2023-12-30,Saturday,weekend,02,"['02.57.00', '02.58.00', '02.59.00', '03.00.00', '03.01.00', '03.02.00', '03.03.00', '03.04.00']","[25, 26, 30, 27, 38, 37, 37, 27]",8
2023-12-30,Saturday,weekend,03,"['03.09.00', '03.10.00']","[39, 33]",2
2023-12-30,Saturday,weekend,03,"['03.18.00', '03.19.00', '03.20.00', '03.21.00', '03.22.00', '03.23.00', '03.24.00']","[19, 22, 25, 27, 30, 23, 25]",7
2023-12-30,Saturday,weekend,03,"['03.34.00', '03.35.00', '03.36.00']","[18, 31, 22]",3
2023-12-30,Saturday,weekend,03,"['03.45.00', '03.46.00']","[20, 21]",2
2023-12-30,Saturday,weekend,04,"['04.48.00', '04.49.00']","[17, 18]",2
2023-12-30,Saturday,weekend,05,"['05.32.00', '05.33.00']","[22, 18]",2
2023-12-30,Saturday,weekend,05,"['05.37.00', '05.38.00']","[19, 23]",2
2023-12-30,Saturday,weekend,06,"['06.35.00', '06.36.00']","[26, 27]",2
2023-12-30,Saturday,weekend,06,"['06.41.00', '06.42.00', '06.43.00']","[23, 25, 26]",3
2023-12-30,Saturday,weekend,06,"['06.45.00', '06.46.00', '06.47.00']","[26, 21, 21]",3
2023-12-30,Saturday,weekend,06,"['06.49.00', '06.50.00']","[26, 24]",2
2023-12-30,Saturday,weekend,07,"['07.24.00', '07.25.00', '07.26.00', '07.27.00', '07.28.00']","[22, 31, 27, 32, 31]",5
2023-12-30,Saturday,weekend,07,"['07.32.00', '07.33.00', '07.34.00', '07.35.00', '07.36.00', '07.37.00', '07.38.00', '07.39.00', '07.40.00', '07.41.00']","[32, 24, 25, 26, 33, 40, 29, 25, 27, 39]",10
2023-12-30,Saturday,weekend,07,"['07.45.00', '07.46.00']","[21, 26]",2
2023-12-30,Saturday,weekend,07,"['07.50.00', '07.51.00', '07.52.00', '07.53.00']","[36, 41, 44, 17]",4
2023-12-30,Saturday,weekend,08,"['08.07.00', '08.08.00', '08.09.00', '08.10.00', '08.11.00', '08.12.00', '08.13.00', '08.14.00', '08.15.00']","[25, 28, 37, 30, 33, 27, 27, 29, 26]",9
2023-12-30,Saturday,weekend,10,"['10.12.00', '10.13.00']","[27, 24]",2
2023-12-30,Saturday,weekend,10,"['10.18.00', '10.19.00', '10.20.00']","[29, 30, 16]",3
2023-12-30,Saturday,weekend,10,"['10.22.00', '10.23.00', '10.24.00', '10.25.00', '10.26.00']","[18, 21, 31, 35, 36]",5
2023-12-30,Saturday,weekend,10,"['10.28.00', '10.29.00']","[20, 30]",2
2023-12-30,Saturday,weekend,10,"['10.33.00', '10.34.00']","[23, 28]",2
2023-12-30,Saturday,weekend,10,"['10.36.00', '10.37.00', '10.38.00', '10.39.00', '10.40.00', '10.41.00', '10.42.00']","[33, 39, 45, 37, 30, 30, 18]",7
2023-12-30,Saturday,weekend,10,"['10.44.00', '10.45.00']","[31, 34]",2
2023-12-30,Saturday,weekend,10,"['10.48.00', '10.49.00', '10.50.00', '10.51.00', '10.52.00', '10.53.00', '10.54.00']","[30, 38, 25, 32, 15, 40, 27]",7
2023-12-30,Saturday,weekend,11,"['11.04.00', '11.05.00', '11.06.00', '11.07.00', '11.08.00', '11.09.00']","[35, 18, 18, 22, 22, 28]",6
2023-12-30,Saturday,weekend,11,"['11.12.00', '11.13.00', '11.14.00', '11.15.00', '11.16.00']","[32, 19, 23, 32, 37]",5
2023-12-30,Saturday,weekend,11,"['11.26.00', '11.27.00']","[36, 29]",2
2023-12-30,Saturday,weekend,11,"['11.29.00', '11.30.00']","[25, 27]",2
2023-12-30,Saturday,weekend,11,"['11.32.00', '11.33.00', '11.34.00', '11.35.00', '11.36.00', '11.37.00', '11.38.00']","[25, 26, 28, 31, 29, 21, 30]",7
2023-12-30,Saturday,weekend,11,"['11.40.00', '11.41.00', '11.42.00', '11.43.00']","[29, 27, 29, 19]",4
2023-12-30,Saturday,weekend,11,"['11.45.00', '11.46.00']","[16, 18]",2
2023-12-30,Saturday,weekend,11,"['11.50.00', '11.51.00']","[28, 28]",2
2023-12-30,Saturday,weekend,12,"['12.01.00', '12.02.00', '12.03.00', '12.04.00', '12.05.00', '12.06.00', '12.07.00']","[23, 34, 19, 26, 33, 20, 25]",7
2023-12-30,Saturday,weekend,12,"['12.13.00', '12.14.00']","[25, 24]",2
2023-12-30,Saturday,weekend,12,"['12.43.00', '12.44.00']","[23, 24]",2
2023-12-30,Saturday,weekend,12,"['12.54.00', '12.55.00', '12.56.00']","[24, 21, 25]",3
2023-12-30,Saturday,weekend,12,"['12.58.00', '12.59.00', '13.00.00']","[34, 25, 29]",3
2023-12-30,Saturday,weekend,13,"['13.09.00', '13.10.00', '13.11.00', '13.12.00', '13.13.00', '13.14.00']","[23, 28, 29, 28, 25, 25]",6
2023-12-30,Saturday,weekend,13,"['13.24.00', '13.25.00', '13.26.00', '13.27.00']","[31, 30, 24, 27]",4
2023-12-30,Saturday,weekend,13,"['13.29.00', '13.30.00']","[29, 21]",2
2023-12-30,Saturday,weekend,13,"['13.32.00', '13.33.00', '13.34.00']","[33, 31, 26]",3
2023-12-30,Saturday,weekend,14,"['14.01.00', '14.02.00', '14.03.00']","[27, 32, 32]",3
2023-12-30,Saturday,weekend,14,"['14.12.00', '14.13.00']","[23, 23]",2
2023-12-30,Saturday,weekend,14,"['14.47.00', '14.48.00']","[26, 29]",2
2023-12-30,Saturday,weekend,15,"['15.22.00', '15.23.00']","[28, 25]",2
2023-12-30,Saturday,weekend,15,"['15.36.00', '15.37.00']","[30, 22]",2
2023-12-30,Saturday,weekend,17,"['17.04.00', '17.05.00', '17.06.00']","[21, 16, 19]",3
2023-12-30,Saturday,weekend,17,"['17.39.00', '17.40.00']","[21, 26]",2
2023-12-30,Saturday,weekend,17,"['17.46.00', '17.47.00']","[24, 27]",2
2023-12-30,Saturday,weekend,18,"['18.19.00', '18.20.00', '18.21.00']","[19, 18, 24]",3
2023-12-30,Saturday,weekend,18,"['18.52.00', '18.53.00']","[15, 23]",2
2023-12-30,Saturday,weekend,20,"['20.46.00', '20.47.00']","[31, 23]",2
2023-12-30,Saturday,weekend,20,"['20.56.00', '20.57.00']","[16, 23]",2
2023-12-30,Saturday,weekend,21,"['21.01.00', '21.02.00', '21.03.00', '21.04.00']","[28, 23, 33, 23]",4
2023-12-30,Saturday,weekend,21,"['21.37.00', '21.38.00']","[15, 18]",2
2023-12-30,Saturday,weekend,21,"['21.44.00', '21.45.00', '21.46.00']","[15, 31, 35]",3
2023-12-30,Saturday,weekend,21,"['21.48.00', '21.49.00', '21.50.00', '21.51.00', '21.52.00']","[28, 23, 18, 18, 26]",5
2023-12-30,Saturday,weekend,22,"['22.05.00', '22.06.00', '22.07.00', '22.08.00']","[28, 28, 24, 14]",4
2023-12-30,Saturday,weekend,22,"['22.13.00', '22.14.00']","[22, 23]",2
2023-12-30,Saturday,weekend,23,"['23.09.00', '23.10.00', '23.11.00']","[28, 19, 23]",3
2023-12-30,Saturday,weekend,23,"['23.13.00', '23.14.00', '23.15.00', '23.16.00']","[26, 27, 38, 31]",4
2023-12-30,Saturday,weekend,23,"['23.29.00', '23.30.00']","[25, 28]",2
2023-12-25,Monday,holiday,00,"['00.02.00', '00.03.00', '00.04.00']","[25, 23, 19]",3
2023-12-25,Monday,holiday,00,"['00.15.00', '00.16.00']","[23, 27]",2
2023-12-25,Monday,holiday,00,"['00.21.00', '00.22.00']","[21, 25]",2
2023-12-25,Monday,holiday,00,"['00.37.00', '00.38.00', '00.39.00']","[29, 21, 26]",3
2023-12-25,Monday,holiday,00,"['00.41.00', '00.42.00', '00.43.00', '00.44.00', '00.45.00']","[21, 27, 31, 25, 28]",5
2023-12-25,Monday,holiday,00,"['00.47.00', '00.48.00', '00.49.00', '00.50.00', '00.51.00']","[21, 24, 26, 20, 26]",5
2023-12-25,Monday,holiday,01,"['01.09.00', '01.10.00', '01.11.00', '01.12.00', '01.13.00', '01.14.00', '01.15.00']","[23, 18, 29, 24, 22, 23, 24]",7
2023-12-25,Monday,holiday,01,"['01.20.00', '01.21.00', '01.22.00', '01.23.00']","[25, 27, 30, 27]",4
2023-12-25,Monday,holiday,01,"['01.25.00', '01.26.00', '01.27.00']","[35, 28, 22]",3
2023-12-25,Monday,holiday,01,"['01.30.00', '01.31.00', '01.32.00', '01.33.00', '01.34.00', '01.35.00', '01.36.00', '01.37.00', '01.38.00', '01.39.00', '01.40.00']","[29, 37, 42, 36, 33, 35, 38, 27, 38, 44, 44]",11
2023-12-25,Monday,holiday,01,"['01.42.00', '01.43.00', '01.44.00', '01.45.00', '01.46.00', '01.47.00', '01.48.00', '01.49.00', '01.50.00']","[26, 27, 30, 25, 28, 30, 31, 26, 25]",9
2023-12-25,Monday,holiday,01,"['01.55.00', '01.56.00', '01.57.00', '01.58.00', '01.59.00', '02.00.00', '02.01.00', '02.02.00']","[25, 26, 40, 37, 36, 40, 33, 38]",8
2023-12-25,Monday,holiday,02,"['02.08.00', '02.09.00', '02.10.00', '02.11.00', '02.12.00', '02.13.00']","[24, 29, 33, 33, 30, 32]",6
2023-12-25,Monday,holiday,02,"['02.17.00', '02.18.00', '02.19.00', '02.20.00', '02.21.00']","[26, 22, 23, 26, 18]",5
2023-12-25,Monday,holiday,03,"['03.16.00', '03.17.00', '03.18.00']","[27, 26, 21]",3
2023-12-25,Monday,holiday,03,"['03.20.00', '03.21.00', '03.22.00']","[25, 22, 22]",3
2023-12-25,Monday,holiday,03,"['03.36.00', '03.37.00']","[27, 26]",2
2023-12-25,Monday,holiday,03,"['03.44.00', '03.45.00', '03.46.00']","[28, 26, 26]",3
2023-12-25,Monday,holiday,03,"['03.51.00', '03.52.00', '03.53.00', '03.54.00']","[25, 27, 28, 28]",4
2023-12-25,Monday,holiday,04,"['04.45.00', '04.46.00', '04.47.00']","[26, 24, 24]",3
2023-12-25,Monday,holiday,04,"['04.50.00', '04.51.00', '04.52.00']","[26, 30, 31]",3
2023-12-25,Monday,holiday,05,"['05.09.00', '05.10.00', '05.11.00', '05.12.00', '05.13.00']","[19, 24, 20, 23, 17]",5
2023-12-25,Monday,holiday,05,"['05.19.00', '05.20.00', '05.21.00', '05.22.00', '05.23.00']","[29, 24, 20, 26, 29]",5
2023-12-25,Monday,holiday,05,"['05.34.00', '05.35.00']","[24, 26]",2
2023-12-25,Monday,holiday,05,"['05.44.00', '05.45.00', '05.46.00', '05.47.00', '05.48.00']","[29, 25, 28, 31, 23]",5
2023-12-25,Monday,holiday,05,"['05.55.00', '05.56.00']","[25, 23]",2
2023-12-25,Monday,holiday,06,"['06.01.00', '06.02.00', '06.03.00']","[25, 24, 23]",3
2023-12-25,Monday,holiday,06,"['06.30.00', '06.31.00']","[22, 24]",2
2023-12-25,Monday,holiday,06,"['06.49.00', '06.50.00', '06.51.00', '06.52.00']","[24, 24, 24, 29]",4
2023-12-25,Monday,holiday,07,"['07.10.00', '07.11.00']","[18, 25]",2
2023-12-25,Monday,holiday,07,"['07.20.00', '07.21.00']","[24, 25]",2
2023-12-25,Monday,holiday,07,"['07.23.00', '07.24.00', '07.25.00', '07.26.00', '07.27.00', '07.28.00', '07.29.00', '07.30.00', '07.31.00']","[30, 21, 29, 31, 35, 34, 19, 27, 28]",9
2023-12-25,Monday,holiday,07,"['07.37.00', '07.38.00']","[28, 30]",2
2023-12-25,Monday,holiday,07,"['07.40.00', '07.41.00']","[33, 29]",2
2023-12-25,Monday,holiday,07,"['07.46.00', '07.47.00', '07.48.00']","[28, 33, 32]",3
2023-12-25,Monday,holiday,07,"['07.50.00', '07.51.00']","[25, 27]",2
2023-12-25,Monday,holiday,07,"['07.53.00', '07.54.00']","[28, 24]",2
2023-12-25,Monday,holiday,08,"['08.00.00', '08.01.00']","[35, 30]",2
2023-12-25,Monday,holiday,08,"['08.06.00', '08.07.00', '08.08.00', '08.09.00', '08.10.00', '08.11.00']","[26, 27, 24, 26, 21, 21]",6
2023-12-25,Monday,holiday,08,"['08.16.00', '08.17.00', '08.18.00', '08.19.00', '08.20.00', '08.21.00', '08.22.00']","[28, 28, 30, 30, 33, 34, 34]",7
2023-12-25,Monday,holiday,08,"['08.26.00', '08.27.00']","[31, 33]",2
2023-12-25,Monday,holiday,08,"['08.32.00', '08.33.00', '08.34.00']","[24, 27, 37]",3
2023-12-25,Monday,holiday,08,"['08.36.00', '08.37.00', '08.38.00', '08.39.00', '08.40.00', '08.41.00', '08.42.00', '08.43.00', '08.44.00', '08.45.00']","[25, 26, 33, 27, 39, 21, 37, 27, 32, 29]",10
2023-12-25,Monday,holiday,08,"['08.47.00', '08.48.00', '08.49.00', '08.50.00', '08.51.00', '08.52.00', '08.53.00']","[30, 30, 31, 29, 40, 21, 30]",7
2023-12-25,Monday,holiday,08,"['08.56.00', '08.57.00', '08.58.00', '08.59.00', '09.00.00', '09.01.00', '09.02.00']","[27, 31, 37, 30, 40, 31, 32]",7
2023-12-25,Monday,holiday,09,"['09.04.00', '09.05.00', '09.06.00']","[36, 35, 38]",3
2023-12-25,Monday,holiday,09,"['09.08.00', '09.09.00', '09.10.00', '09.11.00', '09.12.00']","[30, 31, 28, 26, 23]",5
2023-12-25,Monday,holiday,09,"['09.15.00', '09.16.00']","[30, 28]",2
2023-12-25,Monday,holiday,09,"['09.18.00', '09.19.00', '09.20.00', '09.21.00']","[24, 25, 25, 26]",4
2023-12-25,Monday,holiday,09,"['09.29.00', '09.30.00', '09.31.00', '09.32.00']","[26, 23, 21, 22]",4
2023-12-25,Monday,holiday,09,"['09.37.00', '09.38.00', '09.39.00']","[23, 25, 21]",3
2023-12-25,Monday,holiday,09,"['09.42.00', '09.43.00']","[20, 16]",2
2023-12-25,Monday,holiday,09,"['09.47.00', '09.48.00']","[23, 19]",2
2023-12-25,Monday,holiday,09,"['09.57.00', '09.58.00', '09.59.00', '10.00.00']","[30, 26, 27, 27]",4
2023-12-25,Monday,holiday,10,"['10.12.00', '10.13.00', '10.14.00']","[21, 23, 26]",3
2023-12-25,Monday,holiday,10,"['10.20.00', '10.21.00', '10.22.00', '10.23.00', '10.24.00', '10.25.00']","[22, 29, 37, 28, 25, 27]",6
2023-12-25,Monday,holiday,10,"['10.29.00', '10.30.00', '10.31.00', '10.32.00', '10.33.00']","[37, 35, 40, 20, 24]",5
2023-12-25,Monday,holiday,10,"['10.35.00', '10.36.00', '10.37.00', '10.38.00']","[33, 27, 35, 25]",4
2023-12-25,Monday,holiday,10,"['10.47.00', '10.48.00']","[26, 24]",2
2023-12-25,Monday,holiday,10,"['10.54.00', '10.55.00']","[28, 33]",2
2023-12-25,Monday,holiday,10,"['10.58.00', '10.59.00', '11.00.00', '11.01.00', '11.02.00', '11.03.00', '11.04.00']","[28, 34, 35, 27, 34, 43, 33]",7
2023-12-25,Monday,holiday,11,"['11.06.00', '11.07.00', '11.08.00']","[39, 34, 25]",3
2023-12-25,Monday,holiday,11,"['11.10.00', '11.11.00', '11.12.00', '11.13.00', '11.14.00', '11.15.00', '11.16.00', '11.17.00', '11.18.00']","[21, 31, 24, 28, 23, 23, 32, 29, 38]",9
2023-12-25,Monday,holiday,11,"['11.20.00', '11.21.00', '11.22.00', '11.23.00', '11.24.00', '11.25.00', '11.26.00', '11.27.00', '11.28.00', '11.29.00', '11.30.00', '11.31.00', '11.32.00', '11.33.00', '11.34.00', '11.35.00', '11.36.00', '11.37.00', '11.38.00', '11.39.00', '11.40.00', '11.41.00']","[27, 36, 27, 37, 35, 35, 41, 33, 30, 35, 26, 36, 37, 31, 41, 24, 34, 32, 36, 32, 26, 43]",22
2023-12-25,Monday,holiday,11,"['11.43.00', '11.44.00']","[32, 33]",2
2023-12-25,Monday,holiday,11,"['11.46.00', '11.47.00', '11.48.00']","[33, 29, 34]",3
2023-12-25,Monday,holiday,11,"['11.51.00', '11.52.00', '11.53.00', '11.54.00', '11.55.00', '11.56.00', '11.57.00', '11.58.00', '11.59.00', '12.00.00', '12.01.00', '12.02.00', '12.03.00']","[32, 32, 24, 38, 23, 33, 32, 28, 39, 33, 27, 29, 39]",13
2023-12-25,Monday,holiday,12,"['12.05.00', '12.06.00']","[24, 27]",2
2023-12-25,Monday,holiday,12,"['12.13.00', '12.14.00', '12.15.00', '12.16.00', '12.17.00', '12.18.00', '12.19.00', '12.20.00', '12.21.00', '12.22.00', '12.23.00']","[29, 37, 28, 25, 27, 32, 26, 27, 36, 31, 35]",11
2023-12-25,Monday,holiday,12,"['12.25.00', '12.26.00']","[41, 31]",2
2023-12-25,Monday,holiday,12,"['12.39.00', '12.40.00']","[19, 30]",2
2023-12-25,Monday,holiday,12,"['12.42.00', '12.43.00']","[25, 30]",2
2023-12-25,Monday,holiday,12,"['12.51.00', '12.52.00']","[23, 31]",2
2023-12-25,Monday,holiday,12,"['12.54.00', '12.55.00']","[33, 23]",2
2023-12-25,Monday,holiday,12,"['12.57.00', '12.58.00', '12.59.00', '13.00.00', '13.01.00', '13.02.00', '13.03.00', '13.04.00', '13.05.00', '13.06.00', '13.07.00', '13.08.00', '13.09.00', '13.10.00', '13.11.00']","[24, 23, 23, 26, 30, 35, 28, 32, 21, 33, 24, 26, 31, 32, 36]",15
2023-12-25,Monday,holiday,13,"['13.13.00', '13.14.00', '13.15.00', '13.16.00', '13.17.00', '13.18.00', '13.19.00', '13.20.00', '13.21.00', '13.22.00', '13.23.00', '13.24.00']","[21, 46, 26, 41, 36, 25, 27, 30, 35, 34, 42, 34]",12
2023-12-25,Monday,holiday,13,"['13.28.00', '13.29.00', '13.30.00', '13.31.00', '13.32.00', '13.33.00']","[49, 41, 37, 45, 29, 46]",6
