id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,41,397.14474946724727,"1.35794, 103.98859","1.3615134, 103.98894915",weekend
2,00.01.00,33,300.7657900315674,"1.35847, 103.98882","1.36119, 103.98883",weekend
3,00.02.00,25,90.11533593785259,"1.36043, 103.9884","1.36116, 103.98876",weekend
4,00.03.00,43,421.55549848905326,"1.35776, 103.98849","1.36155, 103.9889",weekend
5,00.04.00,59,476.9139387503861,"1.35735, 103.98826","1.36161, 103.98893",weekend
6,00.05.00,45,369.92497876646587,"1.35821, 103.98871","1.36155, 103.9889",weekend
7,00.06.00,37,345.3973250015367,"1.3584, 103.98879","1.36152, 103.98894",weekend
8,00.07.00,14,41.15417702666458,"1.36071, 103.98879","1.36108, 103.98883",weekend
9,00.08.00,30,200.1590899226492,"1.3598, 103.98836","1.36151, 103.98895",weekend
10,00.09.00,24,580.5732088713196,"1.3561, 103.98772","1.36127, 103.98863",weekend
11,00.10.00,31,608.6195940473739,"1.3561, 103.9877","1.36147, 103.9889",weekend
12,00.11.00,9,47.50946966964335,"1.36102591666667, 103.98887145","1.36145, 103.98894",weekend
13,00.12.00,26,140.8316378479493,"1.36035, 103.9884","1.36152, 103.9889",weekend
14,00.13.00,33,128.87437492326373,"1.36048, 103.9885","1.36157, 103.98891",weekend
15,00.14.00,31,118.83497362873779,"1.36042, 103.98837","1.36138, 103.98885",weekend
16,00.15.00,20,107.99829510647255,"1.36065, 103.98845","1.36151, 103.98891",weekend
17,00.16.00,17,67.62551611439378,"1.36048, 103.98854","1.36107, 103.9887",weekend
18,00.17.00,21,77.47940829268612,"1.3604, 103.98842","1.36105, 103.98868",weekend
19,00.18.00,41,510.2972484205306,"1.3566, 103.98796","1.36113266666667, 103.988822",weekend
20,00.19.00,42,536.8680364134827,"1.35662, 103.98794","1.36139, 103.98884",weekend
21,00.20.00,31,495.816946904201,"1.35696, 103.9881","1.36138, 103.98885",weekend
22,00.21.00,30,588.588137411891,"1.35626401666667, 103.9878649","1.36148, 103.98892",weekend
23,00.22.00,15,358.32709159249856,"1.35744, 103.98832","1.36067, 103.98858",weekend
24,00.23.00,35,439.63969574969883,"1.35744, 103.98832","1.36138, 103.98885",weekend
25,00.24.00,35,439.63969574969883,"1.35744, 103.98832","1.36138, 103.98885",weekend
26,00.25.00,25,522.172291047487,"1.35678491666667, 103.98805475","1.36143, 103.9889",weekend
27,00.26.00,0,0,0,0,weekend
28,00.27.00,28,111.19070769356102,"1.36045, 103.98847","1.36138, 103.98885",weekend
29,00.28.00,29,111.19070769356102,"1.36045, 103.98847","1.36138, 103.98885",weekend
30,00.29.00,27,120.06289741770094,"1.36048, 103.98841","1.36142, 103.98895",weekend
31,00.30.00,21,104.64219919379671,"1.36057, 103.98853","1.36144, 103.9889",weekend
32,00.31.00,8,30.0413207845012,"1.36121, 103.98895","1.36148, 103.98892",weekend
33,00.32.00,23,64.59586833108345,"1.36090421666667, 103.988637033333","1.36143, 103.98889",weekend
34,00.33.00,21,123.60895778522168,"1.36055, 103.98852","1.36158315, 103.988944166667",weekend
35,00.34.00,0,0,0,0,weekend
36,00.35.00,8,25.456565109339405,"1.36115, 103.98886","1.36138, 103.98885",weekend
37,00.36.00,0,0,0,0,weekend
38,00.37.00,9,28.94268242041643,"1.36106, 103.98888","1.36132, 103.98885",weekend
39,00.38.00,20,195.4959600014716,"1.35963, 103.9886","1.36138, 103.98885",weekend
40,00.39.00,18,109.87193093087187,"1.36044, 103.98853","1.36138, 103.98885",weekend
41,00.40.00,22,90.28937640651219,"1.3606, 103.98861","1.36138, 103.98885",weekend
42,00.41.00,0,0,0,0,weekend
43,00.42.00,10,30.668105970634556,"1.36110615, 103.98880635","1.36138, 103.98885",weekend
44,00.43.00,7,23.695186863312305,"1.36110615, 103.98880635","1.36132, 103.98882",weekend
45,00.44.00,8,18.682674744104247,"1.36125, 103.98887","1.36141255, 103.9889158",weekend
46,00.45.00,8,15.520437038647295,"1.36126, 103.98891","1.3614, 103.9889",weekend
47,00.46.00,0,0,0,0,weekend
48,00.47.00,0,0,0,0,weekend
49,00.48.00,0,0,0,0,weekend
50,00.49.00,0,0,0,0,weekend
51,00.50.00,0,0,0,0,weekend
52,00.51.00,0,0,0,0,weekend
53,00.52.00,0,0,0,0,weekend
54,00.53.00,0,0,0,0,weekend
55,00.54.00,0,0,0,0,weekend
56,00.55.00,0,0,0,0,weekend
57,00.56.00,10,33.84284747721677,"1.36123, 103.98891","1.36151656666667, 103.9888032",weekend
58,00.57.00,0,0,0,0,weekend
59,00.58.00,0,0,0,0,weekend
60,00.59.00,0,0,0,0,weekend
61,01.00.00,0,0,0,0,weekend
62,01.01.00,0,0,0,0,weekend
63,01.02.00,0,0,0,0,weekend
64,01.03.00,0,0,0,0,weekend
65,01.04.00,0,0,0,0,weekend
66,01.05.00,0,0,0,0,weekend
67,01.06.00,0,0,0,0,weekend
68,01.07.00,0,0,0,0,weekend
69,01.08.00,0,0,0,0,weekend
70,01.09.00,0,0,0,0,weekend
71,01.10.00,0,0,0,0,weekend
72,01.11.00,0,0,0,0,weekend
73,01.12.00,0,0,0,0,weekend
74,01.13.00,0,0,0,0,weekend
75,01.14.00,0,0,0,0,weekend
76,01.15.00,7,27.365132876654165,"1.36115, 103.98882","1.36139, 103.98888",weekend
77,01.16.00,0,0,0,0,weekend
78,01.17.00,0,0,0,0,weekend
79,01.18.00,0,0,0,0,weekend
80,01.19.00,0,0,0,0,weekend
81,01.20.00,0,0,0,0,weekend
82,01.21.00,0,0,0,0,weekend
83,01.22.00,0,0,0,0,weekend
84,01.23.00,0,0,0,0,weekend
85,01.24.00,0,0,0,0,weekend
86,01.25.00,0,0,0,0,weekend
87,01.26.00,0,0,0,0,weekend
