id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,24,106.28968342569353,"1.36045, 103.98837","1.361251, 103.988898",weekday
2,00.01.00,13,62.49869265431972,"1.36076, 103.98853","1.36120156666667, 103.988880566667",weekday
3,00.02.00,24,116.12845608595507,"1.36042, 103.98844","1.36139, 103.98884",weekday
4,00.03.00,23,100.47975418886675,"1.36055716666667, 103.988478833333","1.36139, 103.98884",weekday
5,00.04.00,32,378.3458024770821,"1.35793, 103.98857","1.36134, 103.98885",weekday
6,00.05.00,36,348.9917550357862,"1.35808, 103.98864","1.36122553333333, 103.988897083333",weekday
7,00.06.00,21,100.12030880173187,"1.36049, 103.98839","1.36134, 103.9887",weekday
8,00.07.00,15,432.6240212308936,"1.35732, 103.98826","1.3612, 103.98876",weekday
9,00.08.00,22,159.23174737706452,"1.35962, 103.98867","1.36106, 103.98866",weekday
10,00.09.00,16,159.23174737706452,"1.35962, 103.98867","1.36106, 103.98866",weekday
11,00.10.00,31,352.2131354684791,"1.35829, 103.98873","1.361468, 103.988944",weekday
12,00.11.00,37,498.89854571346353,"1.35674, 103.988","1.36116, 103.9889",weekday
13,00.12.00,10,60.83918518370164,"1.36016, 103.98832","1.36066498333333, 103.98853705",weekday
14,00.13.00,26,98.50301179518098,"1.36048, 103.98853","1.361307, 103.988859",weekday
15,00.14.00,12,62.324020450676564,"1.36045, 103.98838","1.36089, 103.98873",weekday
16,00.15.00,30,558.7603854110696,"1.3563, 103.98785","1.36126, 103.98881",weekday
17,00.16.00,29,81.82458216173555,"1.3605, 103.98846","1.36118, 103.98875",weekday
18,00.17.00,21,98.93684433042087,"1.36043, 103.98837","1.36117016666667, 103.9888695",weekday
19,00.18.00,25,143.10678864757975,"1.36036, 103.98849","1.36159, 103.98889",weekday
20,00.19.00,26,112.75468033299828,"1.36065, 103.98862","1.36163, 103.9889",weekday
21,00.20.00,23,98.57752181897972,"1.36036, 103.98835","1.36117, 103.98872",weekday
22,00.21.00,23,85.58435417916137,"1.36042, 103.98853","1.36117, 103.98872",weekday
23,00.22.00,33,177.1724990227737,"1.3597, 103.98816","1.36118, 103.98877",weekday
24,00.23.00,21,78.2480602111545,"1.3603, 103.98836","1.36094, 103.98866",weekday
25,00.24.00,21,94.63595418959211,"1.36032, 103.98835","1.3611, 103.9887",weekday
26,00.25.00,15,60.53146473518252,"1.36026, 103.98841","1.36078, 103.98858",weekday
27,00.26.00,24,97.10955150097726,"1.36041, 103.98841","1.36121, 103.98877",weekday
28,00.27.00,13,44.27207726840428,"1.36102, 103.98879","1.36141, 103.98888",weekday
29,00.28.00,17,81.21115498682484,"1.36043, 103.9885","1.36112, 103.98875",weekday
30,00.29.00,23,446.9059797084372,"1.35692, 103.98809","1.36091, 103.98873",weekday
31,00.30.00,30,499.8508987974273,"1.35693, 103.98809","1.36138, 103.98888",weekday
32,00.31.00,0,0,0,0,weekday
33,00.32.00,17,64.40412679146078,"1.36072, 103.98857","1.36125, 103.98881",weekday
34,00.33.00,23,78.62092770145442,"1.36049366666667, 103.9885535","1.36116, 103.9888",weekday
35,00.34.00,23,85.0955379107985,"1.36049, 103.9885","1.36121, 103.98877",weekday
36,00.35.00,19,85.0955379107985,"1.36049, 103.9885","1.36121, 103.98877",weekday
37,00.36.00,19,102.52743869059036,"1.360277, 103.9884731","1.36114, 103.98881",weekday
38,00.37.00,31,217.6965554337308,"1.35945, 103.98875","1.361415, 103.988871",weekday
39,00.38.00,36,478.7207013261252,"1.35694, 103.9881","1.36121, 103.98881",weekday
40,00.39.00,27,455.39521892801065,"1.35727, 103.98823","1.36136, 103.98871",weekday
41,00.40.00,27,458.356793591694,"1.35727, 103.98823","1.36136, 103.9889",weekday
42,00.41.00,10,52.55082324671565,"1.36082, 103.98877","1.36129, 103.98884",weekday
43,00.42.00,28,342.6338633287948,"1.35824, 103.98872","1.36133, 103.98895",weekday
44,00.43.00,20,101.5225111550297,"1.36049, 103.9885","1.36132, 103.98889",weekday
45,00.44.00,33,537.2830912258576,"1.35640363333333, 103.98795735","1.3612, 103.98873",weekday
46,00.45.00,30,160.4572737363626,"1.35971828333333, 103.988542016667","1.36115, 103.988777",weekday
47,00.46.00,19,111.66917654125166,"1.35992433333333, 103.988238816667","1.36085, 103.98864",weekday
48,00.47.00,18,70.34902526532272,"1.36024, 103.98825","1.3608, 103.98855",weekday
49,00.48.00,30,355.574692714602,"1.35819, 103.9887","1.3614, 103.98889",weekday
50,00.49.00,21,272.34188277525294,"1.35843, 103.9888","1.36089, 103.98868",weekday
51,00.50.00,20,285.59564965917576,"1.35843, 103.9888","1.36101, 103.98868",weekday
52,00.51.00,7,36.55753734164002,"1.36097, 103.98883","1.3613, 103.98881",weekday
53,00.52.00,18,170.819658279073,"1.35975, 103.9884","1.36123, 103.98884",weekday
54,00.53.00,12,45.13511852934737,"1.36100445, 103.988956016667","1.36141, 103.98891",weekday
55,00.54.00,19,120.48104530265586,"1.360287, 103.988413","1.36127, 103.98888",weekday
56,00.55.00,16,42.54248875278337,"1.36088476666667, 103.98891445","1.36126, 103.98883",weekday
57,00.56.00,16,45.07526024774245,"1.36089, 103.98866","1.36126, 103.98883",weekday
58,00.57.00,24,133.6893449230036,"1.3604, 103.98841","1.36148, 103.98895",weekday
59,00.58.00,29,146.37011839426165,"1.36032586666667, 103.988426016667","1.36154, 103.98895",weekday
60,00.59.00,9,42.147936087071606,"1.36081, 103.98853","1.36116, 103.98868",weekday
61,01.00.00,13,73.40841211995716,"1.36046331666667, 103.98872705","1.36111685, 103.98884305",weekday
62,01.01.00,14,94.4620050761019,"1.36046331666667, 103.98872705","1.36131, 103.98884",weekday
63,01.02.00,41,485.06257057348114,"1.3571515, 103.988212166667","1.36148, 103.98892",weekday
64,01.03.00,43,556.004408397469,"1.35646993333333, 103.98781725","1.3614, 103.9888",weekday
65,01.04.00,30,548.2408687257828,"1.35646993333333, 103.98781725","1.36132, 103.98884",weekday
66,01.05.00,17,539.0408655384573,"1.3565, 103.98792","1.36129, 103.98882",weekday
67,01.06.00,0,0,0,0,weekday
68,01.07.00,19,465.937449097432,"1.35699, 103.9881","1.36113, 103.98888",weekday
69,01.08.00,18,517.3996952903282,"1.356334, 103.987822","1.36093238333333, 103.988682233333",weekday
70,01.09.00,37,489.4047462778731,"1.35677, 103.98805","1.36110158333333, 103.9889535",weekday
71,01.10.00,25,456.8343531924856,"1.35685, 103.98808","1.36094, 103.98866",weekday
72,01.11.00,8,29.50148994197103,"1.36064871666667, 103.988643633333","1.36091, 103.98859",weekday
73,01.12.00,11,39.33845986841592,"1.36071, 103.98863","1.36101, 103.98882",weekday
74,01.13.00,25,127.17219215991696,"1.360385, 103.988475","1.36144, 103.98893",weekday
75,01.14.00,21,78.45191562486943,"1.36035, 103.98845","1.36096, 103.98881",weekday
76,01.15.00,19,111.38842426481047,"1.36045, 103.98848","1.361374, 103.988878666667",weekday
77,01.16.00,7,36.64213516656559,"1.3603, 103.9884","1.36063, 103.98837",weekday
78,01.17.00,23,126.27383328197209,"1.3603, 103.9884","1.36133, 103.98889",weekday
79,01.18.00,28,166.9075181794546,"1.35972, 103.98855","1.36121, 103.98879",weekday
80,01.19.00,15,92.37761887191093,"1.36015, 103.98828","1.36094, 103.98855",weekday
81,01.20.00,18,84.11153699114413,"1.36065, 103.98883","1.3614105, 103.9888138",weekday
82,01.21.00,7,30.93811821633617,"1.36045265, 103.988598016667","1.36072, 103.98868",weekday
83,01.22.00,23,168.05315594057743,"1.35991098333333, 103.988254","1.36132, 103.98882",weekday
84,01.23.00,15,94.77738353510901,"1.360495, 103.988589","1.36132, 103.98882",weekday
85,01.24.00,8,34.440425706121694,"1.36099, 103.98882","1.3613, 103.98885",weekday
86,01.25.00,9,30.817310643818555,"1.36045, 103.98842","1.36067, 103.98859",weekday
87,01.26.00,14,53.94327509066883,"1.36043683333333, 103.988633666667","1.3609234, 103.988668716667",weekday
88,01.27.00,19,76.82125380153437,"1.36055, 103.98848","1.36113, 103.98886",weekday
89,01.28.00,20,82.32115931586836,"1.36064233333333, 103.988733666667","1.36137, 103.98889",weekday
90,01.29.00,19,63.76439130300565,"1.36077, 103.98868","1.36131168333333, 103.988876516667",weekday
91,01.30.00,17,71.42312070677555,"1.36053, 103.98859","1.36115, 103.98877",weekday
92,01.31.00,0,0,0,0,weekday
93,01.32.00,10,32.240056040805065,"1.36088, 103.98877","1.36117, 103.9888",weekday
94,01.33.00,10,31.066827464942065,"1.36098, 103.98882","1.36125185, 103.9888905",weekday
95,01.34.00,13,71.51945299938052,"1.36065, 103.98868","1.36125, 103.98892",weekday
96,01.35.00,12,66.02998157617778,"1.360739, 103.988613","1.36125, 103.98892",weekday
97,01.36.00,9,40.19688680641765,"1.360779, 103.988696","1.36113, 103.98879",weekday
98,01.37.00,0,0,0,0,weekday
99,01.38.00,9,30.082960541423542,"1.36081016666667, 103.9887545","1.361076, 103.988812",weekday
100,01.39.00,17,106.00040339370317,"1.36043, 103.9885","1.3613, 103.9889",weekday
101,01.40.00,16,88.13989816655996,"1.36046, 103.98852","1.36117, 103.98888",weekday
102,01.41.00,16,80.65451110444847,"1.36048, 103.988565","1.36117, 103.9888",weekday
103,01.42.00,15,69.63298662580667,"1.36063, 103.98866","1.36123, 103.98885",weekday
104,01.43.00,0,0,0,0,weekday
105,01.44.00,0,0,0,0,weekday
106,01.45.00,15,103.58226799290463,"1.3605, 103.98848","1.36132, 103.98893",weekday
107,01.46.00,0,0,0,0,weekday
108,01.47.00,14,84.59458880658724,"1.36078, 103.98877","1.36153, 103.98892",weekday
109,01.48.00,17,95.12046039815921,"1.36068, 103.9889","1.36154, 103.98892",weekday
110,01.49.00,20,86.93245816141781,"1.36047, 103.98848","1.3612, 103.98877",weekday
111,01.50.00,21,92.89239699565641,"1.36042, 103.98846","1.3612, 103.98877",weekday
112,01.51.00,22,118.9118431199543,"1.36049205, 103.98847795","1.36148, 103.9889",weekday
113,01.52.00,22,118.9118431199543,"1.36049205, 103.98847795","1.36148, 103.9889",weekday
114,01.53.00,19,80.36206494415725,"1.3604133, 103.988520233333","1.36113, 103.98864",weekday
115,01.54.00,21,90.31438924044814,"1.36041885, 103.98853315","1.36113841666667, 103.988917116667",weekday
116,01.55.00,19,90.31438924044814,"1.36041885, 103.98853315","1.36113841666667, 103.988917116667",weekday
117,01.56.00,21,107.91387765706415,"1.36033, 103.98837","1.36113623333333, 103.988916416667",weekday
118,01.57.00,25,122.95741054171737,"1.36033, 103.98837","1.36135, 103.98881",weekday
119,01.58.00,18,115.60803577510161,"1.36033, 103.9884","1.361276, 103.988842333333",weekday
120,01.59.00,17,53.17045480130086,"1.36034, 103.98847","1.36074066666667, 103.988734166667",weekday
121,02.00.00,16,55.02958931135367,"1.36034, 103.98847","1.3607495, 103.988751",weekday
122,02.01.00,20,116.31816266650874,"1.36028, 103.98832","1.36120295, 103.988821483333",weekday
123,02.02.00,21,89.23919309737227,"1.36033, 103.98839","1.36107, 103.98871",weekday
124,02.03.00,21,81.28467310620421,"1.36037, 103.98841","1.36101383333333, 103.9887625",weekday
125,02.04.00,18,60.21647961945417,"1.36044, 103.98844","1.36098, 103.98837",weekday
126,02.05.00,22,68.5643503136178,"1.36042, 103.98846","1.361031, 103.988565",weekday
127,02.06.00,17,65.46560380232984,"1.36028948333333, 103.988364466667","1.36087, 103.98848",weekday
128,02.07.00,19,92.73200978537328,"1.36046, 103.98857","1.36126, 103.98882",weekday
129,02.08.00,19,70.90780703273659,"1.36062, 103.98877","1.36126, 103.98881",weekday
130,02.09.00,23,138.9422510691303,"1.3603068, 103.9885186","1.3615, 103.98891",weekday
131,02.10.00,22,126.3344058363989,"1.36037, 103.98839","1.36141, 103.98886",weekday
132,02.11.00,26,106.00040381205487,"1.36037, 103.98839","1.36124, 103.98879",weekday
133,02.12.00,22,114.92964742025237,"1.36029218333333, 103.988366166667","1.36124, 103.98879",weekday
134,02.13.00,27,147.63553699792377,"1.36029218333333, 103.988366166667","1.36151, 103.98891",weekday
135,02.14.00,25,108.4754542917757,"1.36029295, 103.98836585","1.3611, 103.98892",weekday
136,02.15.00,25,98.99825249164067,"1.3605, 103.98864","1.36137, 103.98885",weekday
137,02.16.00,24,111.29311242152917,"1.360353, 103.988393383333","1.3611874, 103.988952633333",weekday
138,02.17.00,23,111.29311242152917,"1.360353, 103.988393383333","1.3611874, 103.988952633333",weekday
139,02.18.00,30,119.28252004424948,"1.36035563333333, 103.988390033333","1.36133, 103.98885",weekday
140,02.19.00,25,120.22386229995345,"1.36035563333333, 103.988391266667","1.36134, 103.98885",weekday
141,02.20.00,27,118.74335264172625,"1.36035521666667, 103.988392333333","1.36133, 103.98884",weekday
142,02.21.00,26,120.5046932007316,"1.36035606666667, 103.98839445","1.36134, 103.98886",weekday
143,02.22.00,23,92.86234157324431,"1.36035786666667, 103.988394016667","1.36108, 103.98882",weekday
144,02.23.00,30,126.45267918537256,"1.35993, 103.98868","1.36107, 103.98877",weekday
145,02.24.00,23,118.44592112624953,"1.35996, 103.98868","1.36103, 103.98873",weekday
146,02.25.00,32,153.7617116877643,"1.35996, 103.98868","1.36134, 103.98885",weekday
147,02.26.00,17,48.55477599595759,"1.36053, 103.98867","1.36093, 103.98885",weekday
148,02.27.00,24,79.25103061279187,"1.3604645, 103.9888115","1.36118, 103.98877",weekday
149,02.28.00,20,88.61335593235496,"1.360395, 103.988870333333","1.36119, 103.98877",weekday
150,02.29.00,16,51.167914710324474,"1.36072, 103.98882","1.36118, 103.98877",weekday
151,02.30.00,33,409.59133974436446,"1.3575, 103.98837","1.36118, 103.98879",weekday
152,02.31.00,0,0,0,0,weekday
153,02.32.00,29,418.38076207829306,"1.35743, 103.98835","1.36119, 103.98877",weekday
154,02.33.00,28,416.30963735744524,"1.35745, 103.98834","1.36119, 103.98877",weekday
155,02.34.00,41,416.21800476910533,"1.35742946666667, 103.988472433333","1.36118, 103.98879",weekday
