id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,22,88.29903496354449,"1.36046, 103.98854","1.36124, 103.98871",weekend
2,00.01.00,0,0,0,0,weekend
3,00.02.00,23,88.34957359523433,"1.36045415, 103.988602633333","1.36121, 103.98886",weekend
4,00.03.00,25,117.75936047179881,"1.36046, 103.98854","1.36145, 103.98893",weekend
5,00.04.00,25,117.75936047179881,"1.36046, 103.98854","1.36145, 103.98893",weekend
6,00.05.00,16,198.09245082294618,"1.35959275, 103.988657483333","1.36136973333333, 103.98888345",weekend
7,00.06.00,0,0,0,0,weekend
8,00.07.00,9,51.81927055010411,"1.36045, 103.98853","1.3609, 103.98866",weekend
9,00.08.00,0,0,0,0,weekend
10,00.09.00,0,0,0,0,weekend
11,00.10.00,0,0,0,0,weekend
12,00.11.00,10,63.77531317028491,"1.36075763333333, 103.988710283333","1.36131761666667, 103.9888475",weekend
13,00.12.00,22,97.62227800748914,"1.36051, 103.98857","1.36135, 103.98884",weekend
14,00.13.00,25,103.58226799290463,"1.3605, 103.98841","1.36132, 103.98886",weekend
15,00.14.00,24,110.16886011425127,"1.36028, 103.98841","1.3612, 103.98879",weekend
16,00.15.00,22,90.39159853680084,"1.3603, 103.98854","1.36105863333333, 103.988842566667",weekend
17,00.16.00,18,81.32830874990907,"1.3604585, 103.988461833333","1.36113, 103.98876",weekend
18,00.17.00,17,78.38230438071612,"1.36047, 103.98854","1.36114, 103.98877",weekend
19,00.18.00,19,71.81571184660014,"1.36063, 103.98854","1.36120518333333, 103.9888397",weekend
20,00.19.00,20,77.1615230230505,"1.36049, 103.98855","1.36114356666667, 103.988792983333",weekend
21,00.20.00,7,38.55130426850172,"1.36096285, 103.98870025","1.36129, 103.98882",weekend
22,00.21.00,20,88.76154556496492,"1.36046633333333, 103.9886105","1.36126, 103.98873",weekend
23,00.22.00,33,228.9874223264852,"1.35924, 103.98889","1.36131, 103.98883",weekend
24,00.23.00,22,103.0683907837594,"1.36046903333333, 103.988525116667","1.36133, 103.98888",weekend
25,00.24.00,30,211.04515400947807,"1.35953, 103.98875","1.36143, 103.98893",weekend
26,00.25.00,16,79.81223988236009,"1.36048, 103.9884","1.36111, 103.98875",weekend
27,00.26.00,20,95.87646786022785,"1.3605, 103.98858","1.36132, 103.98886",weekend
28,00.27.00,18,103.91874789346939,"1.3605, 103.9885","1.36138758333333, 103.988806933333",weekend
29,00.28.00,12,26.561300948247684,"1.36099, 103.98876","1.36123, 103.98877",weekend
30,00.29.00,23,176.53134382501761,"1.35975, 103.9885","1.3613, 103.98888",weekend
31,00.30.00,13,47.862295179335376,"1.36102, 103.98894","1.36145281666667, 103.9889347",weekend
32,00.31.00,18,111.39997043032461,"1.36037, 103.98861","1.36134326666667, 103.988868583333",weekend
33,00.32.00,12,63.20540351804659,"1.36082, 103.98864","1.36134326666667, 103.988868583333",weekend
34,00.33.00,24,119.39872694218262,"1.36041, 103.98841","1.36136, 103.98892",weekend
35,00.34.00,23,111.0031125493525,"1.36044596666667, 103.988487566667","1.36136, 103.9889",weekend
36,00.35.00,12,49.49028976897335,"1.36085, 103.98873","1.36128376666667, 103.9888396",weekend
37,00.36.00,28,221.161003365957,"1.35923, 103.9889","1.36123, 103.98888",weekend
38,00.37.00,22,91.67780180061202,"1.36053, 103.98861","1.36132, 103.98886",weekend
39,00.38.00,34,177.81594282138633,"1.3598, 103.98837","1.361328, 103.988868",weekend
40,00.39.00,19,83.70058183601728,"1.36072, 103.98859","1.36139, 103.98894",weekend
41,00.40.00,10,31.512763584052536,"1.36101, 103.98888","1.36123, 103.9887",weekend
42,00.41.00,7,32.99941749712866,"1.36079, 103.98868","1.36108, 103.98875",weekend
43,00.42.00,27,536.8497887612102,"1.35667, 103.98797","1.36143, 103.98892",weekend
44,00.43.00,21,147.33386160548807,"1.35963, 103.9886","1.36096, 103.98868",weekend
45,00.44.00,22,145.73192316513826,"1.36005, 103.98832","1.36132, 103.98867",weekend
46,00.45.00,25,107.27917976925416,"1.36045, 103.98859","1.36135, 103.98895",weekend
47,00.46.00,24,67.73936364315482,"1.36051921666667, 103.988534016667","1.36106, 103.98882",weekend
48,00.47.00,36,206.0235224478491,"1.35953, 103.98873","1.36138, 103.98895",weekend
49,00.48.00,31,147.8584587670189,"1.3597, 103.98858","1.36102995, 103.988717966667",weekend
50,00.49.00,32,117.1505059217962,"1.36045, 103.98854","1.36143, 103.98894",weekend
51,00.50.00,17,73.83941083256833,"1.36071, 103.98869","1.36134, 103.98891",weekend
52,00.51.00,18,74.32197346017415,"1.36076, 103.98892","1.36141, 103.98875",weekend
53,00.52.00,0,0,0,0,weekend
54,00.53.00,21,104.12487946582404,"1.3605, 103.98845","1.36132, 103.98891",weekend
55,00.54.00,19,66.42281722719983,"1.36066, 103.98857","1.36121, 103.98881",weekend
56,00.55.00,19,76.91722842677927,"1.36075, 103.98854","1.36131, 103.98895",weekend
57,00.56.00,21,82.00034481447562,"1.36051, 103.98858","1.3612, 103.98885",weekend
58,00.57.00,21,97.31447768762521,"1.36036, 103.9884","1.36106, 103.98893",weekend
59,00.58.00,21,94.83143009012277,"1.36046, 103.98853","1.36127, 103.98881",weekend
60,00.59.00,33,187.2707622846817,"1.35961, 103.98861","1.36128, 103.98889",weekend
61,01.00.00,30,235.59026244541795,"1.35915, 103.98894","1.36128, 103.98889",weekend
62,01.01.00,24,209.19038155352635,"1.35917, 103.98893","1.36105, 103.98872",weekend
63,01.02.00,45,392.4188601451308,"1.35797, 103.98859","1.36150205, 103.988933166667",weekend
64,01.03.00,23,82.84183457306821,"1.36046, 103.98855","1.36115, 103.98884",weekend
65,01.04.00,23,82.84183457306821,"1.36046, 103.98855","1.36115, 103.98884",weekend
66,01.05.00,23,82.84183457306821,"1.36046, 103.98855","1.36115, 103.98884",weekend
67,01.06.00,23,82.84183457306821,"1.36046, 103.98855","1.36115, 103.98884",weekend
68,01.07.00,23,82.84183457306821,"1.36046, 103.98855","1.36115, 103.98884",weekend
69,01.08.00,0,0,0,0,weekend
70,01.09.00,0,0,0,0,weekend
71,01.10.00,28,459.44784910981764,"1.3571, 103.98814","1.3612, 103.98881",weekend
72,01.11.00,28,459.44784910981764,"1.3571, 103.98814","1.3612, 103.98881",weekend
73,01.12.00,28,459.44784910981764,"1.3571, 103.98814","1.3612, 103.98881",weekend
74,01.13.00,30,452.0198153929537,"1.35716, 103.98819","1.3612, 103.98881",weekend
75,01.14.00,21,94.33442796100904,"1.36049, 103.9885","1.36128, 103.98882",weekend
76,01.15.00,25,113.51449920823116,"1.36032, 103.98838","1.36126, 103.98879",weekend
77,01.16.00,38,237.77771153873178,"1.35924, 103.98889","1.36139, 103.98885",weekend
78,01.17.00,32,252.13288115152432,"1.35917, 103.98893","1.36145, 103.9889",weekend
79,01.18.00,31,174.51079349132434,"1.35973, 103.98842","1.36125711666667, 103.988815783333",weekend
80,01.19.00,20,173.00223868782825,"1.35985, 103.98834","1.36130038333333, 103.988922983333",weekend
81,01.20.00,10,29.769074506504523,"1.36033078333333, 103.9885315","1.3606, 103.98853",weekend
82,01.21.00,25,95.22256627124574,"1.36045456666667, 103.98853915","1.36124, 103.98889",weekend
83,01.22.00,0,0,0,0,weekend
84,01.23.00,20,112.2141468234088,"1.36049, 103.98852","1.36143, 103.9889",weekend
85,01.24.00,22,112.08852476134875,"1.3604545, 103.988573666667","1.36141, 103.98891",weekend
86,01.25.00,0,0,0,0,weekend
87,01.26.00,22,355.9771000748932,"1.35786, 103.98855","1.36106, 103.9889",weekend
88,01.27.00,7,31.376359014702683,"1.36053, 103.98853","1.36073, 103.98873",weekend
89,01.28.00,19,74.91638945034802,"1.36076, 103.98877","1.36143, 103.98887",weekend
90,01.29.00,22,93.09128066690978,"1.36047, 103.9885","1.36122, 103.98888",weekend
91,01.30.00,11,43.35335949736936,"1.36046, 103.98859","1.36085, 103.98855",weekend
92,01.31.00,11,85.09553712329772,"1.3607, 103.98861","1.36142, 103.98888",weekend
93,01.32.00,21,161.71941818755442,"1.35945, 103.9888","1.36088453333333, 103.988517016667",weekend
94,01.33.00,10,52.985856380292084,"1.36092125, 103.9887617","1.36139333333333, 103.988843366667",weekend
95,01.34.00,18,499.1091277012189,"1.35636, 103.9878","1.36079, 103.98866",weekend
96,01.35.00,21,114.18986465354844,"1.36037, 103.98839","1.36132343333333, 103.988784216667",weekend
97,01.36.00,18,136.1749680387171,"1.36037, 103.98839","1.36148, 103.98892",weekend
98,01.37.00,17,87.52262922764908,"1.36046, 103.98852","1.3612175, 103.9887481",weekend
99,01.38.00,18,86.13094256673428,"1.36054, 103.98857","1.36127, 103.98884",weekend
100,01.39.00,27,600.9389503606855,"1.35602, 103.9877","1.36133, 103.98885",weekend
101,01.40.00,17,602.6315007907739,"1.35604, 103.98772","1.36137, 103.98885",weekend
102,01.41.00,0,0,0,0,weekend
103,01.42.00,19,87.67356946477626,"1.36046, 103.98853","1.36116, 103.9889",weekend
104,01.43.00,27,414.1875889824751,"1.35746, 103.98832","1.36116, 103.9889",weekend
