id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,16,96.37538207264664,"1.36032, 103.98856","1.3611415, 103.988849333333",weekday
2,00.01.00,21,84.8513842313853,"1.36044, 103.98855","1.36115616666667, 103.988823833333",weekday
3,00.02.00,19,88.93474819056645,"1.36074, 103.98857","1.361447, 103.988951",weekday
4,00.03.00,19,100.52401689502797,"1.36046, 103.98852","1.36128, 103.98891",weekday
5,00.04.00,29,171.59312842411538,"1.35964, 103.98866","1.36118, 103.98885",weekday
6,00.05.00,0,0,0,0,weekday
7,00.06.00,20,115.9690502386673,"1.36049, 103.98839","1.361393, 103.98892",weekday
8,00.07.00,7,25.529438449575014,"1.36051, 103.98855","1.36074, 103.98857",weekday
9,00.08.00,9,27.963367182800972,"1.36109, 103.98879","1.3613, 103.98893",weekday
10,00.09.00,15,57.76619833361613,"1.36048, 103.98848","1.36097, 103.98866",weekday
11,00.10.00,18,89.41337353110531,"1.36043, 103.98837","1.3611225, 103.988784833333",weekday
12,00.11.00,0,0,0,0,weekday
13,00.12.00,11,41.58192636261621,"1.36054, 103.98849","1.360862, 103.988683",weekday
14,00.13.00,14,69.90550464057006,"1.36063, 103.98862","1.36124, 103.988785",weekday
15,00.14.00,17,62.782690348327286,"1.36055, 103.98858","1.36107916666667, 103.9887845",weekday
16,00.15.00,28,103.64989850729926,"1.36046366666667, 103.988587","1.361375, 103.988805",weekday
17,00.16.00,20,111.28086436316528,"1.36063, 103.98862","1.36158, 103.98895",weekday
18,00.17.00,12,37.206240242586986,"1.36063, 103.98862","1.36094, 103.98875",weekday
19,00.18.00,25,102.99927287079426,"1.36045, 103.98855","1.36129, 103.98895",weekday
20,00.19.00,16,82.45849706722305,"1.36067, 103.98846","1.36127, 103.9889",weekday
21,00.20.00,9,53.330270207153895,"1.36045183333333, 103.988454716667","1.36086, 103.98871",weekday
22,00.21.00,15,78.8071812170556,"1.36045183333333, 103.988454716667","1.36109, 103.98877",weekday
23,00.22.00,17,71.21404924550083,"1.36046531666667, 103.988431683333","1.36105, 103.9887",weekday
24,00.23.00,27,108.27514960850546,"1.36043, 103.9884","1.36127, 103.9889",weekday
25,00.24.00,20,64.20552766131429,"1.36053, 103.98857","1.3611, 103.98868",weekday
26,00.25.00,18,65.74501130795956,"1.36043, 103.98855","1.36101, 103.98868",weekday
27,00.26.00,22,116.58772284497303,"1.36041966666667, 103.988560333333","1.36143405, 103.988846133333",weekday
28,00.27.00,22,130.15249218194342,"1.36041966666667, 103.988560333333","1.361534, 103.988937",weekday
29,00.28.00,15,86.79073884497835,"1.36063, 103.98862","1.36137, 103.98888",weekday
30,00.29.00,24,110.61340027181102,"1.36046, 103.98852","1.3614, 103.98886",weekday
