id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,36,591.4993590434548,"1.35582, 103.98817","1.36112, 103.98889",weekday
2,00.01.00,28,211.27135169647778,"1.35924, 103.98884","1.36115, 103.98889",weekday
3,00.02.00,19,239.9707620640096,"1.35904, 103.98895","1.36121, 103.98892",weekday
4,00.03.00,7,55.38816510683971,"1.36093, 103.98888","1.36143, 103.98891",weekday
5,00.04.00,11,59.41748849751392,"1.36029, 103.98837","1.36077, 103.98861",weekday
6,00.05.00,31,176.57343231640556,"1.35957, 103.9887","1.36115, 103.98893",weekday
7,00.06.00,26,203.96453508726742,"1.35953, 103.98871","1.36136, 103.98894",weekday
8,00.07.00,22,147.06882966615996,"1.35953, 103.98871","1.36086, 103.9887",weekday
9,00.08.00,25,96.62279286328578,"1.36048, 103.98853","1.3613, 103.98883",weekday
10,00.09.00,29,489.56466543477086,"1.35696, 103.98804","1.3613, 103.98891",weekday
11,00.10.00,33,173.09535479094077,"1.3601, 103.98834","1.36154, 103.98895",weekday
12,00.11.00,31,143.65270533553397,"1.36036, 103.98841","1.36154, 103.98895",weekday
13,00.12.00,29,95.64478295659858,"1.36051, 103.9885","1.3613, 103.98885",weekday
14,00.13.00,38,312.9764387337558,"1.35827, 103.98873","1.3611, 103.98868",weekday
15,00.14.00,31,92.02164589767156,"1.36047, 103.98853","1.36126, 103.98879",weekday
16,00.15.00,33,305.2861360661607,"1.3581, 103.98866","1.36086, 103.98873",weekday
17,00.16.00,43,526.8839474201674,"1.35677, 103.988","1.36145, 103.98889",weekday
18,00.17.00,37,548.4017355064019,"1.35655, 103.98792","1.3614, 103.98895",weekday
19,00.18.00,31,480.54131616376594,"1.35697, 103.98812","1.36126, 103.98881",weekday
20,00.19.00,47,487.84406757009504,"1.35692, 103.98805","1.36124, 103.98894",weekday
21,00.20.00,30,397.2545905627722,"1.35754, 103.98834","1.3611, 103.98882",weekday
22,00.21.00,44,507.17512637836325,"1.35664, 103.98797","1.36115, 103.9888",weekday
23,00.22.00,33,337.51775259589624,"1.35797, 103.98858","1.36102, 103.9887",weekday
24,00.23.00,29,351.8079757058023,"1.35797, 103.98858","1.36114, 103.98885",weekday
25,00.24.00,44,500.04784213872534,"1.35683, 103.98803","1.36128, 103.98883",weekday
26,00.25.00,24,96.96032321325133,"1.3605, 103.98859","1.36134, 103.98884",weekday
27,00.26.00,27,131.74832716745684,"1.36026, 103.98835","1.36134, 103.98885",weekday
28,00.27.00,42,191.02054793065216,"1.35959, 103.98873","1.36131, 103.98889",weekday
29,00.28.00,44,281.9681950950826,"1.35898, 103.98895","1.36153, 103.98894",weekday
30,00.29.00,38,532.7917684948837,"1.35665, 103.988","1.36139, 103.98886",weekday
31,00.30.00,28,98.04878519508125,"1.36041, 103.98841","1.36121, 103.98879",weekday
32,00.31.00,30,118.85869467587003,"1.36049, 103.98858","1.36153, 103.98885",weekday
33,00.32.00,31,191.13694169702924,"1.35992, 103.98828","1.36152, 103.98893",weekday
34,00.33.00,30,148.60129679294218,"1.3603, 103.98837","1.36152, 103.98893",weekday
35,00.34.00,21,55.69720712094896,"1.36069, 103.98864","1.36116, 103.98882",weekday
36,00.35.00,29,91.21398638659076,"1.36068, 103.98853","1.3614, 103.98893",weekday
37,00.36.00,34,134.7924131198434,"1.36044, 103.98856","1.36161, 103.9889",weekday
38,00.37.00,23,63.58958433115489,"1.36074, 103.98867","1.3613, 103.9888",weekday
39,00.38.00,25,111.79949287511386,"1.36049, 103.98855","1.36143, 103.98892",weekday
40,00.39.00,35,200.1529481765638,"1.35959, 103.98868","1.3614, 103.98866",weekday
41,00.40.00,28,446.03681304620517,"1.3573, 103.98819","1.36127, 103.9889",weekday
42,00.41.00,26,428.9966469659537,"1.35755, 103.98835","1.36139, 103.9889",weekday
43,00.42.00,26,107.78011308599832,"1.36049, 103.98859","1.36142, 103.98888",weekday
44,00.43.00,21,113.51814040041086,"1.36049, 103.98859","1.36148, 103.98886",weekday
45,00.44.00,7,23.101053303028674,"1.36097, 103.98877","1.36117, 103.98883",weekday
46,00.45.00,17,96.22788477040721,"1.36058, 103.98845","1.36129, 103.98895",weekday
47,00.46.00,13,44.57860645362197,"1.36095, 103.98877","1.36135, 103.98882",weekday
48,00.47.00,21,196.55739462605806,"1.35968, 103.98863","1.36143, 103.98894",weekday
49,00.48.00,18,83.43936145555725,"1.36069, 103.98861","1.36139, 103.98889",weekday
50,00.49.00,27,87.63964582847731,"1.36047, 103.98858","1.36118, 103.98893",weekday
51,00.50.00,27,202.10745425841654,"1.35978, 103.98845","1.36154, 103.98894",weekday
52,00.51.00,24,130.94791258383518,"1.36042, 103.98843","1.36151, 103.98889",weekday
53,00.52.00,20,111.65308345207309,"1.36042, 103.98843","1.36137, 103.98877",weekday
54,00.53.00,30,320.76182557274177,"1.35843, 103.98879","1.36133, 103.98886",weekday
55,00.54.00,25,107.56270207829543,"1.36052, 103.98844","1.36137, 103.98891",weekday
56,00.55.00,36,592.6674430324615,"1.35606, 103.98776","1.3613, 103.98888",weekday
57,00.56.00,23,110.32270801719923,"1.36045, 103.9885","1.36141, 103.98877",weekday
58,00.57.00,29,481.2904020891195,"1.35701, 103.98871","1.36136, 103.98886",weekday
59,00.58.00,12,46.42893263746913,"1.36069, 103.98861","1.3611, 103.9887",weekday
60,00.59.00,45,555.7801547640368,"1.35638, 103.98839","1.36138, 103.9889",weekday
61,01.00.00,32,584.8358252484401,"1.35586, 103.98821","1.36112, 103.98876",weekday
62,01.01.00,43,623.6925446906489,"1.35567, 103.98823","1.36127, 103.9889",weekday
63,01.02.00,28,557.2303065860418,"1.35626, 103.98832","1.36127, 103.98886",weekday
64,01.03.00,33,473.5548921264828,"1.35699, 103.98864","1.36127, 103.98879",weekday
65,01.04.00,34,711.3252637237242,"1.35506, 103.9879","1.36142, 103.98886",weekday
66,01.05.00,26,87.00889214163345,"1.36068, 103.98852","1.36135, 103.98893",weekday
67,01.06.00,32,509.96863403979074,"1.35667, 103.9885","1.36127, 103.98883",weekday
68,01.07.00,53,616.3096916729337,"1.3558, 103.98821","1.36135, 103.98872",weekday
69,01.08.00,58,754.1939502176089,"1.35483, 103.98776","1.36155, 103.98892",weekday
70,01.09.00,51,785.1410276916309,"1.35465, 103.9877","1.36164, 103.98894",weekday
71,01.10.00,32,490.5151054096604,"1.35696, 103.98863","1.36139, 103.98886",weekday
72,01.11.00,40,616.2134008401268,"1.35578, 103.98817","1.36132, 103.98877",weekday
73,01.12.00,40,742.5419243714083,"1.3547, 103.98772","1.36133, 103.98878",weekday
74,01.13.00,39,722.7087691845114,"1.35504, 103.98788","1.36151, 103.9888",weekday
75,01.14.00,33,660.9337102119151,"1.35532, 103.98801","1.36124, 103.98883",weekday
76,01.15.00,40,678.5473768188547,"1.3552, 103.98794","1.36126, 103.9889",weekday
77,01.16.00,51,650.7704985568502,"1.35557, 103.9881","1.3614, 103.9889",weekday
78,01.17.00,57,645.3217821496766,"1.35559, 103.98808","1.36136, 103.98895",weekday
79,01.18.00,47,654.3634014160373,"1.35557, 103.98808","1.36143, 103.9889",weekday
80,01.19.00,41,705.8597224671546,"1.35498, 103.98783","1.36129, 103.98879",weekday
81,01.20.00,39,652.3302401767876,"1.35556, 103.98807","1.3614, 103.9889",weekday
82,01.21.00,47,559.760092693124,"1.35643, 103.98841","1.36148, 103.98876",weekday
83,01.22.00,32,595.715936201736,"1.35598, 103.98822","1.36133, 103.98885",weekday
84,01.23.00,35,513.5270025415958,"1.35654, 103.98845","1.36117, 103.98881",weekday
85,01.24.00,39,509.6673982213525,"1.35659, 103.98846","1.36119, 103.98875",weekday
86,01.25.00,24,697.8130171552467,"1.35486, 103.98776","1.36109, 103.98876",weekday
87,01.26.00,9,27.052173581993095,"1.36053, 103.98866","1.36073, 103.98852",weekday
88,01.27.00,28,110.22410275454382,"1.36044, 103.9885","1.36139, 103.9888",weekday
89,01.28.00,17,126.80854250315795,"1.36043, 103.9885","1.3615, 103.98891",weekday
90,01.29.00,22,155.37785611348087,"1.36011, 103.98828","1.36141, 103.98881",weekday
91,01.30.00,14,43.144579355048286,"1.36057, 103.98845","1.36085, 103.98872",weekday
92,01.31.00,22,126.75840435419866,"1.36041, 103.98839","1.36144, 103.98889",weekday
93,01.32.00,31,133.69965912417194,"1.36041, 103.98839","1.3615, 103.98891",weekday
94,01.33.00,14,59.92599413261592,"1.36047, 103.98852","1.36095, 103.98877",weekday
95,01.34.00,18,81.91286054628902,"1.36047, 103.98852","1.36118, 103.98873",weekday
96,01.35.00,20,97.28635307671051,"1.3604, 103.98851","1.36123, 103.9888",weekday
97,01.36.00,26,111.96633395447432,"1.36044, 103.98848","1.3614, 103.9888",weekday
98,01.37.00,31,142.10513590036632,"1.36021, 103.98837","1.36136, 103.98894",weekday
99,01.38.00,29,131.21554635076865,"1.36026, 103.9885","1.36139, 103.98886",weekday
100,01.39.00,26,90.42600640116203,"1.36048, 103.98845","1.36124, 103.98875",weekday
101,01.40.00,17,82.28568316703502,"1.3608, 103.98855","1.36145, 103.98891",weekday
102,01.41.00,21,94.23444093970153,"1.36047, 103.98846","1.36121, 103.98888",weekday
103,01.42.00,22,94.07768796031704,"1.36045, 103.9885","1.36121, 103.98888",weekday
104,01.43.00,14,61.423845190892024,"1.36048, 103.98846","1.36097, 103.98872",weekday
105,01.44.00,13,59.925992358216085,"1.36083, 103.9887","1.36131, 103.98895",weekday
106,01.45.00,21,92.32067493564332,"1.36049, 103.98848","1.36121, 103.9889",weekday
107,01.46.00,10,40.87052409666578,"1.36085, 103.98863","1.36116, 103.98883",weekday
108,01.47.00,0,0,0,0,weekday
109,01.48.00,25,101.93960859243857,"1.36045, 103.98857","1.36131, 103.9889",weekday
110,01.49.00,26,101.93960859243857,"1.36045, 103.98857","1.36131, 103.9889",weekday
111,01.50.00,26,95.87912943749448,"1.36049, 103.9885","1.36135, 103.98861",weekday
112,01.51.00,24,78.9549497784236,"1.36045, 103.98857","1.36115, 103.98871",weekday
113,01.52.00,27,125.6125906542847,"1.36045, 103.98857","1.36153, 103.98892",weekday
114,01.53.00,19,91.67780129880477,"1.36071, 103.98859","1.3615, 103.98884",weekday
115,01.54.00,18,79.83008433960204,"1.36045, 103.98857","1.36116, 103.9887",weekday
116,01.55.00,17,82.84183443521879,"1.36049, 103.9885","1.36118, 103.98879",weekday
117,01.56.00,17,84.20233975214593,"1.36051, 103.98845","1.36115, 103.98886",weekday
118,01.57.00,19,76.04057383044174,"1.36051, 103.98861","1.36115, 103.98886",weekday
119,01.58.00,19,73.999037396416,"1.36045, 103.98857","1.36111, 103.98868",weekday
120,01.59.00,18,74.21584446403791,"1.3605, 103.98845","1.36113, 103.98868",weekday
121,02.00.00,0,0,0,0,weekday
122,02.01.00,12,53.78251141155298,"1.36049, 103.9885","1.3609, 103.98876",weekday
123,02.02.00,0,0,0,0,weekday
124,02.03.00,0,0,0,0,weekday
125,02.04.00,0,0,0,0,weekday
126,02.05.00,0,0,0,0,weekday
127,02.06.00,0,0,0,0,weekday
128,02.07.00,0,0,0,0,weekday
129,02.08.00,0,0,0,0,weekday
130,02.09.00,0,0,0,0,weekday
131,02.10.00,0,0,0,0,weekday
132,02.11.00,8,24.757286078101583,"1.36085, 103.98875","1.36105, 103.98885",weekday
133,02.12.00,0,0,0,0,weekday
134,02.13.00,0,0,0,0,weekday
135,02.14.00,0,0,0,0,weekday
136,02.15.00,7,28.720419176630223,"1.3609, 103.98868","1.36115, 103.98875",weekday
137,02.16.00,0,0,0,0,weekday
138,02.17.00,0,0,0,0,weekday
139,02.18.00,0,0,0,0,weekday
140,02.19.00,0,0,0,0,weekday
141,02.20.00,0,0,0,0,weekday
142,02.21.00,0,0,0,0,weekday
143,02.22.00,0,0,0,0,weekday
144,02.23.00,10,58.57525380440465,"1.36042, 103.98844","1.36091, 103.98864",weekday
145,02.24.00,9,58.024271371446204,"1.36044, 103.98857","1.36096, 103.98864",weekday
146,02.25.00,10,44.229960735070314,"1.36039, 103.98853","1.36079, 103.98853",weekday
147,02.26.00,8,38.662293797128804,"1.36053, 103.98845","1.36085, 103.98859",weekday
148,02.27.00,8,38.662293797128804,"1.36053, 103.98845","1.36085, 103.98859",weekday
149,02.28.00,8,47.0902965472706,"1.36042, 103.98854","1.36084, 103.98861",weekday
150,02.29.00,10,42.15089310011161,"1.36047, 103.98856","1.36085, 103.98859",weekday
151,02.30.00,15,80.23863172691371,"1.36048, 103.98853","1.36118, 103.98872",weekday
152,02.31.00,9,49.35051743036454,"1.36052, 103.98846","1.36094, 103.98861",weekday
153,02.32.00,7,40.27527820527111,"1.36049, 103.98848","1.3608, 103.98867",weekday
154,02.33.00,8,41.316970933537235,"1.36049, 103.98848","1.36084, 103.98861",weekday
155,02.34.00,8,35.662885133098115,"1.36052, 103.98857","1.36084, 103.98861",weekday
156,02.35.00,0,0,0,0,weekday
157,02.36.00,0,0,0,0,weekday
158,02.37.00,0,0,0,0,weekday
159,02.38.00,0,0,0,0,weekday
160,02.39.00,0,0,0,0,weekday
161,02.40.00,0,0,0,0,weekday
162,02.41.00,0,0,0,0,weekday
163,02.42.00,7,23.574436426735993,"1.36052, 103.98858","1.36068, 103.98844",weekday
164,02.43.00,0,0,0,0,weekday
165,02.44.00,7,22.281558084360924,"1.3605, 103.98846","1.36068, 103.98855",weekday
166,02.45.00,8,38.22738871613741,"1.36037, 103.9884","1.36069, 103.98853",weekday
167,02.46.00,7,55.31549867628462,"1.36118, 103.98876","1.36166, 103.9889",weekday
168,02.47.00,0,0,0,0,weekday
169,02.48.00,12,60.640401870588505,"1.36055, 103.98853","1.36108, 103.98867",weekday
170,02.49.00,12,65.50911224353466,"1.3605, 103.98855","1.36108, 103.98867",weekday
171,02.50.00,12,68.58027289769207,"1.36053, 103.98853","1.36112, 103.98872",weekday
172,02.51.00,14,68.98971107458283,"1.36052, 103.98855","1.36112, 103.98872",weekday
173,02.52.00,9,58.21942065292396,"1.36087, 103.9887","1.36138, 103.98883",weekday
174,02.53.00,13,77.27052866721411,"1.36099, 103.9888","1.36167, 103.98896",weekday
175,02.54.00,12,88.80522151932966,"1.36047, 103.98852","1.36114, 103.98896",weekday
176,02.55.00,15,74.7153353798692,"1.36059, 103.98857","1.36114, 103.98896",weekday
177,02.56.00,16,70.93071071518843,"1.36057, 103.98858","1.3612, 103.9887",weekday
178,02.57.00,17,70.93071071518843,"1.36057, 103.98858","1.3612, 103.9887",weekday
179,02.58.00,18,68.41283261463873,"1.3606, 103.98855","1.3612, 103.9887",weekday
180,02.59.00,20,116.19237627448024,"1.3606, 103.98855","1.36159, 103.9889",weekday
181,03.00.00,20,113.01765893101283,"1.36056, 103.98859","1.36156, 103.9888",weekday
182,03.01.00,7,38.13115816037845,"1.36086, 103.98876","1.36114, 103.98896",weekday
183,03.02.00,17,69.84504714503859,"1.36057, 103.98858","1.36119, 103.9887",weekday
184,03.03.00,13,75.61811243319207,"1.36058, 103.98857","1.36114, 103.98896",weekday
185,03.04.00,19,121.44253602910885,"1.36055, 103.98858","1.3616, 103.9889",weekday
186,03.05.00,17,84.63169656254323,"1.36053, 103.98867","1.36129, 103.98876",weekday
187,03.06.00,18,114.7767490013245,"1.36057, 103.98859","1.36156, 103.9889",weekday
188,03.07.00,19,114.7767490013245,"1.36057, 103.98859","1.36156, 103.9889",weekday
189,03.08.00,16,81.3058177331447,"1.36059, 103.98857","1.3613, 103.98876",weekday
190,03.09.00,18,111.9663333803246,"1.36059, 103.98858","1.36155, 103.9889",weekday
191,03.10.00,11,35.54112854668929,"1.36087, 103.98873","1.36119, 103.9887",weekday
192,03.11.00,9,39.32563243042638,"1.36087, 103.98873","1.36114, 103.98896",weekday
193,03.12.00,16,68.98480684320292,"1.36058, 103.98857","1.36119, 103.9887",weekday
194,03.13.00,18,80.91777139034643,"1.36055, 103.98866","1.36127, 103.98879",weekday
195,03.14.00,13,72.82379656190156,"1.36056, 103.98865","1.36114, 103.98896",weekday
196,03.15.00,13,76.91723025143651,"1.36058, 103.98855","1.36114, 103.98896",weekday
197,03.16.00,14,73.1539498037153,"1.36058, 103.98861","1.36114, 103.98896",weekday
198,03.17.00,16,92.73200973013313,"1.36048, 103.98855","1.36128, 103.9888",weekday
199,03.18.00,0,0,0,0,weekday
