id,time,taxi_count,queue_length,min_coordinate,max_coordinate,day_type
1,00.00.00,18,83.79448877487823,"1.3605, 103.98853","1.36116, 103.9889",holiday
2,00.01.00,22,108.47482889267387,"1.36035, 103.98839","1.36124, 103.9888",holiday
3,00.02.00,18,66.87808056428216,"1.3605, 103.98852","1.36105, 103.98877",holiday
4,00.03.00,20,72.1440691386592,"1.3605, 103.98853","1.36111, 103.98876",holiday
5,00.04.00,7,20.785869231461103,"1.36099731666667, 103.9888162","1.36117, 103.98889",holiday
6,00.05.00,0,0,0,0,holiday
7,00.06.00,10,51.02852806744146,"1.36078, 103.98863","1.3612, 103.98882",holiday
8,00.07.00,18,115.10795302248137,"1.36046, 103.98846","1.36142, 103.98886",holiday
9,00.08.00,18,86.93245811826482,"1.36048, 103.98848","1.36121, 103.98877",holiday
10,00.09.00,14,43.8008464024269,"1.36048, 103.98857","1.36086793333333, 103.9884904",holiday
11,00.10.00,0,0,0,0,holiday
12,00.11.00,0,0,0,0,holiday
13,00.12.00,27,184.99720907232054,"1.35981618333333, 103.988254366667","1.3614, 103.98879",holiday
14,00.13.00,26,171.77068505858003,"1.35968583333333, 103.988651666667","1.36123, 103.98882",holiday
15,00.14.00,14,66.66678472488947,"1.3609322, 103.988778916667","1.36151, 103.98895",holiday
16,00.15.00,17,98.03885366409185,"1.360448, 103.988414","1.36124, 103.98881",holiday
17,00.16.00,22,94.87327162853524,"1.36042533333333, 103.988383833333","1.361184, 103.988782",holiday
18,00.17.00,20,106.68452957284698,"1.3603755, 103.988357816667","1.36114256666667, 103.988939283333",holiday
19,00.18.00,15,69.82380000359133,"1.36055, 103.98859","1.36112, 103.98886",holiday
20,00.19.00,9,49.82050863434601,"1.36048001666667, 103.9884058","1.36087, 103.98863",holiday
21,00.20.00,7,51.31093214932745,"1.36101, 103.98877","1.36146265, 103.988871516667",holiday
22,00.21.00,11,49.04808727921825,"1.36073718333333, 103.988724266667","1.36118, 103.98875",holiday
23,00.22.00,9,45.76340155658408,"1.36084, 103.98868","1.361248, 103.988749",holiday
24,00.23.00,8,28.491820560940106,"1.3605, 103.9885","1.36075, 103.988562",holiday
25,00.24.00,10,48.8322419738326,"1.36043, 103.98852","1.36086, 103.98862",holiday
26,00.25.00,13,44.27207758355666,"1.36048, 103.98859","1.36087, 103.98868",holiday
27,00.26.00,30,237.1792002855951,"1.35914, 103.98895","1.3612785, 103.988784666667",holiday
28,00.27.00,9,20.062360836989683,"1.360521, 103.988561666667","1.360694, 103.988616",holiday
29,00.28.00,11,30.573873847234964,"1.36053758333333, 103.988400066667","1.36069916666667, 103.988623",holiday
30,00.29.00,16,79.44502248372274,"1.36059176666667, 103.98862495","1.361246, 103.98892",holiday
31,00.30.00,15,92.96692042785116,"1.36062471666667, 103.988578933333","1.36141775, 103.988856383333",holiday
32,00.31.00,20,477.14570045561055,"1.35703433333333, 103.988139666667","1.3612945, 103.988821833333",holiday
33,00.32.00,10,47.509244492968584,"1.36043, 103.98846","1.36085, 103.98855",holiday
34,00.33.00,0,0,0,0,holiday
35,00.34.00,22,111.407787435937,"1.36049, 103.98843","1.36139, 103.98888",holiday
36,00.35.00,18,61.250051700818084,"1.36068, 103.98863","1.36121, 103.98879",holiday
37,00.36.00,17,93.5168927154163,"1.3605, 103.98855","1.36129, 103.98885",holiday
38,00.37.00,7,19.375818999423515,"1.36129, 103.98883","1.36144, 103.98892",holiday
39,00.38.00,8,29.37078447757602,"1.36129, 103.98883","1.36154131666667, 103.988915433333",holiday
40,00.39.00,19,48.109708499093564,"1.3608295, 103.988779","1.36125, 103.98889",holiday
41,00.40.00,21,96.87909741483874,"1.36075, 103.98849","1.3615, 103.98894",holiday
42,00.41.00,10,28.36517914114584,"1.36086, 103.98873","1.3611, 103.98882",holiday
43,00.42.00,10,43.77896478042865,"1.36116, 103.98876","1.36153, 103.9889",holiday
44,00.43.00,9,38.95638891372448,"1.36069, 103.98864","1.36104, 103.98868",holiday
45,00.44.00,8,45.012470130062546,"1.3605135, 103.988553033333","1.3609, 103.98868",holiday
46,00.45.00,0,0,0,0,holiday
47,00.46.00,0,0,0,0,holiday
48,00.47.00,0,0,0,0,holiday
49,00.48.00,0,0,0,0,holiday
50,00.49.00,0,0,0,0,holiday
51,00.50.00,0,0,0,0,holiday
52,00.51.00,0,0,0,0,holiday
53,00.52.00,0,0,0,0,holiday
54,00.53.00,8,61.89321571590259,"1.36059, 103.98859","1.36109, 103.98884",holiday
55,00.54.00,0,0,0,0,holiday
56,00.55.00,0,0,0,0,holiday
57,00.56.00,7,35.75972705705077,"1.36049, 103.9885","1.36079, 103.98862",holiday
58,00.57.00,7,28.888151484331125,"1.36049, 103.9885","1.36071, 103.98864",holiday
59,00.58.00,0,0,0,0,holiday
60,00.59.00,9,25.27829585759562,"1.36101131666667, 103.9889562","1.36123, 103.98889",holiday
61,01.00.00,0,0,0,0,holiday
62,01.01.00,0,0,0,0,holiday
63,01.02.00,7,26.908740839736055,"1.36103, 103.98877","1.36127, 103.98873",holiday
64,01.03.00,0,0,0,0,holiday
65,01.04.00,0,0,0,0,holiday
66,01.05.00,0,0,0,0,holiday
67,01.06.00,0,0,0,0,holiday
68,01.07.00,0,0,0,0,holiday
69,01.08.00,0,0,0,0,holiday
70,01.09.00,0,0,0,0,holiday
71,01.10.00,0,0,0,0,holiday
72,01.11.00,0,0,0,0,holiday
73,01.12.00,7,24.9213821393107,"1.36121, 103.98894","1.361435, 103.988953",holiday
74,01.13.00,0,0,0,0,holiday
75,01.14.00,0,0,0,0,holiday
76,01.15.00,0,0,0,0,holiday
77,01.16.00,0,0,0,0,holiday
78,01.17.00,0,0,0,0,holiday
79,01.18.00,0,0,0,0,holiday
80,01.19.00,0,0,0,0,holiday
81,01.20.00,0,0,0,0,holiday
82,01.21.00,0,0,0,0,holiday
83,01.22.00,0,0,0,0,holiday
84,01.23.00,7,38.75164051694372,"1.36059, 103.98855","1.36089, 103.98873",holiday
85,01.24.00,15,62.78023087777963,"1.36071, 103.98863","1.36126, 103.98877",holiday
86,01.25.00,18,85.73547485135532,"1.36052, 103.98854","1.36126, 103.98877",holiday
87,01.26.00,13,51.63775105368407,"1.3605, 103.98853","1.36096, 103.98861",holiday
88,01.27.00,15,64.3846611459113,"1.36075783333333, 103.988781","1.36134, 103.98877",holiday
89,01.28.00,19,106.2317232839399,"1.36057, 103.98849","1.36146291666667, 103.98884225",holiday
90,01.29.00,10,54.14498312871966,"1.36053, 103.98857","1.36100108333333, 103.988702766667",holiday
91,01.30.00,11,28.134466717992257,"1.36089, 103.98873","1.36114213333333, 103.98869605",holiday
92,01.31.00,9,35.716102703225296,"1.36089, 103.98873","1.36117, 103.98889",holiday
93,01.32.00,0,0,0,0,holiday
94,01.33.00,17,115.54289205497396,"1.36055, 103.98849","1.36151, 103.9889",holiday
95,01.34.00,10,75.86628386380346,"1.36092, 103.98863","1.36155, 103.9889",holiday
96,01.35.00,14,78.84895955878163,"1.36057, 103.98849","1.36119, 103.98884",holiday
97,01.36.00,8,32.37423007295167,"1.36092, 103.98871","1.36121, 103.98875",holiday
98,01.37.00,7,31.140462464305003,"1.36093, 103.98872","1.36121, 103.98875",holiday
99,01.38.00,0,0,0,0,holiday
100,01.39.00,9,56.27678854453338,"1.36087283333333, 103.988874466667","1.36138168333333, 103.98888435",holiday
101,01.40.00,0,0,0,0,holiday
102,01.41.00,0,0,0,0,holiday
103,01.42.00,7,30.59695900930004,"1.36097, 103.98872","1.36117, 103.98891",holiday
104,01.43.00,9,62.37875348509021,"1.36064, 103.98859","1.36111, 103.9889",holiday
105,01.44.00,0,0,0,0,holiday
106,01.45.00,8,37.56013902817817,"1.36083, 103.98873","1.36116, 103.98881",holiday
107,01.46.00,0,0,0,0,holiday
108,01.47.00,0,0,0,0,holiday
109,01.48.00,0,0,0,0,holiday
110,01.49.00,12,66.18541840461263,"1.36056, 103.98852","1.36112, 103.98873",holiday
