date,time,cluster_size,address,day_type
2023-02-01,18:00:00,1,Resorts World Sentosa,weekday
2023-02-01,18:00:00,1,Ironside Road,weekday
2023-02-01,18:00:00,1,Ironside Link,weekday
2023-02-01,18:00:00,1,Ocean Way,weekday
2023-02-01,18:00:00,1,Ocean Drive,weekday
2023-02-01,18:00:00,1,Ocean Drive,weekday
2023-02-01,18:01:00,1,Ironside Road,weekday
2023-02-01,18:01:00,1,Ironside Link,weekday
2023-02-01,18:01:00,1,Serapong Course,weekday
2023-02-01,18:01:00,1,Bukit Manis Road,weekday
2023-02-01,18:01:00,1,Ocean Way,weekday
2023-02-01,18:01:00,1,Ocean Drive,weekday
2023-02-01,18:01:00,1,Ocean Drive,weekday
2023-02-01,18:02:00,1,Gateway Avenue,weekday
2023-02-01,18:02:00,1,Ironside Road,weekday
2023-02-01,18:02:00,1,Ironside Link,weekday
2023-02-01,18:02:00,1,Bukit Manis Road,weekday
2023-02-01,18:02:00,1,Sentosa Cove,weekday
2023-02-01,18:02:00,1,Ocean Drive,weekday
2023-02-01,18:02:00,1,Sentosa Gateway,weekday
2023-02-01,18:02:00,1,Sentosa Gateway,weekday
2023-02-01,18:03:00,1,Serapong Course,weekday
2023-02-01,18:03:00,1,Allanbrooke Road,weekday
2023-02-01,18:03:00,1,Cove Drive,weekday
2023-02-01,18:03:00,1,Cove Drive,weekday
2023-02-01,18:03:00,1,Ocean Drive,weekday
2023-02-01,18:03:00,1,Sentosa Gateway,weekday
2023-02-01,18:04:00,1,Gateway Avenue,weekday
2023-02-01,18:04:00,1,Ironside Road,weekday
2023-02-01,18:04:00,2,Ironside Link,weekday
2023-02-01,18:04:00,1,Serapong Course,weekday
2023-02-01,18:04:00,1,Allanbrooke Road,weekday
2023-02-01,18:04:00,1,Cove Drive,weekday
2023-02-01,18:04:00,1,Cove Drive,weekday
2023-02-01,18:05:00,1,Ironside Road,weekday
2023-02-01,18:05:00,2,Ironside Link,weekday
2023-02-01,18:05:00,2,Serapong Course,weekday
2023-02-01,18:05:00,1,Allanbrooke Road,weekday
2023-02-01,18:05:00,1,Allanbrooke Road,weekday
2023-02-01,18:05:00,1,Sentosa Golf Club Tanjong Course,weekday
2023-02-01,18:06:00,1,Beach View,weekday
2023-02-01,18:06:00,1,Sentosa Gateway,weekday
2023-02-01,18:06:00,1,Ironside Road,weekday
2023-02-01,18:06:00,2,Ironside Link,weekday
2023-02-01,18:06:00,2,Serapong Course,weekday
2023-02-01,18:06:00,1,Allanbrooke Road,weekday
2023-02-01,18:06:00,1,Allanbrooke Road,weekday
2023-02-01,18:07:00,1,Ironside Road,weekday
2023-02-01,18:07:00,1,Artillery Avenue,weekday
2023-02-01,18:07:00,1,Ironside Link,weekday
2023-02-01,18:07:00,1,Gateway Avenue,weekday
2023-02-01,18:07:00,1,Allanbrooke Road,weekday
2023-02-01,18:08:00,1,Gateway Avenue,weekday
2023-02-01,18:08:00,1,Sentosa Gateway,weekday
2023-02-01,18:08:00,1,Resorts World Sentosa,weekday
2023-02-01,18:08:00,1,Ironside Road,weekday
2023-02-01,18:08:00,1,Ironside Link,weekday
2023-02-01,18:09:00,2,Gateway Avenue,weekday
2023-02-01,18:09:00,1,Gateway Avenue,weekday
2023-02-01,18:09:00,1,Ironside Link,weekday
2023-02-01,18:09:00,1,Ocean Way,weekday
2023-02-01,18:10:00,1,Gateway Avenue,weekday
2023-02-01,18:10:00,1,Gateway Avenue,weekday
2023-02-01,18:10:00,1,Ironside Link,weekday
2023-02-01,18:10:00,1,Serapong Course,weekday
2023-02-01,18:10:00,1,Sentosa Gateway,weekday
2023-02-01,18:11:00,1,Resorts World Sentosa,weekday
2023-02-01,18:11:00,1,Oasis Resort Sentosa,weekday
2023-02-01,18:11:00,1,Gateway Avenue,weekday
2023-02-01,18:11:00,1,Ironside Link,weekday
2023-02-01,18:11:00,1,Serapong Course,weekday
2023-02-01,18:11:00,1,Cove Drive,weekday
2023-02-01,18:12:00,1,Resorts World Sentosa,weekday
2023-02-01,18:12:00,1,Sentosa Gateway,weekday
2023-02-01,18:12:00,1,Ironside Link,weekday
2023-02-01,18:12:00,1,Cove Drive,weekday
2023-02-01,18:12:00,1,Cove Avenue,weekday
2023-02-01,18:12:00,1,Sentosa Gateway,weekday
2023-02-01,18:13:00,1,Resorts World Sentosa,weekday
2023-02-01,18:13:00,1,Gateway Avenue,weekday
2023-02-01,18:13:00,1,Ironside Link,weekday
2023-02-01,18:13:00,1,ilLido at the Cliff,weekday
2023-02-01,18:13:00,1,Allanbrooke Road,weekday
2023-02-01,18:13:00,1,Ocean Drive,weekday
2023-02-01,18:14:00,1,Resorts World Sentosa,weekday
2023-02-01,18:14:00,1,Universal Studios Singapore,weekday
2023-02-01,18:14:00,1,Ironside Link,weekday
2023-02-01,18:14:00,1,Allanbrooke Road,weekday
2023-02-01,18:14:00,1,Ocean Drive,weekday
2023-02-01,18:15:00,1,Resorts World Sentosa,weekday
2023-02-01,18:15:00,1,Sentosa Gateway,weekday
2023-02-01,18:15:00,1,Universal Studios Singapore,weekday
2023-02-01,18:15:00,1,Ironside Link,weekday
2023-02-01,18:15:00,1,Allanbrooke Road,weekday
2023-02-01,18:15:00,1,Ocean Drive,weekday
2023-02-01,18:16:00,1,Resorts World Sentosa,weekday
2023-02-01,18:16:00,1,Sentosa Gateway,weekday
2023-02-01,18:16:00,1,Ironside Link,weekday
2023-02-01,18:16:00,1,Allanbrooke Road,weekday
2023-02-01,18:16:00,1,Ocean Drive Circus,weekday
2023-02-01,18:16:00,1,Sentosa Gateway,weekday
2023-02-01,18:17:00,2,Ironside Link,weekday
2023-02-01,18:17:00,1,Serapong Course,weekday
2023-02-01,18:17:00,1,Artillery Avenue,weekday
2023-02-01,18:17:00,1,Ocean Drive,weekday
2023-02-01,18:17:00,1,Ocean Drive,weekday
2023-02-01,18:17:00,1,Ocean Way,weekday
2023-02-01,18:17:00,1,Sentosa Gateway,weekday
2023-02-01,18:18:00,2,Ironside Link,weekday
2023-02-01,18:18:00,1,Serapong Course,weekday
2023-02-01,18:18:00,1,Ocean Drive,weekday
2023-02-01,18:18:00,1,Ocean Drive,weekday
2023-02-01,18:18:00,1,Sentosa Gateway,weekday
2023-02-01,18:19:00,1,Ironside Road,weekday
2023-02-01,18:19:00,1,Ironside Link,weekday
2023-02-01,18:19:00,1,Cove Drive,weekday
2023-02-01,18:19:00,1,Ocean Drive,weekday
2023-02-01,18:19:00,1,Ocean Drive,weekday
2023-02-01,18:19:00,1,Sentosa Gateway,weekday
2023-02-01,18:20:00,1,Ironside Link,weekday
2023-02-01,18:20:00,2,Serapong Course,weekday
2023-02-01,18:20:00,1,Cove Drive,weekday
2023-02-01,18:20:00,1,Ocean Drive,weekday
2023-02-01,18:20:00,1,Ocean Drive,weekday
2023-02-01,18:21:00,1,Siloso Road,weekday
2023-02-01,18:21:00,1,7-Eleven,weekday
2023-02-01,18:21:00,1,Ironside Link,weekday
2023-02-01,18:21:00,1,Cove Drive,weekday
2023-02-01,18:21:00,1,The Berth by the Cove,weekday
2023-02-01,18:22:00,1,Resorts World Sentosa,weekday
2023-02-01,18:22:00,1,Ironside Link,weekday
2023-02-01,18:22:00,1,Gateway Avenue,weekday
2023-02-01,18:22:00,1,Serapong Course,weekday
2023-02-01,18:22:00,1,Sofitel Sentosa Resort & Spa,weekday
2023-02-01,18:22:00,1,Cove Drive,weekday
2023-02-01,18:22:00,1,Ocean Drive,weekday
2023-02-01,18:23:00,1,Siloso Road,weekday
2023-02-01,18:23:00,1,Sentosa Gateway,weekday
2023-02-01,18:23:00,1,Ironside Link,weekday
2023-02-01,18:23:00,1,Gateway Avenue,weekday
2023-02-01,18:23:00,1,Cove Drive,weekday
2023-02-01,18:23:00,1,Ocean Drive,weekday
2023-02-01,18:24:00,1,Resorts World Sentosa,weekday
2023-02-01,18:24:00,1,Gateway Avenue,weekday
2023-02-01,18:24:00,1,Ironside Link,weekday
2023-02-01,18:24:00,1,Serapong Course,weekday
2023-02-01,18:24:00,1,Gateway Avenue,weekday
2023-02-01,18:24:00,1,Serapong Course,weekday
2023-02-01,18:24:00,1,Cove Drive,weekday
2023-02-01,18:24:00,1,Sentosa Cove,weekday
2023-02-01,18:24:00,1,Ocean Drive,weekday
2023-02-01,18:25:00,1,Mess Hall,weekday
2023-02-01,18:25:00,1,Resorts World Sentosa,weekday
2023-02-01,18:25:00,1,Ironside Road,weekday
2023-02-01,18:25:00,1,Serapong Course,weekday
2023-02-01,18:25:00,1,Ironside Link,weekday
2023-02-01,18:25:00,1,Serapong Course,weekday
2023-02-01,18:25:00,1,Cove Avenue,weekday
2023-02-01,18:25:00,1,Ocean Drive,weekday
2023-02-01,18:25:00,1,Ocean Drive,weekday
2023-02-01,18:25:00,1,Ocean Way,weekday
2023-02-01,18:26:00,1,Mess Hall,weekday
2023-02-01,18:26:00,1,Resorts World Sentosa,weekday
2023-02-01,18:26:00,1,Ironside Link,weekday
2023-02-01,18:26:00,1,Serapong Course,weekday
