date,time,cluster_size,address,day_type
2023-02-01,17:00:00,1,Ironside Link,weekday
2023-02-01,17:00:00,1,Serapong Course,weekday
2023-02-01,17:00:00,1,Sentosa Gateway,weekday
2023-02-01,17:00:00,1,Bukit Manis Road,weekday
2023-02-01,17:00:00,1,Allanbrooke Road,weekday
2023-02-01,17:00:00,1,Cove Avenue,weekday
2023-02-01,17:00:00,1,Cove Avenue,weekday
2023-02-01,17:01:00,1,Ironside Link,weekday
2023-02-01,17:01:00,2,Gateway Avenue,weekday
2023-02-01,17:01:00,1,Bukit Manis Road,weekday
2023-02-01,17:01:00,1,Allanbrooke Road,weekday
2023-02-01,17:01:00,1,Cove Avenue,weekday
2023-02-01,17:01:00,1,Cove Avenue,weekday
2023-02-01,17:02:00,3,Serapong Course,weekday
2023-02-01,17:02:00,1,Allanbrooke Road,weekday
2023-02-01,17:02:00,1,Bukit Manis Road,weekday
2023-02-01,17:02:00,1,Allanbrooke Road,weekday
2023-02-01,17:02:00,1,Allanbrooke Road,weekday
2023-02-01,17:03:00,1,Artillery Avenue,weekday
2023-02-01,17:03:00,1,Gateway Avenue,weekday
2023-02-01,17:03:00,3,Serapong Course,weekday
2023-02-01,17:03:00,1,Bukit Manis Road,weekday
2023-02-01,17:03:00,1,Allanbrooke Road,weekday
2023-02-01,17:04:00,1,Sentosa Gateway,weekday
2023-02-01,17:04:00,1,Gateway Avenue,weekday
2023-02-01,17:04:00,1,Ironside Link,weekday
2023-02-01,17:04:00,1,Gateway Avenue,weekday
2023-02-01,17:04:00,1,Serapong Course,weekday
2023-02-01,17:04:00,1,Bukit Manis Road,weekday
2023-02-01,17:04:00,1,Allanbrooke Road,weekday
2023-02-01,17:04:00,1,Ocean Drive,weekday
2023-02-01,17:04:00,1,Sentosa Gateway,weekday
2023-02-01,17:05:00,1,Sentosa Boardwalk,weekday
2023-02-01,17:05:00,1,Ironside Link,weekday
2023-02-01,17:05:00,1,Gateway Avenue,weekday
2023-02-01,17:05:00,3,Serapong Course,weekday
2023-02-01,17:05:00,1,Bukit Manis Road,weekday
2023-02-01,17:05:00,1,Allanbrooke Road,weekday
2023-02-01,17:05:00,1,Cove Way,weekday
2023-02-01,17:05:00,1,Ocean Drive,weekday
2023-02-01,17:05:00,2,Sentosa Gateway,weekday
2023-02-01,17:05:00,1,Sentosa Gateway,weekday
2023-02-01,17:06:00,1,Sentosa Gateway,weekday
2023-02-01,17:06:00,1,Ironside Link,weekday
2023-02-01,17:06:00,1,Gateway Avenue,weekday
2023-02-01,17:06:00,2,Serapong Course,weekday
2023-02-01,17:06:00,1,Bukit Manis Road,weekday
2023-02-01,17:06:00,1,Allanbrooke Road,weekday
2023-02-01,17:06:00,1,Cove Way,weekday
2023-02-01,17:06:00,1,Ocean Drive,weekday
2023-02-01,17:06:00,1,Sentosa Gateway,weekday
2023-02-01,17:06:00,1,Sentosa Gateway,weekday
2023-02-01,17:07:00,1,Gateway Avenue,weekday
2023-02-01,17:07:00,1,Ironside Link,weekday
2023-02-01,17:07:00,1,Gateway Avenue,weekday
2023-02-01,17:07:00,2,Serapong Course,weekday
2023-02-01,17:07:00,1,Bukit Manis Road,weekday
2023-02-01,17:07:00,1,Allanbrooke Road,weekday
2023-02-01,17:07:00,1,Cove Way,weekday
2023-02-01,17:07:00,1,Ocean Drive,weekday
2023-02-01,17:07:00,1,Sentosa cove private area,weekday
2023-02-01,17:08:00,1,Palawan Beach Walk,weekday
2023-02-01,17:08:00,1,Ironside Road,weekday
2023-02-01,17:08:00,1,Gateway Avenue,weekday
2023-02-01,17:08:00,1,Ironside Link,weekday
2023-02-01,17:08:00,2,Serapong Course,weekday
2023-02-01,17:08:00,1,Bukit Manis Road,weekday
2023-02-01,17:08:00,1,Allanbrooke Road,weekday
2023-02-01,17:08:00,1,Cove Drive,weekday
2023-02-01,17:08:00,1,Ocean Drive,weekday
2023-02-01,17:08:00,1,Ocean Drive,weekday
2023-02-01,17:08:00,1,Sentosa Gateway,weekday
2023-02-01,17:09:00,1,Artillery Avenue,weekday
2023-02-01,17:09:00,1,Sentosa Boardwalk,weekday
2023-02-01,17:09:00,2,Ironside Link,weekday
2023-02-01,17:09:00,2,Serapong Course,weekday
2023-02-01,17:09:00,1,Artillery Avenue,weekday
2023-02-01,17:09:00,1,Bukit Manis Road,weekday
2023-02-01,17:09:00,1,Allanbrooke Road,weekday
2023-02-01,17:09:00,1,Cove Drive,weekday
2023-02-01,17:09:00,1,Ocean Drive,weekday
2023-02-01,17:09:00,1,Ocean Drive,weekday
2023-02-01,17:09:00,1,Sentosa Gateway,weekday
2023-02-01,17:10:00,1,Mess Hall,weekday
2023-02-01,17:10:00,1,Sentosa Gateway,weekday
2023-02-01,17:10:00,1,Artillery Avenue,weekday
2023-02-01,17:10:00,1,Gateway Avenue,weekday
2023-02-01,17:10:00,1,Ironside Link,weekday
2023-02-01,17:10:00,1,Serapong Course,weekday
2023-02-01,17:10:00,1,Bukit Manis Road,weekday
2023-02-01,17:10:00,1,Allanbrooke Road,weekday
2023-02-01,17:10:00,1,Allanbrooke Road,weekday
2023-02-01,17:10:00,1,Cove Avenue,weekday
2023-02-01,17:10:00,1,Ocean Drive,weekday
2023-02-01,17:11:00,1,Sentosa Gateway,weekday
2023-02-01,17:11:00,1,Artillery Avenue,weekday
2023-02-01,17:11:00,1,Gateway Avenue,weekday
2023-02-01,17:11:00,1,Ironside Link,weekday
2023-02-01,17:11:00,4,Gateway Avenue,weekday
2023-02-01,17:11:00,1,Gateway Avenue,weekday
2023-02-01,17:11:00,1,Bukit Manis Road,weekday
2023-02-01,17:11:00,1,Allanbrooke Road,weekday
2023-02-01,17:11:00,1,Allanbrooke Road,weekday
2023-02-01,17:11:00,1,Sandy Bridge,weekday
2023-02-01,17:11:00,1,Ocean Drive,weekday
2023-02-01,17:12:00,1,Resorts World Sentosa,weekday
2023-02-01,17:12:00,1,Ironside Road,weekday
2023-02-01,17:12:00,1,Sentosa Gateway,weekday
2023-02-01,17:12:00,1,Gateway Avenue,weekday
2023-02-01,17:12:00,1,Resorts World Sentosa,weekday
2023-02-01,17:12:00,1,Ironside Link,weekday
2023-02-01,17:12:00,4,Gateway Avenue,weekday
2023-02-01,17:12:00,1,Bukit Manis Road,weekday
2023-02-01,17:12:00,1,Cove Avenue,weekday
2023-02-01,17:13:00,1,Carrhill Road,weekday
2023-02-01,17:13:00,1,Resorts World Sentosa,weekday
2023-02-01,17:13:00,1,Gateway Avenue,weekday
2023-02-01,17:13:00,1,Ironside Link,weekday
2023-02-01,17:13:00,4,Gateway Avenue,weekday
2023-02-01,17:13:00,1,Bukit Manis Road,weekday
2023-02-01,17:13:00,1,Allanbrooke Road,weekday
2023-02-01,17:13:00,1,Quayside Isle,weekday
2023-02-01,17:14:00,1,Carrhill Road,weekday
2023-02-01,17:14:00,1,Resorts World Sentosa,weekday
2023-02-01,17:14:00,1,Gateway Avenue,weekday
2023-02-01,17:14:00,1,Gateway Avenue,weekday
2023-02-01,17:14:00,1,Ironside Link,weekday
2023-02-01,17:14:00,4,Gateway Avenue,weekday
2023-02-01,17:14:00,1,Bukit Manis Road,weekday
2023-02-01,17:14:00,1,Allanbrooke Road,weekday
2023-02-01,17:14:00,1,Ocean Drive,weekday
2023-02-01,17:15:00,1,Carrhill Road,weekday
2023-02-01,17:15:00,1,Gateway Avenue,weekday
2023-02-01,17:15:00,1,Ironside Link,weekday
2023-02-01,17:15:00,1,Gateway Avenue,weekday
2023-02-01,17:15:00,2,Serapong Course,weekday
2023-02-01,17:15:00,1,Resorts World Sentosa,weekday
2023-02-01,17:15:00,1,Bukit Manis Road,weekday
2023-02-01,17:15:00,1,Sentosa Cove Arrival Plaza,weekday
2023-02-01,17:16:00,1,Carrhill Road,weekday
2023-02-01,17:16:00,1,Resorts World Sentosa,weekday
2023-02-01,17:16:00,1,Gateway Avenue,weekday
2023-02-01,17:16:00,1,Gateway Avenue,weekday
2023-02-01,17:16:00,1,Universal Studios Singapore,weekday
2023-02-01,17:16:00,1,Ironside Link,weekday
2023-02-01,17:16:00,2,Gateway Avenue,weekday
2023-02-01,17:16:00,1,Bukit Manis Road,weekday
2023-02-01,17:16:00,1,Sentosa Cove Arrival Plaza,weekday
2023-02-01,17:17:00,1,Carrhill Road,weekday
2023-02-01,17:17:00,1,Resorts World Sentosa,weekday
2023-02-01,17:17:00,1,Gateway Avenue,weekday
2023-02-01,17:17:00,1,Ironside Link,weekday
2023-02-01,17:17:00,1,Gateway Avenue,weekday
2023-02-01,17:17:00,1,Serapong Course,weekday
2023-02-01,17:17:00,1,Bukit Manis Road,weekday
2023-02-01,17:18:00,1,Carrhill Road,weekday
2023-02-01,17:18:00,1,Resorts World Sentosa,weekday
2023-02-01,17:18:00,1,Gateway Avenue,weekday
2023-02-01,17:18:00,1,Ironside Link,weekday
2023-02-01,17:18:00,1,Gateway Avenue,weekday
2023-02-01,17:18:00,2,Serapong Course,weekday
2023-02-01,17:18:00,1,Serapong Course,weekday
2023-02-01,17:18:00,1,Bukit Manis Road,weekday
2023-02-01,17:19:00,1,Costa Sands Resort (Sentosa),weekday
2023-02-01,17:19:00,1,Carrhill Road,weekday
2023-02-01,17:19:00,1,Gateway Avenue,weekday
2023-02-01,17:19:00,1,Ironside Link,weekday
2023-02-01,17:19:00,1,Gateway Avenue,weekday
2023-02-01,17:19:00,2,Serapong Course,weekday
2023-02-01,17:19:00,1,Serapong Course,weekday
2023-02-01,17:19:00,1,Gateway Avenue,weekday
2023-02-01,17:19:00,1,Bukit Manis Road,weekday
2023-02-01,17:19:00,1,Ocean Way,weekday
2023-02-01,17:20:00,1,Siloso Road,weekday
2023-02-01,17:20:00,1,Artillery Avenue,weekday
2023-02-01,17:20:00,1,Carrhill Road,weekday
2023-02-01,17:20:00,1,Ironside Link,weekday
2023-02-01,17:20:00,1,Gateway Avenue,weekday
2023-02-01,17:20:00,3,Serapong Course,weekday
2023-02-01,17:20:00,1,Serapong Course,weekday
2023-02-01,17:20:00,1,Bukit Manis Road,weekday
2023-02-01,17:20:00,1,Cove Avenue,weekday
2023-02-01,17:20:00,1,Ocean Drive,weekday
2023-02-01,17:21:00,1,Siloso Road,weekday
2023-02-01,17:21:00,1,Siloso Road,weekday
2023-02-01,17:21:00,1,Carrhill Road,weekday
2023-02-01,17:21:00,1,Ironside Link,weekday
2023-02-01,17:21:00,1,Gateway Avenue,weekday
2023-02-01,17:21:00,1,Serapong Course,weekday
2023-02-01,17:21:00,1,Bukit Manis Road,weekday
2023-02-01,17:21:00,1,Allanbrooke Road,weekday
2023-02-01,17:21:00,1,Ocean Drive,weekday
2023-02-01,17:22:00,1,Siloso Road,weekday
2023-02-01,17:22:00,1,Siloso Road,weekday
2023-02-01,17:22:00,1,Carrhill Road,weekday
2023-02-01,17:22:00,2,Ironside Link,weekday
2023-02-01,17:22:00,1,Gateway Avenue,weekday
2023-02-01,17:22:00,2,Serapong Course,weekday
2023-02-01,17:22:00,1,Bukit Manis Road,weekday
2023-02-01,17:22:00,1,Allanbrooke Road,weekday
2023-02-01,17:22:00,1,Ocean Drive,weekday
2023-02-01,17:22:00,1,Sentosa Gateway,weekday
